method,regime,distribution,task_seed,task_id,direction,difficulty,pka_family,true_pair_count,true_success,strict_success,severe_failure,measured_success,false_stop,steps,crossings,total_volume_ml,final_true_ph,final_measured_ph,final_abs_error,decision_time_ms_total,update_time_ms_total,controller_time_ms_per_step,stop_reason,benchmark_seed
new_pf,combined_unseen,nominal,3000101,1,acid,medium,single,1,1,1,0,1,0,9,2,9.252282712738703,2.8095135854577755,2.81,0.0485135854577754,958.600000012666,274.0894999806187,136.96549999925386,measured_success,101
new_ppo,combined_unseen,nominal,3000101,1,acid,medium,single,1,0,0,0,1,1,8,2,12.133581385160566,2.9837473830139336,2.82,0.2227473830139335,1.4794000162510201,0.21029998606536537,0.2112125002895482,measured_success,101
new_pf,combined_unseen,nominal,3000101,2,acid,medium,single,1,0,0,0,1,1,8,0,17.240191845565384,3.46718812994639,3.45,0.10318812994638993,327.97530000971165,382.90879999112803,88.86051250010496,measured_success,101
new_ppo,combined_unseen,nominal,3000101,2,acid,medium,single,1,0,0,0,1,1,7,1,18.795120100478425,3.2473948192572477,3.27,0.11660518074275217,1.1759999906644225,0.18780000391416252,0.19482857065408357,measured_success,101
new_pf,combined_unseen,nominal,3000101,3,acid,far,single,1,0,0,1,1,1,1,1,7.589517290792428,1.6508743359991787,3.01,1.4461256640008213,112.51359999732813,99.79759999987436,212.3111999972025,measured_success,101
new_ppo,combined_unseen,nominal,3000101,3,acid,far,single,1,0,0,1,1,1,1,1,7.327448323568932,1.670766071850431,3.03,1.426233928149569,0.23520000104326755,0.024499997380189598,0.25969999842345715,measured_success,101
new_pf,combined_unseen,nominal,3000101,4,base,far,separated,2,0,0,1,0,0,50,1,12.908472170007972,11.917588872552738,11.9,3.7965888725527375,5998.444499971811,1855.8342999895103,157.08557599922642,max_steps,101
new_ppo,combined_unseen,nominal,3000101,4,base,far,separated,2,0,0,0,1,1,10,4,13.930822347014939,7.95356408915675,8.11,0.16743591084325082,1.6147999922395684,0.2589000141597353,0.18737000063993037,measured_success,101
new_pf,combined_unseen,nominal,3000101,5,base,near,separated,2,1,1,0,1,0,6,2,3.1407545216476573,2.7088378068071597,2.71,0.020162193192840405,169.65159997926094,242.98769998858916,68.77321666130835,measured_success,101
new_ppo,combined_unseen,nominal,3000101,5,base,near,separated,2,1,1,0,1,0,2,1,3.3724599326589177,2.772751320769401,2.76,0.04375132076940069,0.32670000655343756,0.04170000465819612,0.18420000560581684,measured_success,101
