method,regime,distribution,task_seed,task_id,direction,difficulty,pka_family,true_pair_count,true_success,strict_success,severe_failure,measured_success,false_stop,steps,crossings,total_volume_ml,final_true_ph,final_measured_ph,final_abs_error,decision_time_ms_total,update_time_ms_total,controller_time_ms_per_step,stop_reason,benchmark_seed
new_pf,wide_concentration,wide_concentration,3000555,1,acid,medium,single,1,1,0,0,1,0,8,0,17.32,6.258149785951675,6.26,0.08414978595167444,157.78020000288961,168.24639999686042,40.753324999968754,measured_success,555
new_ppo,wide_concentration,wide_concentration,3000555,1,acid,medium,single,1,1,1,0,1,0,12,1,18.889999999999997,6.166302033335436,6.17,0.007697966664564682,1.201800005219411,0.20349999977042899,0.11710833374915335,measured_success,555
new_pf,wide_concentration,wide_concentration,3000555,2,base,medium,separated,2,1,1,0,1,0,3,1,6.67,6.298303963078709,6.3,0.002303963078708726,167.1974000055343,88.90030000475235,85.36590000342888,measured_success,555
new_ppo,wide_concentration,wide_concentration,3000555,2,base,medium,separated,2,1,0,0,1,0,5,0,6.250000000000001,6.218981154832406,6.22,0.07701884516759439,0.5414999977801926,0.0813999940874055,0.12457999837351963,measured_success,555
new_pf,wide_concentration,wide_concentration,3000555,3,acid,medium,single,1,1,0,0,1,0,2,0,5.83,1.8982184580178711,1.9,0.06921845801787119,100.07540001242887,65.59379999816883,82.83460000529885,measured_success,555
new_ppo,wide_concentration,wide_concentration,3000555,3,acid,medium,single,1,1,1,0,1,0,3,0,6.15,1.8551640423916287,1.86,0.026164042391628728,0.4304999965825118,0.06399999256245792,0.1648333297149899,measured_success,555
new_pf,wide_concentration,wide_concentration,3000555,4,acid,far,single,1,1,0,0,1,0,5,0,15.049999999999999,1.7711547983859668,1.77,0.05515479838596682,228.77269999298733,146.9652999949176,75.14759999758098,measured_success,555
new_ppo,wide_concentration,wide_concentration,3000555,4,acid,far,single,1,1,1,0,1,0,4,0,15.49,1.7358757811390078,1.74,0.019875781139007787,0.5091999919386581,0.06390000635292381,0.14327499957289547,measured_success,555
new_pf,wide_concentration,wide_concentration,3000555,5,acid,far,single,1,1,0,0,1,0,12,8,12.94,5.158107016266289,5.16,0.062107016266288895,648.6554000002798,271.8489000108093,76.70869166759076,measured_success,555
new_ppo,wide_concentration,wide_concentration,3000555,5,acid,far,single,1,0,0,0,0,0,50,36,45.75999999999995,5.24792775211775,5.25,0.15192775211775,4.285699971660506,0.7869999826652929,0.10145399908651598,max_steps,555
new_pf,wide_concentration,wide_concentration,3000555,6,base,medium,single,1,1,1,0,1,0,6,5,7.130000000000001,8.425381935643337,8.43,0.0013819356433373287,274.046599988651,213.2389000034891,81.21424999869002,measured_success,555
new_ppo,wide_concentration,wide_concentration,3000555,6,base,medium,single,1,1,1,0,1,0,4,3,3.21,8.449009741934297,8.45,0.025009741934297836,0.42519999988144264,0.06540000322274864,0.12265000077604782,measured_success,555
new_pf,wide_concentration,wide_concentration,3000555,7,base,far,separated,2,0,0,1,0,0,50,44,22.190000000000055,7.631240706629342,7.63,1.4407592933706574,3043.231799987552,1032.9892000227119,81.52442000020528,max_steps,555
new_ppo,wide_concentration,wide_concentration,3000555,7,base,far,separated,2,0,0,0,0,0,50,31,19.420000000000012,9.287565243235488,9.29,0.21556524323548842,4.995099996449426,0.7971000377438031,0.11584400068386458,max_steps,555
new_pf,wide_concentration,wide_concentration,3000555,8,acid,medium,single,1,1,0,0,1,0,1,0,5.23,2.9794434724026937,2.98,0.0904434724026939,58.34609999874374,53.20959999517072,111.55569999391446,measured_success,555
new_ppo,wide_concentration,wide_concentration,3000555,8,acid,medium,single,1,1,0,0,1,0,5,3,12.430000000000001,2.8004874293900635,2.8,0.08851257060993634,0.5393999963416718,0.08069998875726014,0.12401999701978639,measured_success,555
new_pf,wide_concentration,wide_concentration,3000555,9,acid,near,separated,3,1,0,0,1,0,5,0,3.16,4.552776825382752,4.55,0.07077682538275187,22.669599988148548,108.20950000925222,26.175819999480154,measured_success,555
new_ppo,wide_concentration,wide_concentration,3000555,9,acid,near,separated,3,1,0,0,1,0,2,0,3.1100000000000003,4.558698824874549,4.56,0.0766988248745486,0.4096999982721172,0.05319999763742089,0.23144999795476906,measured_success,555
new_pf,wide_concentration,wide_concentration,3000555,10,base,near,separated,3,1,0,0,1,0,2,1,2.8,6.299388331638511,6.3,0.06138833163851043,64.88399999216199,79.1215999997803,72.00279999597115,measured_success,555
new_ppo,wide_concentration,wide_concentration,3000555,10,base,near,separated,3,1,0,0,1,0,2,2,3.1100000000000003,6.143734108732643,6.14,0.09426589126735774,0.3876999981002882,0.05160000000614673,0.21964999905321747,measured_success,555
new_pf,wide_concentration,wide_concentration,3000555,11,base,far,single,1,0,0,1,0,0,50,45,21.10000000000005,9.179310801446942,9.18,2.3733108014469417,2881.878800020786,949.7663999718498,76.63290399985272,max_steps,555
new_ppo,wide_concentration,wide_concentration,3000555,11,base,far,single,1,0,0,1,0,0,50,38,42.480000000000125,4.309469244899407,4.31,2.4965307551005926,5.662300012772903,0.9552999908919446,0.13235200007329695,max_steps,555
new_pf,wide_concentration,wide_concentration,3000555,12,acid,medium,single,1,1,1,0,1,0,3,1,3.94,4.887639082789745,4.89,0.028360917210255465,12.456700002076104,77.85309999599122,30.10326666602244,measured_success,555
new_ppo,wide_concentration,wide_concentration,3000555,12,acid,medium,single,1,1,1,0,1,0,2,1,3.92,4.89971086200185,4.9,0.016289137998150238,0.27319999935571104,0.03740000101970509,0.15530000018770806,measured_success,555
new_pf,wide_concentration,wide_concentration,3000555,13,base,near,single,1,1,0,0,1,0,4,0,2.97,2.606555659890554,2.61,0.05744434010944621,18.30550000158837,85.78539999871282,26.022725000075297,measured_success,555
new_ppo,wide_concentration,wide_concentration,3000555,13,base,near,single,1,1,1,0,1,0,3,1,3.3299999999999996,2.671737996174654,2.67,0.007737996174653983,0.469600003270898,0.06460000440711156,0.1780666692260032,measured_success,555
new_pf,wide_concentration,wide_concentration,3000555,14,base,far,separated,3,1,0,0,1,0,4,4,11.24,5.426847151747088,5.43,0.08215284825291214,248.18989999766927,146.7244000014034,98.72857499976817,measured_success,555
new_ppo,wide_concentration,wide_concentration,3000555,14,base,far,separated,3,1,1,0,1,0,3,2,11.92,5.4590803753805375,5.46,0.049919624619462866,0.41570000030333176,0.05979998968541622,0.158499996662916,measured_success,555
new_pf,wide_concentration,wide_concentration,3000555,15,acid,medium,single,1,1,0,0,1,0,10,0,20.39,4.611679313905727,4.61,0.07767931390572702,154.50450000935234,229.71189999952912,38.42164000088815,measured_success,555
new_ppo,wide_concentration,wide_concentration,3000555,15,acid,medium,single,1,1,0,0,1,0,17,0,20.079999999999995,4.631583325728238,4.63,0.09758332572823836,1.7328999965684488,0.29510000604204834,0.11929411780061748,measured_success,555
new_pf,wide_concentration,wide_concentration,3000555,16,base,medium,overlapping,2,1,1,0,1,0,3,1,6.58,4.484991126535277,4.48,0.04799112653527704,56.5671999938786,83.31369999359595,46.62696666249152,measured_success,555
new_ppo,wide_concentration,wide_concentration,3000555,16,base,medium,overlapping,2,1,0,0,1,0,2,0,6.41,4.377192579626689,4.38,0.05980742037331144,0.2680000034160912,0.03759999526664615,0.15279999934136868,measured_success,555
new_pf,wide_concentration,wide_concentration,3000555,17,acid,medium,single,1,1,0,0,1,0,6,3,7.21,2.882794456862185,2.88,0.06820554313781502,339.4540000081179,143.8064000030863,80.54340000186737,measured_success,555
new_ppo,wide_concentration,wide_concentration,3000555,17,acid,medium,single,1,1,1,0,1,0,6,5,9.48,2.950604761139476,2.95,0.00039523886052394985,0.7555000047432259,0.11579999409150332,0.14521666647245488,measured_success,555
new_pf,wide_concentration,wide_concentration,3000555,18,base,medium,overlapping,2,1,0,0,1,0,10,0,16.139999999999997,4.128971758581303,4.13,0.09502824141869759,290.16960001172265,197.67729999148287,48.78469000032055,measured_success,555
new_ppo,wide_concentration,wide_concentration,3000555,18,base,medium,overlapping,2,1,0,0,1,0,13,0,16.129999999999995,4.128033679371132,4.13,0.09596632062886812,1.6411999968113378,0.26059999800054356,0.14629230729322165,measured_success,555
new_pf,wide_concentration,wide_concentration,3000555,19,acid,medium,single,1,1,1,0,1,0,8,4,10.560000000000002,3.7442911928167675,3.74,0.0012911928167675946,487.13909999787575,192.55279999197228,84.961487498731,measured_success,555
new_ppo,wide_concentration,wide_concentration,3000555,19,acid,medium,single,1,1,1,0,1,0,8,6,13.799999999999997,3.753967179751452,3.75,0.010967179751452338,0.9755999926710501,0.152900000102818,0.14106249909673352,measured_success,555
new_pf,wide_concentration,wide_concentration,3000555,20,base,medium,separated,2,1,1,0,1,0,3,1,3.49,6.648411910957957,6.65,0.03841191095795704,13.151999999536201,92.19299999676878,35.114999998768326,measured_success,555
new_ppo,wide_concentration,wide_concentration,3000555,20,base,medium,separated,2,1,1,0,1,0,4,1,4.04,6.655436038745062,6.66,0.04543603874506186,0.5497000020113774,0.07919999188743532,0.15722499847470317,measured_success,555
new_pf,wide_concentration,wide_concentration,3000555,21,base,medium,single,1,1,1,0,1,0,5,3,6.06,5.832546885909801,5.83,0.041546885909800935,240.4917000021669,174.9027000114438,83.07888000272214,measured_success,555
new_ppo,wide_concentration,wide_concentration,3000555,21,base,medium,single,1,1,0,0,1,0,5,4,6.16,5.711022516677193,5.71,0.07997748332280707,0.7486999966204166,0.1112000027205795,0.17197999986819923,measured_success,555
new_pf,wide_concentration,wide_concentration,3000555,22,acid,far,single,1,1,1,0,1,0,10,5,20.810000000000002,5.026775648674954,5.03,0.02522435132504519,518.4656999990693,258.32740000623744,77.67931000053068,measured_success,555
new_ppo,wide_concentration,wide_concentration,3000555,22,acid,far,single,1,1,1,0,1,0,12,6,23.429999999999996,5.071150011642718,5.07,0.019150011642718567,1.2781000114046037,0.2103999868268147,0.12404166651928487,measured_success,555
new_pf,wide_concentration,wide_concentration,3000555,23,acid,near,separated,3,1,1,0,1,0,3,2,3.12,5.827221829329934,5.83,0.04522182932993424,96.21410000545438,81.47189999726834,59.22866666757424,measured_success,555
new_ppo,wide_concentration,wide_concentration,3000555,23,acid,near,separated,3,1,0,0,1,0,3,3,3.72,5.728598080907309,5.73,0.053401919092690875,0.38150000909809023,0.05230000533629209,0.14460000481146076,measured_success,555
new_pf,wide_concentration,wide_concentration,3000555,24,base,near,separated,2,1,0,0,1,0,4,0,1.7500000000000002,2.550891727548528,2.55,0.069108272451472,18.698400002904236,91.0236000054283,27.430500002083136,measured_success,555
new_ppo,wide_concentration,wide_concentration,3000555,24,base,near,separated,2,1,0,0,1,0,1,0,1.67,2.542894600212172,2.54,0.07710539978782815,0.14760000340174884,0.018999999156221747,0.16660000255797058,measured_success,555
new_pf,wide_concentration,wide_concentration,3000555,25,acid,medium,separated,2,1,0,0,1,0,5,0,8.629999999999999,3.5317050731664397,3.53,0.08170507316643949,71.5085000047111,91.45020000141812,32.591740001225844,measured_success,555
new_ppo,wide_concentration,wide_concentration,3000555,25,acid,medium,separated,2,1,0,0,1,0,9,0,8.559999999999999,3.5380640439143747,3.54,0.0880640439143745,0.9133000057772733,0.14259999443311244,0.11732222224559842,measured_success,555
new_pf,wide_concentration,wide_concentration,3000555,26,base,medium,separated,3,1,1,0,1,0,6,1,13.02,7.709586330297011,7.71,0.03658633029701086,256.22050001402386,144.9025000038091,66.8538333363055,measured_success,555
new_ppo,wide_concentration,wide_concentration,3000555,26,base,medium,separated,3,1,1,0,1,0,5,2,12.75,7.634600952707409,7.63,0.03839904729259125,0.466500008769799,0.07709999772487208,0.10872000129893422,measured_success,555
new_pf,wide_concentration,wide_concentration,3000555,27,acid,near,separated,2,1,0,0,1,0,5,3,3.5100000000000002,7.711011489781411,7.71,0.094988510218589,133.29580000572605,130.55599999643164,52.77036000043154,measured_success,555
new_ppo,wide_concentration,wide_concentration,3000555,27,acid,near,separated,2,1,1,0,1,0,4,3,4.04,7.767484315566625,7.77,0.038515684433375164,0.4498999987845309,0.06650000432273373,0.12910000077681616,measured_success,555
new_pf,wide_concentration,wide_concentration,3000555,28,base,near,single,1,1,0,0,1,0,3,1,5.0600000000000005,6.251179660849653,6.25,0.07817966084965278,65.28469999466324,84.57069999712985,49.95179999726437,measured_success,555
new_ppo,wide_concentration,wide_concentration,3000555,28,base,near,single,1,1,0,0,1,0,3,2,3.72,6.090267249253499,6.09,0.08273275074650144,0.38470000436063856,0.05539999983739108,0.14670000139934322,measured_success,555
new_pf,wide_concentration,wide_concentration,3000555,29,base,far,single,1,1,1,0,1,0,8,2,19.710000000000004,9.967504901246542,9.97,0.004495098753457327,38.70740000274964,230.40359999868087,33.638875000178814,measured_success,555
new_ppo,wide_concentration,wide_concentration,3000555,29,base,far,single,1,0,0,1,0,0,50,0,17.68,9.324595127192957,9.32,0.6474048728070425,5.789899980300106,0.9525000423309393,0.1348480004526209,max_steps,555
