method,regime,distribution,task_seed,task_id,direction,difficulty,pka_family,true_pair_count,true_success,strict_success,severe_failure,measured_success,false_stop,steps,crossings,total_volume_ml,final_true_ph,final_measured_ph,final_abs_error,decision_time_ms_total,update_time_ms_total,controller_time_ms_per_step,stop_reason,benchmark_seed
new_pf,observation_noise_0p05,nominal,3000202,1,base,medium,single,1,1,1,0,1,0,4,3,8.32,8.146776834146124,8.12,0.04577683414612288,136.61959999444662,119.98060000041733,64.15004999871599,measured_success,202
new_ppo,observation_noise_0p05,nominal,3000202,1,base,medium,single,1,1,1,0,1,0,2,1,2.67,8.107352272616971,8.04,0.006352272616970467,0.2815999978338368,0.037800004065502435,0.15970000094966963,measured_success,202
new_pf,observation_noise_0p05,nominal,3000202,2,acid,medium,single,1,1,0,0,1,0,2,0,4.46,1.9925232573473552,1.92,0.08552325734735522,114.91050000040559,65.31480000558076,90.11265000299318,measured_success,202
new_ppo,observation_noise_0p05,nominal,3000202,2,acid,medium,single,1,1,1,0,1,0,2,1,5.05,1.9003788281110312,1.83,0.006621171888968824,0.2765000026556663,0.038899997889529914,0.15770000027259812,measured_success,202
new_pf,observation_noise_0p05,nominal,3000202,3,acid,near,separated,2,1,0,0,1,0,4,0,3.4299999999999997,3.783777939705333,3.71,0.07277793970533297,15.191699996648822,87.4511999936658,25.660724997578654,measured_success,202
new_ppo,observation_noise_0p05,nominal,3000202,3,acid,near,separated,2,1,1,0,1,0,3,0,3.91,3.7151084172558164,3.74,0.0041084172558165655,0.3867999985232018,0.05650000093737617,0.14776666648685932,measured_success,202
new_pf,observation_noise_0p05,nominal,3000202,4,acid,medium,separated,2,0,0,0,1,1,3,2,5.9,5.178114457504412,5.12,0.11711445750441207,192.92539999150904,92.32480000355281,95.08339999835395,measured_success,202
new_ppo,observation_noise_0p05,nominal,3000202,4,acid,medium,separated,2,1,0,0,1,0,2,0,3.1100000000000003,5.139329502558882,5.11,0.07832950255888171,0.3198000122210942,0.04060000355821103,0.18020000788965262,measured_success,202
new_pf,observation_noise_0p05,nominal,3000202,5,base,near,single,1,1,1,0,1,0,5,3,5.62,6.048450539739932,6.1,0.03245053973993173,282.32410000055097,115.22430000331951,79.5096800007741,measured_success,202
new_ppo,observation_noise_0p05,nominal,3000202,5,base,near,single,1,1,1,0,1,0,2,2,3.92,5.990253664710686,6.01,0.02574633528931436,0.2052000054391101,0.029900002118665725,0.11755000377888791,measured_success,202
new_pf,observation_noise_0p05,nominal,3000202,6,base,medium,single,1,1,1,0,1,0,4,3,9.2,7.494502589505444,7.5,0.005502589505444355,182.5174000041443,130.13859999773558,78.16400000046997,measured_success,202
