method,regime,distribution,task_seed,task_id,direction,difficulty,pka_family,true_pair_count,true_success,strict_success,severe_failure,measured_success,false_stop,steps,crossings,total_volume_ml,final_true_ph,final_measured_ph,final_abs_error,decision_time_ms_total,update_time_ms_total,controller_time_ms_per_step,stop_reason,benchmark_seed
new_pf,episode_bias_0p10,nominal,3000404,1,acid,near,separated,2,1,1,0,1,0,1,1,3.06,2.375731903894109,2.46,0.04726809610589111,36.98230000009062,32.67989999585552,69.66219999594614,measured_success,404
new_ppo,episode_bias_0p10,nominal,3000404,1,acid,near,separated,2,1,0,0,1,0,2,1,3.1100000000000003,2.3705565272537594,2.46,0.052443472746240616,0.39649999962421134,0.06440000288421288,0.2304500012542121,measured_success,404
new_pf,episode_bias_0p10,nominal,3000404,2,base,near,separated,3,1,1,0,1,0,8,4,3.7000000000000006,8.702190856815896,8.66,0.0008091431841030783,258.76790001348127,253.25330001214752,64.0026500032036,measured_success,404
new_ppo,episode_bias_0p10,nominal,3000404,2,base,near,separated,3,1,1,0,1,0,5,2,3.9500000000000006,8.684104941460006,8.64,0.01889505853999296,0.7168000083765946,0.13330000365385786,0.1700200024060905,measured_success,404
new_pf,episode_bias_0p10,nominal,3000404,3,base,near,separated,2,0,0,0,1,1,2,0,1.9500000000000002,3.300787792388472,3.42,0.13021220761152819,64.10339999274584,51.79750000388594,57.95044999831589,measured_success,404
new_ppo,episode_bias_0p10,nominal,3000404,3,base,near,separated,2,0,0,0,1,1,1,0,2.06,3.3123771654949383,3.43,0.11862283450506172,0.21810000180266798,0.022300002456177026,0.240400004258845,measured_success,404
new_pf,episode_bias_0p10,nominal,3000404,4,base,medium,single,1,0,0,0,1,1,7,0,6.440000000000001,6.078271656509694,6.18,0.18072834349030664,138.56749999831663,132.55989998287987,38.7324857115995,measured_success,404
new_ppo,episode_bias_0p10,nominal,3000404,4,base,medium,single,1,0,0,0,1,1,10,0,6.239999999999999,6.056324693867445,6.16,0.20267530613255502,1.138499988883268,0.18760000239126384,0.1326099991274532,measured_success,404
new_pf,episode_bias_0p10,nominal,3000404,5,acid,medium,single,1,0,0,0,1,1,5,0,5.03,7.66534610877947,7.54,0.17434610877947065,19.258099993749056,98.94759999588132,23.641139997926075,measured_success,404
new_ppo,episode_bias_0p10,nominal,3000404,5,acid,medium,single,1,0,0,0,1,1,7,0,4.86,7.702371331731253,7.58,0.21137133173125378,0.9527000074740499,0.1582000040798448,0.1587000016505564,measured_success,404
