method,regime,distribution,task_seed,task_id,direction,difficulty,pka_family,true_pair_count,true_success,strict_success,severe_failure,measured_success,false_stop,steps,crossings,total_volume_ml,final_true_ph,final_measured_ph,final_abs_error,decision_time_ms_total,update_time_ms_total,controller_time_ms_per_step,stop_reason,benchmark_seed
new_pf,response_fraction_0p60,nominal,3000101,1,acid,medium,single,1,1,0,0,1,0,33,1,8.709999999999985,2.690705258345039,2.68,0.07029474165496108,5294.126900014817,1646.80410001165,210.33124242504445,measured_success,101
new_ppo,response_fraction_0p60,nominal,3000101,1,acid,medium,single,1,0,0,0,1,1,8,2,11.549999999999997,2.999603036205671,2.82,0.2386030362056708,3.3631999976933002,0.21799999376526102,0.44764999893232016,measured_success,101
new_pf,response_fraction_0p60,nominal,3000101,2,acid,medium,single,1,1,1,0,1,0,7,1,16.490000000000002,3.3205356692211234,3.4,0.04346433077887646,679.9522000073921,403.24459999101236,154.74239999977206,measured_success,101
new_ppo,response_fraction_0p60,nominal,3000101,2,acid,medium,single,1,1,1,0,1,0,7,1,16.46,3.3255279310341495,3.4,0.038472068965850426,3.147399998852052,0.18190001719631255,0.4756142880069092,measured_success,101
new_pf,response_fraction_0p60,nominal,3000101,3,acid,far,single,1,0,0,1,0,0,50,1,8.60999999999999,1.6538050512777125,1.65,1.4431949487222875,8041.333599991049,2485.824000010325,210.54315200002748,max_steps,101
new_ppo,response_fraction_0p60,nominal,3000101,3,acid,far,single,1,0,0,1,1,1,17,5,21.969999999999995,2.4852080741260503,3.17,0.6117919258739497,8.146399988618214,0.4332000025897287,0.5046823524239966,measured_success,101
new_pf,response_fraction_0p60,nominal,3000101,4,base,far,separated,2,0,0,1,0,0,50,1,14.549999999999963,11.553106367285025,11.56,3.4321063672850247,8066.0368999961065,2505.9448999745655,211.43963599941344,max_steps,101
new_ppo,response_fraction_0p60,nominal,3000101,4,base,far,separated,2,0,0,0,1,1,15,5,13.729999999999999,8.355570116317722,8.22,0.2345701163177214,2.254100014397409,0.39250000554602593,0.1764400013295623,measured_success,101
new_pf,response_fraction_0p60,nominal,3000101,5,base,near,separated,2,1,1,0,1,0,1,1,0.63,2.743390773141435,2.64,0.014390773141434998,8.710899994184729,89.4484000018565,98.15929999604123,measured_success,101
new_ppo,response_fraction_0p60,nominal,3000101,5,base,near,separated,2,1,1,0,1,0,2,1,2.7199999999999998,2.7527051960390274,2.78,0.02370519603902732,0.4332000025897287,0.057199998991563916,0.2452000007906463,measured_success,101
new_pf,response_fraction_0p60,nominal,3000101,6,base,medium,overlapping,3,1,0,0,1,0,7,2,12.920000000000002,4.381436330115051,4.46,0.07556366988494911,392.82599999569356,457.24190000328235,121.43827142842513,measured_success,101
new_ppo,response_fraction_0p60,nominal,3000101,6,base,medium,overlapping,3,0,0,0,1,1,7,2,14.37,4.1633838422973195,4.47,0.29361615770268035,3.0232999997679144,0.16339999274350703,0.4552428560730602,measured_success,101
new_pf,response_fraction_0p60,nominal,3000101,7,base,far,separated,2,1,1,0,1,0,5,1,14.05,4.763352165462404,4.64,0.03235216546240416,59.55230000108713,386.6619000036735,89.24284000095213,measured_success,101
new_ppo,response_fraction_0p60,nominal,3000101,7,base,far,separated,2,0,0,0,1,1,5,1,15.38,4.9677532177587445,4.83,0.23675321775874458,0.7153999977163039,0.10720000136643648,0.16451999981654808,measured_success,101
new_pf,response_fraction_0p60,nominal,3000101,8,acid,near,separated,2,1,0,0,1,0,2,2,3.0300000000000002,3.4412764779531058,3.3,0.09627647795310557,325.45509999181377,181.0915000096429,253.27330000072834,measured_success,101
new_ppo,response_fraction_0p60,nominal,3000101,8,acid,near,separated,2,1,0,0,1,0,2,2,3.1100000000000003,3.44145914610763,3.29,0.09645914610762985,0.3913000036845915,0.05459999374579638,0.22294999871519394,measured_success,101
new_pf,response_fraction_0p60,nominal,3000101,9,base,medium,single,1,1,1,0,1,0,4,1,5.29,5.566741498315448,5.52,0.005741498315448013,171.3506999949459,261.82020000123885,108.29272499904619,measured_success,101
new_ppo,response_fraction_0p60,nominal,3000101,9,base,medium,single,1,1,0,0,1,0,5,0,4.789999999999999,5.508662186547422,5.47,0.05233781345257782,3.0104000034043565,0.13649999891640618,0.6293800004641525,measured_success,101
new_pf,response_fraction_0p60,nominal,3000101,10,acid,medium,overlapping,3,1,0,0,1,0,2,1,2.82,3.7736159010503316,3.94,0.08638409894966825,23.983299994142726,136.94140000006882,80.46234999710578,measured_success,101
new_ppo,response_fraction_0p60,nominal,3000101,10,acid,medium,overlapping,3,0,0,0,1,1,2,1,3.1100000000000003,3.7347024731497225,3.92,0.1252975268502774,0.366899992513936,0.050000002374872565,0.2084499974444043,measured_success,101
new_pf,response_fraction_0p60,nominal,3000101,11,acid,near,single,1,0,0,0,1,1,2,1,1.44,7.788505225809773,7.91,0.16349477419022662,23.10109999962151,149.32199999748264,86.21154999855207,measured_success,101
new_ppo,response_fraction_0p60,nominal,3000101,11,acid,near,single,1,0,0,0,0,0,50,0,0.5000000000000002,8.109267191080072,8.11,0.1572671910800718,11.532899989106227,3.3068000193452463,0.29679400016902946,max_steps,101
new_pf,response_fraction_0p60,nominal,3000101,12,base,medium,single,1,0,0,0,1,1,3,1,9.05,4.15838447102109,3.76,0.3773844710210903,196.75760000245646,227.30169998976635,141.3530999974076,measured_success,101
new_ppo,response_fraction_0p60,nominal,3000101,12,base,medium,single,1,0,0,0,1,1,3,1,8.8,4.062663471493046,3.8,0.28166347149304594,0.614399992628023,0.08709999383427203,0.23383332882076502,measured_success,101
new_pf,response_fraction_0p60,nominal,3000101,13,base,medium,separated,3,1,1,0,0,0,50,2,9.379999999999972,8.477135896339291,8.88,0.021864103660709233,8096.182499990391,2481.2235000135843,211.5481200000795,max_steps,101
new_ppo,response_fraction_0p60,nominal,3000101,13,base,medium,separated,3,0,0,0,1,1,13,4,11.469999999999997,8.383897641511965,8.48,0.11510235848803596,10.20299999800045,0.3023999961442314,0.8081076918572833,measured_success,101
new_pf,response_fraction_0p60,nominal,3000101,14,base,far,single,1,0,0,1,0,0,50,2,16.609999999999985,5.185002156325197,5.18,1.9739978436748027,8361.65580002853,2540.342599968426,218.0399679999391,max_steps,101
new_ppo,response_fraction_0p60,nominal,3000101,14,base,far,single,1,0,0,1,1,1,16,6,29.279999999999998,4.744119055627044,7.09,2.414880944372956,4.342600012023468,0.37700001121265814,0.29497500145225786,measured_success,101
new_pf,response_fraction_0p60,nominal,3000101,15,acid,medium,separated,3,0,0,1,1,1,1,1,4.57,4.3113037701134065,4.98,0.7056962298865939,160.3508000043803,130.9233000065433,291.2741000109236,measured_success,101
new_ppo,response_fraction_0p60,nominal,3000101,15,acid,medium,separated,3,0,0,0,1,1,2,1,3.1100000000000003,4.75639023448052,5.05,0.26060976551948034,0.3848999986075796,0.060500002291519195,0.2227000004495494,measured_success,101
new_pf,response_fraction_0p60,nominal,3000101,16,base,medium,separated,2,0,0,0,1,1,3,1,5.45,3.658965039738514,3.5,0.14796503973851394,180.465199999162,177.52029999974184,119.32849999963462,measured_success,101
new_ppo,response_fraction_0p60,nominal,3000101,16,base,medium,separated,2,0,0,0,1,1,3,1,5.819999999999999,3.7358538792992695,3.55,0.22485387929926937,0.5943000069237314,0.08399999933317304,0.22610000208563483,measured_success,101
new_pf,response_fraction_0p60,nominal,3000101,17,acid,near,separated,2,1,0,0,1,0,15,1,6.799999999999998,2.603927266826137,2.59,0.07207273317386331,470.12280000490136,737.7501000009943,80.52486000039305,measured_success,101
new_ppo,response_fraction_0p60,nominal,3000101,17,acid,near,separated,2,0,0,0,1,1,2,1,3.8,2.3890030883813713,2.59,0.28699691161862884,2.380900004936848,0.04599999374477193,1.2134499993408099,measured_success,101
new_pf,response_fraction_0p60,nominal,3000101,18,base,medium,separated,2,0,0,1,0,0,50,1,10.289999999999988,5.142680357487734,5.18,0.7766803574877343,735.7935000036377,2607.499199984886,66.86585399977048,max_steps,101
new_ppo,response_fraction_0p60,nominal,3000101,18,base,medium,separated,2,0,0,0,1,1,9,3,14.779999999999998,4.577579316157539,4.36,0.21157931615753967,1.419199994415976,2.264100003230851,0.4092555552940919,measured_success,101
new_pf,response_fraction_0p60,nominal,3000101,19,acid,near,separated,3,1,0,0,1,0,8,0,6.3500000000000005,2.337257068499092,2.35,0.06125706849909207,85.70049998525064,385.9651000093436,58.95819999932428,measured_success,101
new_ppo,response_fraction_0p60,nominal,3000101,19,acid,near,separated,3,1,1,0,1,0,4,0,6.700000000000001,2.3124958346580424,2.37,0.036495834658042625,2.946400003565941,0.09709999721962959,0.7608750001963926,measured_success,101
