method,regime,distribution,task_seed,task_id,direction,difficulty,pka_family,true_pair_count,true_success,strict_success,severe_failure,measured_success,false_stop,steps,crossings,total_volume_ml,final_true_ph,final_measured_ph,final_abs_error,decision_time_ms_total,update_time_ms_total,controller_time_ms_per_step,stop_reason,benchmark_seed
new_pf,episode_bias_0p10,nominal,3000303,1,base,far,separated,3,0,0,0,1,1,7,6,13.419999999999998,6.824315258927443,6.96,0.1706847410725567,345.0233000112348,239.0878000005614,83.44444285882803,measured_success,303
new_ppo,episode_bias_0p10,nominal,3000303,1,base,far,separated,3,1,1,0,1,0,10,4,14.049999999999997,6.95704971965853,7.09,0.03795028034147041,1.229300003615208,0.1908999911393039,0.1420199994754512,measured_success,303
new_pf,episode_bias_0p10,nominal,3000303,2,base,medium,single,1,1,1,0,1,0,11,0,13.73,3.6713354156008684,3.58,0.0066645843991315346,158.6854000124731,235.3176000106032,35.81845454755239,measured_success,303
new_ppo,episode_bias_0p10,nominal,3000303,2,base,medium,single,1,1,1,0,1,0,11,1,13.819999999999997,3.6787888935045467,3.59,0.000788893504546806,1.6169000009540468,0.243800001044292,0.16915454563621263,measured_success,303
new_pf,episode_bias_0p10,nominal,3000303,3,acid,medium,single,1,1,0,0,1,0,2,1,3.25,6.61489358645621,6.68,0.0641064135437901,7.505099994887132,46.43260000011651,26.96884999750182,measured_success,303
new_ppo,episode_bias_0p10,nominal,3000303,3,acid,medium,single,1,1,1,0,1,0,2,0,3.1100000000000003,6.699447854987801,6.76,0.02044785498780044,0.2784000025712885,0.036100005672778934,0.15725000412203372,measured_success,303
new_pf,episode_bias_0p10,nominal,3000303,4,acid,near,single,1,1,0,0,1,0,3,2,3.7800000000000002,2.3190780388910914,2.2,0.060078038891091534,55.31080000946531,83.96829999401234,46.42636666782588,measured_success,303
new_ppo,episode_bias_0p10,nominal,3000303,4,acid,near,single,1,0,0,0,1,1,2,0,3.8,2.467442295036604,2.35,0.20844229503660427,0.2575999969849363,0.03699999797390774,0.14729999747942202,measured_success,303
new_pf,episode_bias_0p10,nominal,3000303,5,base,medium,separated,3,1,0,0,1,0,3,1,5.5,3.286497378416124,3.19,0.09049737841612382,63.16879999212688,81.31649999995716,48.161766664028015,measured_success,303
new_ppo,episode_bias_0p10,nominal,3000303,5,base,medium,separated,3,1,1,0,1,0,4,1,6.529999999999999,3.2093894992898715,3.11,0.01338949928987132,0.5086000091978349,0.07670000195503235,0.1463250027882168,measured_success,303
new_pf,episode_bias_0p10,nominal,3000303,6,acid,near,single,1,1,0,0,1,0,6,4,2.23,6.258800592236954,6.24,0.07480059223695346,292.9506999862497,138.36019999871496,71.88514999749411,measured_success,303
new_ppo,episode_bias_0p10,nominal,3000303,6,acid,near,single,1,1,0,0,1,0,5,2,4.48,6.234780297716595,6.21,0.05078029771659498,0.778199995693285,0.1033000007737428,0.17629999929340556,measured_success,303
