method,regime,distribution,task_seed,task_id,direction,difficulty,pka_family,true_pair_count,true_success,strict_success,severe_failure,measured_success,false_stop,steps,crossings,total_volume_ml,final_true_ph,final_measured_ph,final_abs_error,decision_time_ms_total,update_time_ms_total,controller_time_ms_per_step,stop_reason,benchmark_seed
new_pf,episode_bias_0p10,nominal,3000555,1,acid,medium,single,1,1,0,0,1,0,7,0,14.76,6.251744215222816,6.25,0.0777442152228156,74.16660000308184,150.99830000690417,32.16641428714086,measured_success,555
new_ppo,episode_bias_0p10,nominal,3000555,1,acid,medium,single,1,1,1,0,1,0,11,2,17.029999999999998,6.200694432331279,6.2,0.026694432331278328,1.001099997665733,0.1714999889372848,0.10659999878209253,measured_success,555
new_pf,episode_bias_0p10,nominal,3000555,2,base,medium,separated,2,0,0,0,1,1,4,1,8.290000000000001,6.430240957476908,6.2,0.13424095747690767,167.0537000100012,102.96829999424517,67.50550000106159,measured_success,555
new_ppo,episode_bias_0p10,nominal,3000555,2,base,medium,separated,2,0,0,0,1,1,6,1,8.459999999999997,6.459642450769138,6.23,0.16364245076913786,0.6984999927226454,0.11260000610491261,0.13518333313792633,measured_success,555
new_pf,episode_bias_0p10,nominal,3000555,3,acid,medium,single,1,0,0,0,1,1,1,0,5.02,2.1595048332196445,1.92,0.3345048332196445,53.82149999786634,48.84529999981169,102.66679999767803,measured_success,555
new_ppo,episode_bias_0p10,nominal,3000555,3,acid,medium,single,1,0,0,0,1,1,2,0,5.05,2.1542944447435293,1.91,0.3292944447435293,0.3549999964889139,0.05199999577598646,0.20349999613245018,measured_success,555
new_pf,episode_bias_0p10,nominal,3000555,4,acid,far,single,1,1,0,0,1,0,4,0,13.419999999999998,1.8039091642182723,1.81,0.08790916421827233,177.1193000022322,130.28420000046026,76.85087500067311,measured_success,555
new_ppo,episode_bias_0p10,nominal,3000555,4,acid,far,single,1,1,0,0,1,0,4,0,13.54,1.7922132534267279,1.8,0.07621325342672791,0.5070000042906031,0.07040000491542742,0.14435000230150763,measured_success,555
new_pf,episode_bias_0p10,nominal,3000555,5,acid,far,single,1,0,0,0,1,1,12,7,14.539999999999996,4.950211999164074,5.12,0.14578800083592647,649.2310000103316,283.5695999892778,77.73338333330078,measured_success,555
new_ppo,episode_bias_0p10,nominal,3000555,5,acid,far,single,1,0,0,0,0,0,50,35,47.24999999999995,4.721192775331655,4.89,0.37480722466834493,5.453700010548346,0.9323999547632411,0.12772199930623174,max_steps,555
