method,regime,distribution,task_seed,task_id,direction,difficulty,pka_family,true_pair_count,true_success,strict_success,severe_failure,measured_success,false_stop,steps,crossings,total_volume_ml,final_true_ph,final_measured_ph,final_abs_error,decision_time_ms_total,update_time_ms_total,controller_time_ms_per_step,stop_reason,benchmark_seed
new_pf,random_walk_drift_0p01,nominal,3000303,1,base,far,separated,3,1,0,0,1,0,9,6,14.020000000000001,6.9403733883677035,6.96,0.05462661163229665,980.0212000045576,535.2456000036909,168.36297777869427,measured_success,303
new_ppo,random_walk_drift_0p01,nominal,3000303,1,base,far,separated,3,1,0,0,1,0,7,4,14.8,6.94037374050785,6.94,0.054626259492150275,1.2204000013298355,0.18549998640082777,0.20084285539009475,measured_success,303
new_pf,random_walk_drift_0p01,nominal,3000303,2,base,medium,single,1,1,0,0,1,0,11,0,12.66,3.5858144345341705,3.58,0.09218556546582946,333.581700004288,448.7427999993088,71.12040909123607,measured_success,303
new_ppo,random_walk_drift_0p01,nominal,3000303,2,base,medium,single,1,1,0,0,1,0,17,0,12.89999999999999,3.60455495397078,3.59,0.07344504602921997,5.609700005152263,0.5150000069988891,0.36027647130300894,measured_success,303
new_pf,random_walk_drift_0p01,nominal,3000303,3,acid,medium,single,1,1,0,0,1,0,2,0,3.0199999999999996,6.747296066011346,6.72,0.06829606601134586,18.17349999328144,102.22340000473196,60.1984499990067,measured_success,303
new_ppo,random_walk_drift_0p01,nominal,3000303,3,acid,medium,single,1,1,1,0,1,0,2,0,3.1100000000000003,6.699447854987801,6.67,0.02044785498780044,0.42969999776687473,0.06280000525293872,0.24625000150990672,measured_success,303
new_pf,random_walk_drift_0p01,nominal,3000303,4,acid,near,single,1,1,0,0,1,0,1,1,3.42,2.167241250839993,2.18,0.09175874916000692,117.1602999966126,88.42990000266582,205.5901999992784,measured_success,303
new_ppo,random_walk_drift_0p01,nominal,3000303,4,acid,near,single,1,1,1,0,1,0,1,1,3.06,2.21980992999596,2.24,0.039190070004039956,0.22020000324118882,0.027800000680144876,0.2480000039213337,measured_success,303
new_pf,random_walk_drift_0p01,nominal,3000303,5,base,medium,separated,3,1,1,0,1,0,3,0,5.27,3.189380459059892,3.2,0.006619540940107971,139.41860000340967,174.92189999757102,104.78016666699357,measured_success,303
new_ppo,random_walk_drift_0p01,nominal,3000303,5,base,medium,separated,3,0,0,0,1,1,4,2,6.619999999999999,3.090928520097102,3.12,0.105071479902898,0.8057000013650395,0.11410000297473744,0.22995000108494423,measured_success,303
