method,regime,distribution,task_seed,task_id,direction,difficulty,pka_family,true_pair_count,true_success,strict_success,severe_failure,measured_success,false_stop,steps,crossings,total_volume_ml,final_true_ph,final_measured_ph,final_abs_error,decision_time_ms_total,update_time_ms_total,controller_time_ms_per_step,stop_reason,benchmark_seed
new_pf,titrant_scale_0p90,nominal,3000202,1,base,medium,single,1,1,0,0,1,0,2,1,6.050000000000001,8.173656597065438,8.17,0.07265659706543737,102.90369999711402,160.6679000033182,131.7858000002161,measured_success,202
new_ppo,titrant_scale_0p90,nominal,3000202,1,base,medium,single,1,1,0,0,1,0,2,1,3.16,8.17032733803891,8.17,0.06932733803890834,2.3263999974005856,0.059799996961373836,1.1930999971809797,measured_success,202
new_pf,titrant_scale_0p90,nominal,3000202,2,acid,medium,single,1,1,0,0,1,0,3,0,5.0,1.9953429173338488,2.0,0.0883429173338488,325.88519999262644,234.76010000013048,186.8817666642523,measured_success,202
new_ppo,titrant_scale_0p90,nominal,3000202,2,acid,medium,single,1,1,0,0,1,0,2,0,5.05,1.987847242232954,1.99,0.08084724223295403,0.4015000013168901,0.05890000466024503,0.23020000298856758,measured_success,202
new_pf,titrant_scale_0p90,nominal,3000202,3,acid,near,separated,2,1,0,0,1,0,5,0,3.71,3.796544484128562,3.8,0.08554448412856219,28.590399997483473,156.00489999633282,36.91905999876326,measured_success,202
new_ppo,titrant_scale_0p90,nominal,3000202,3,acid,near,separated,2,1,0,0,1,0,3,0,3.91,3.7713635007296595,3.77,0.06036350072965968,0.6137000018497929,0.08769999840296805,0.23380000008425364,measured_success,202
new_pf,titrant_scale_0p90,nominal,3000202,4,acid,medium,separated,2,1,1,0,1,0,2,1,4.61,5.0317774683690235,5.03,0.029222531630976434,264.9080000046524,116.28100000234554,190.59450000349898,measured_success,202
new_ppo,titrant_scale_0p90,nominal,3000202,4,acid,medium,separated,2,1,1,0,1,0,3,1,3.72,5.058336901826573,5.06,0.0026630981734268033,0.5033000124967657,0.07589999586343765,0.19306666945340112,measured_success,202
new_pf,titrant_scale_0p90,nominal,3000202,5,base,near,single,1,1,0,0,1,0,5,3,5.659999999999999,6.074288702288655,6.07,0.0582887022886549,351.52339998603566,279.9090000044089,126.28647999808891,measured_success,202
new_ppo,titrant_scale_0p90,nominal,3000202,5,base,near,single,1,1,1,0,1,0,3,2,3.87,6.015000608101721,6.02,0.000999391898279356,2.6472999961697496,0.08580000576330349,0.9110333339776844,measured_success,202
new_pf,titrant_scale_0p90,nominal,3000202,6,base,medium,single,1,1,1,0,1,0,3,3,8.709999999999999,7.499129093497437,7.5,0.010129093497437403,354.8737000019173,213.85739999823272,189.57703333338335,measured_success,202
new_ppo,titrant_scale_0p90,nominal,3000202,6,base,medium,single,1,1,0,0,1,0,4,3,7.780000000000001,7.5551564737325965,7.56,0.06615647373259659,0.6101999897509813,0.08679999154992402,0.17424999532522634,measured_success,202
new_pf,titrant_scale_0p90,nominal,3000202,7,base,far,single,1,0,0,1,0,0,50,47,22.93000000000006,8.160203546517888,8.16,0.8162035465178876,6364.762699995481,2248.8564000523183,172.272382000956,max_steps,202
new_ppo,titrant_scale_0p90,nominal,3000202,7,base,far,single,1,0,0,0,0,0,50,32,24.530000000000026,6.8879741263683805,6.89,0.45602587363161984,11.434000014560297,3.198899998096749,0.2926580002531409,max_steps,202
new_pf,titrant_scale_0p90,nominal,3000202,8,base,medium,separated,2,1,0,0,1,0,2,1,4.9399999999999995,5.8406842910780625,5.84,0.05468429107806294,131.48820000787964,175.4274999984773,153.45785000317846,measured_success,202
