policy,runs,tasks_mean,tasks_sd,success_rate_percent_mean,success_rate_percent_sd,strict_success_rate_percent_mean,strict_success_rate_percent_sd,severe_failure_rate_percent_mean,severe_failure_rate_percent_sd,false_stop_rate_percent_mean,false_stop_rate_percent_sd,steps_mean_mean,steps_mean_sd,successful_steps_mean_mean,successful_steps_mean_sd,overshoots_mean_mean,overshoots_mean_sd,total_volume_mean_ml_mean,total_volume_mean_ml_sd,final_abs_error_mean_mean,final_abs_error_mean_sd,controller_time_ms_per_step_mean_mean,controller_time_ms_per_step_mean_sd,overshoot_threshold_activation_rate_percent_mean,overshoot_threshold_activation_rate_percent_sd
hybrid_full,5,3000.0,0.0,95.36,0.5875561438894378,42.486666666666665,1.4570899461293076,1.3,0.2934469476943169,1.3266666666666667,0.28027764012770545,6.3444666666666665,0.1979297855301215,4.838493382445997,0.08822495811135174,3.2947333333333333,0.21396487250636884,7.8171219999999995,0.09315775272204811,0.07289691579888018,0.0038667923688581896,44.71755564578741,1.3617587952470827,61.09333333333333,0.8234075540095555
hybrid_no_overshoot_cap,5,3000.0,0.0,73.63333333333333,0.5681353516353075,28.673333333333336,1.3740451229854143,20.886666666666667,0.497549550854541,1.3266666666666667,0.17857460314638504,16.402066666666666,0.22631423581677992,5.103225406748242,0.1552094053852673,12.7108,0.2532725365644247,58.64353,1.242608420315461,0.5068217634601623,0.018109908163703718,44.57617645748354,1.4303914463197436,61.09333333333333,0.8234075540095555
posterior_direct,5,3000.0,0.0,80.10666666666667,1.009510332344899,33.626666666666665,0.6977742391983887,8.580000000000002,0.38915863660523375,2.306666666666667,0.36469165057620945,14.945400000000001,0.36765997274051415,7.233245391968356,0.12520022523633278,12.202000000000002,0.3101447690640259,106.39918800000001,3.754516444860178,0.22330348716881282,0.0075570983815443134,46.4861911370198,1.5087213181369408,94.49999999999999,0.2758824226207797
