mixture,system,checkpoint,naoh_volume_ml,measured_titration_linear_interpolation_ph,pf_posterior_mean_ph,pf_credible_lower_2p5_ph,pf_credible_upper_97p5_ph
3,pHBA + SSA,0,3.38,5.2636,4.849978192854943,1.5368058509918283,11.980020583641046
3,pHBA + SSA,0,3.4,5.298,4.859403697627553,1.5381712486669716,11.987018265493898
3,pHBA + SSA,0,3.42,5.3324,4.8684511190832085,1.5395362199204965,11.993887257190043
3,pHBA + SSA,0,3.44,5.3668000000000005,4.880802185048229,1.540900767529327,12.00063191245335
3,pHBA + SSA,0,3.46,5.4012,4.892445212362627,1.5422648942659047,12.007256368771007
3,pHBA + SSA,0,3.48,5.4356,4.903890206951124,1.543628602898219,12.013764561475263
3,pHBA + SSA,0,3.5,5.470000000000001,4.914908051302121,1.544991896189838,12.020160236697276
3,pHBA + SSA,0,3.52,5.5044,4.923938999693918,1.546354776899936,12.02644696329974
3,pHBA + SSA,0,3.54,5.5388,4.932844515546258,1.5477172477833272,12.032628143883404
3,pHBA + SSA,0,3.56,5.5732,4.941665366182693,1.5490793115904906,12.038707024952437
3,pHBA + SSA,0,3.58,5.607600000000001,4.9506800845814185,1.5504409710676024,12.044686706314572
3,pHBA + SSA,0,3.6,5.642,4.964076240521596,1.5518022289565643,12.050570149784228
3,pHBA + SSA,0,3.62,5.6764,4.978866635646425,1.5531630879950327,12.056360187249584
3,pHBA + SSA,0,3.64,5.710800000000001,4.990886620117219,1.5545235509164463,12.062059528158713
3,pHBA + SSA,0,3.66,5.7452000000000005,5.000352209654096,1.5558836204500563,12.067670766474183
3,pHBA + SSA,0,3.68,5.7796,5.009669529744885,1.5572432993209544,12.073196387140843
3,pHBA + SSA,0,3.7,5.814,5.01992216879489,1.5586025902501008,12.078638772107045
3,pHBA + SSA,0,3.72,5.848400000000001,5.034824290980997,1.5599614959543522,12.084000205935883
3,pHBA + SSA,0,3.74,5.8828000000000005,5.051700954436881,1.5613200191464913,12.089282881039434
3,pHBA + SSA,0,3.7600000000000002,5.9172,5.062410761189342,1.5626781625352528,12.09448890256601
3,pHBA + SSA,0,3.7800000000000002,5.951600000000001,5.07537893834426,1.5640359288253527,12.099620292967685
3,pHBA + SSA,0,3.8000000000000003,5.986000000000001,5.0848688962942985,1.5653933207175132,12.104678996272856
3,pHBA + SSA,0,3.8200000000000003,6.0204,5.093967819945335,1.5667503409084955,12.109666882086394
3,pHBA + SSA,0,3.84,6.0548,5.103272961249316,1.568106992091121,12.114585749337973
3,pHBA + SSA,0,3.86,6.0892,5.114678603429593,1.5694632769543024,12.119437329797389
3,pHBA + SSA,0,3.88,6.1236,5.124803577957108,1.5708191981830688,12.124223291374001
3,pHBA + SSA,0,3.9,6.1579999999999995,5.134254976012523,1.572174758458595,12.128945241216012
3,pHBA + SSA,0,3.92,6.1924,5.143929221068057,1.573529960458223,12.13360472862404
3,pHBA + SSA,0,3.94,6.2268,5.154767656146676,1.574884806855497,12.138203247792077
3,pHBA + SSA,0,3.96,6.2612000000000005,5.170517962224647,1.5762393003201822,12.142742240388074
3,pHBA + SSA,0,3.98,6.2956,5.184635034296536,1.5775934435182957,12.147223097985183
3,pHBA + SSA,0,4.0,6.33,5.197898422596417,1.578947239112129,12.151647164353992
3,pHBA + SSA,0,4.0200000000000005,6.382200000000001,5.20966849721303,1.5803006897602798,12.156015737625118
3,pHBA + SSA,0,4.04,6.4344,5.221547025262962,1.5816537981176726,12.16033007233089
3,pHBA + SSA,0,4.0600000000000005,6.486600000000001,5.232813625193964,1.5830065668355862,12.164591381334148
3,pHBA + SSA,0,4.08,6.5388,5.2456524192229,1.5843589985616813,12.168800837651556
3,pHBA + SSA,0,4.1,6.590999999999999,5.263257725510112,1.5857110959400251,12.17295957617825
