mixture,system,checkpoint,naoh_volume_ml,measured_titration_linear_interpolation_ph,pf_posterior_mean_ph,pf_credible_lower_2p5_ph,pf_credible_upper_97p5_ph
4,TPA + acetic acid,0,3.8000000000000003,4.8340000000000005,5.0848688962942985,1.5653933207175132,12.104678996272856
4,TPA + acetic acid,0,3.8200000000000003,4.8406,5.093967819945335,1.5667503409084955,12.109666882086394
4,TPA + acetic acid,0,3.84,4.8472,5.103272961249316,1.568106992091121,12.114585749337973
4,TPA + acetic acid,0,3.86,4.853800000000001,5.114678603429593,1.5694632769543024,12.119437329797389
4,TPA + acetic acid,0,3.88,4.8604,5.124803577957108,1.5708191981830688,12.124223291374001
4,TPA + acetic acid,0,3.9,4.867,5.134254976012523,1.572174758458595,12.128945241216012
4,TPA + acetic acid,0,3.92,4.873600000000001,5.143929221068057,1.573529960458223,12.13360472862404
4,TPA + acetic acid,0,3.94,4.8802,5.154767656146676,1.574884806855497,12.138203247792077
4,TPA + acetic acid,0,3.96,4.8868,5.170517962224647,1.5762393003201822,12.142742240388074
4,TPA + acetic acid,0,3.98,4.893400000000001,5.184635034296536,1.5775934435182957,12.147223097985183
4,TPA + acetic acid,0,4.0,4.9,5.197898422596417,1.578947239112129,12.151647164353992
4,TPA + acetic acid,0,4.0200000000000005,4.908200000000001,5.20966849721303,1.5803006897602798,12.156015737625118
4,TPA + acetic acid,0,4.04,4.9164,5.221547025262962,1.5816537981176726,12.16033007233089
4,TPA + acetic acid,0,4.0600000000000005,4.924600000000001,5.232813625193964,1.5830065668355862,12.164591381334148
4,TPA + acetic acid,0,4.08,4.9328,5.2456524192229,1.5843589985616813,12.168800837651556
4,TPA + acetic acid,0,4.1,4.941,5.263257725510112,1.5857110959400251,12.17295957617825
4,TPA + acetic acid,0,4.12,4.9492,5.2767659115980114,1.5870628616111162,12.17706869532024
4,TPA + acetic acid,0,4.14,4.9574,5.2987252789796315,1.5884142982119096,12.181129258540306
4,TPA + acetic acid,0,4.16,4.9656,5.3160163850141915,1.5897654083758446,12.185142295822953
4,TPA + acetic acid,0,4.18,4.9738,5.34186036543733,1.591116194732868,12.189108805063363
4,TPA + acetic acid,0,4.2,4.982,5.355007443905892,1.5924666599094603,12.193029753385083
4,TPA + acetic acid,0,4.22,4.9902,5.370259153935285,1.593768500027973,12.196906078390775
4,TPA + acetic acid,0,4.24,4.9984,5.385627147014396,1.5950292033074773,12.200738689350054
4,TPA + acetic acid,0,4.26,5.0066,5.398214467149881,1.5962893029595175,12.204528468328185
4,TPA + acetic acid,0,4.28,5.0148,5.415383004388301,1.597548801912858,12.208276271259162
