mixture,system,checkpoint,naoh_volume_ml,measured_titration_linear_interpolation_ph,pf_posterior_mean_ph,pf_credible_lower_2p5_ph,pf_credible_upper_97p5_ph
2,pHBA + acetic acid,0,1.4000000000000001,3.792,3.7486056552783547,1.3979724226552532,7.8563020880665775
2,pHBA + acetic acid,0,1.42,3.7996,3.7555084883946805,1.3994338697412014,7.863189493061162
2,pHBA + acetic acid,0,1.44,3.8072,3.7624026025245807,1.4008948828792973,7.8699919567185646
2,pHBA + acetic acid,0,1.46,3.8148,3.769291236343291,1.4023554666963403,7.876711860073318
2,pHBA + acetic acid,0,1.48,3.8224,3.7761777828879977,1.4038156258144312,7.88335148715727
2,pHBA + acetic acid,0,1.5,3.83,3.7830658208532286,1.4052753648510605,7.889913030209382
2,pHBA + acetic acid,0,1.52,3.8375999999999997,3.7899591517571576,1.4067346884191956,7.896398594540489
2,pHBA + acetic acid,0,1.54,3.8451999999999997,3.796861844655358,1.4081936011273655,7.902810203080088
2,pHBA + acetic acid,0,1.56,3.8528,3.803778290674455,1.4096521075797437,7.909149800629777
2,pHBA + acetic acid,0,1.58,3.8604,3.8107132705027116,1.411110212376236,7.915419257845759
2,pHBA + acetic acid,0,1.6,3.868,3.8176720392569052,1.4125679201125627,7.931018827766939
2,pHBA + acetic acid,0,1.62,3.8756,3.8246604350896236,1.4140252353803433,7.960829553871394
2,pHBA + acetic acid,0,1.6400000000000001,3.8832,3.8316850209353395,1.4154821627671779,7.984769889786701
2,pHBA + acetic acid,0,1.6600000000000001,3.8907999999999996,3.8387532736762293,1.416938706856731,7.994296310338232
2,pHBA + acetic acid,0,1.68,3.8983999999999996,3.84587384315979,1.4183948722288138,8.003801918114625
2,pHBA + acetic acid,0,1.7,3.9059999999999997,3.8530569177020597,1.4198506634594659,8.013289050481589
2,pHBA + acetic acid,0,1.72,3.9135999999999997,3.8603147587548707,1.4213060851210346,8.022760018059323
2,pHBA + acetic acid,0,1.74,3.9212,3.8676625181955977,1.4227611417822588,8.032217108189577
2,pHBA + acetic acid,0,1.76,3.9288,3.8751195583847444,1.4242158380083465,8.041662588318157
2,pHBA + acetic acid,0,1.78,3.9364,3.8827117410486944,1.425670178361056,8.051098709305723
2,pHBA + acetic acid,0,1.8,3.944,3.8904757900448304,1.4271241673987753,8.08955856478234
2,pHBA + acetic acid,0,1.82,3.9515999999999996,3.8984687943244443,1.4285778096766006,8.094134838257773
2,pHBA + acetic acid,0,1.84,3.9591999999999996,3.906793708196112,1.4300311097464151,8.098661896298786
2,pHBA + acetic acid,0,1.86,3.9667999999999997,3.9157008912253253,1.4314840721569673,8.103140846513298
2,pHBA + acetic acid,0,1.8800000000000001,3.9743999999999997,3.930013411820029,1.4329367014539476,8.224485195854413
2,pHBA + acetic acid,0,1.9000000000000001,3.9819999999999998,3.949403385222656,1.4343811226719465,8.370734808907564
2,pHBA + acetic acid,0,1.92,3.9895999999999994,3.960202617578682,1.4357861421028661,8.37693965533849
2,pHBA + acetic acid,0,1.94,3.9971999999999994,3.972025893944395,1.4371905147518889,8.407930629600703
2,pHBA + acetic acid,0,1.96,4.0047999999999995,3.992611596308327,1.438594243828185,8.47036458102017
2,pHBA + acetic acid,0,1.98,4.0123999999999995,4.005919590315085,1.4399973325334918,8.495518164399257
2,pHBA + acetic acid,0,2.0,4.02,4.020949128157712,1.441399784062165,8.521184602536788
2,pHBA + acetic acid,0,2.02,4.025399999999999,4.04088587541592,1.442801601601229,8.565935320789812
2,pHBA + acetic acid,0,2.04,4.030799999999999,4.058914315155705,1.4442027883304296,8.615257623583577
2,pHBA + acetic acid,0,2.06,4.0362,4.075989127062197,1.4456033474222845,8.811518658593965
2,pHBA + acetic acid,0,2.08,4.0416,4.0934386613191815,1.447003282042135,9.076778811464276
2,pHBA + acetic acid,0,2.1,4.047,4.104496021837248,1.4484025953481958,9.113046122833417
2,pHBA + acetic acid,0,2.12,4.0524,4.119257175008468,1.4498012904916049,9.204839182485859
2,pHBA + acetic acid,0,2.14,4.057799999999999,4.129399640942215,1.451199370616473,9.248113549633107
2,pHBA + acetic acid,0,2.16,4.063199999999999,4.139322976353118,1.4525968388599342,9.263317121797908
2,pHBA + acetic acid,0,2.18,4.0686,4.149412351222243,1.4539936983521908,9.27562102096153
2,pHBA + acetic acid,0,2.2,4.074,4.168326499261957,1.4553899522165676,9.326842264415685
2,pHBA + acetic acid,0,2.22,4.0794,4.180446550452815,1.4567856035695543,9.837892146242002
2,pHBA + acetic acid,0,2.24,4.0847999999999995,4.196794609279206,1.4581806555208554,10.06297694393253
2,pHBA + acetic acid,0,2.2600000000000002,4.090199999999999,4.210176432617754,1.4595751111734385,10.374925075428362
2,pHBA + acetic acid,0,2.2800000000000002,4.0956,4.225963461320088,1.460968973623578,10.587192764449512
2,pHBA + acetic acid,0,2.3000000000000003,4.101,4.236164197872814,1.4623622459609038,10.741724807728062
2,pHBA + acetic acid,0,2.32,4.1064,4.246260282836036,1.463754931268447,10.859129088501799
2,pHBA + acetic acid,0,2.34,4.1118,4.257822182860228,1.465147032622684,10.9527020628137
2,pHBA + acetic acid,0,2.36,4.1171999999999995,4.276567452170147,1.466538553093585,11.030107500026912
2,pHBA + acetic acid,0,2.38,4.122599999999999,4.291451348412263,1.467929495744654,11.095945973269394
2,pHBA + acetic acid,0,2.4,4.128,4.302876023528144,1.4693198636329776,11.153142148402978
2,pHBA + acetic acid,0,2.42,4.1334,4.3143303337801955,1.470709659809268,11.20365385773275
2,pHBA + acetic acid,0,2.44,4.1388,4.329505506700053,1.4720988873179044,11.249094877741516
2,pHBA + acetic acid,0,2.46,4.1442,4.345374543559347,1.4734875491969808,11.29015604950279
2,pHBA + acetic acid,0,2.48,4.1495999999999995,4.360632284730731,1.4748756484783452,11.327568887957923
2,pHBA + acetic acid,0,2.5,4.154999999999999,4.370671974689696,1.4762631881876436,11.361921477496047
2,pHBA + acetic acid,0,2.52,4.1604,4.3803939099011755,1.4776501713443642,11.393670282145067
2,pHBA + acetic acid,0,2.54,4.1658,4.390412834421678,1.479036600961876,11.423176710702752
2,pHBA + acetic acid,0,2.56,4.1712,4.399668237703534,1.4804224800474746,11.450731804782158
2,pHBA + acetic acid,0,2.58,4.1766,4.409037360730862,1.4818078116024198,11.47657339818533
2,pHBA + acetic acid,0,2.6,4.1819999999999995,4.423999075318939,1.483192598621979,11.500898344995203
2,pHBA + acetic acid,0,2.62,4.1874,4.439241518066452,1.4845768440954683,11.523871424933198
2,pHBA + acetic acid,0,2.64,4.1928,4.4492498147588275,1.4859605510062899,11.54563195382196
2,pHBA + acetic acid,0,2.66,4.1982,4.459104199115812,1.487343722331977,11.566298774171273
2,pHBA + acetic acid,0,2.68,4.2036,4.4723438814235115,1.4887263610442294,11.585974080050253
2,pHBA + acetic acid,0,2.7,4.209,4.4822043962617135,1.4901084701089555,11.604746388462136
2,pHBA + acetic acid,0,2.72,4.2144,4.4957463600473355,1.4914900524863102,11.622692876033923
2,pHBA + acetic acid,0,2.74,4.2198,4.505071895218543,1.492871111130735,11.639881237059889
2,pHBA + acetic acid,0,2.7600000000000002,4.2252,4.517605418912133,1.4942516489909958,11.65637117593758
2,pHBA + acetic acid,0,2.7800000000000002,4.2306,4.526323851023251,1.4956316690102218,11.672215617066215
2,pHBA + acetic acid,0,2.8000000000000003,4.236,4.53512564879975,1.4970111741259426,11.687461694058303
2,pHBA + acetic acid,0,2.82,4.2414,4.5467386112374495,1.4983901672701272,11.702151564873336
2,pHBA + acetic acid,0,2.84,4.2468,4.55593811195064,1.4997686513692212,11.716323088387469
2,pHBA + acetic acid,0,2.86,4.2522,4.564676627823328,1.5011466293441837,11.73001038973753
2,pHBA + acetic acid,0,2.88,4.2576,4.577058689168476,1.502524104110524,11.743244335684793
2,pHBA + acetic acid,0,2.9,4.263,4.585659615789408,1.5039010785783393,11.756052936655166
2,pHBA + acetic acid,0,2.92,4.2684,4.594454109074291,1.5052775556523499,11.768461688622573
2,pHBA + acetic acid,0,2.94,4.2738,4.606832808182135,1.5066535382319364,11.780493865323823
2,pHBA + acetic acid,0,2.96,4.2792,4.616819235468792,1.5080290292111758,11.792170769220064
2,pHBA + acetic acid,0,2.98,4.2846,4.63015988845878,1.5094040314788764,11.803511948001727
2,pHBA + acetic acid,0,3.0,4.29,4.639700785387699,1.5107785479186089,11.81453538216342
2,pHBA + acetic acid,0,3.02,4.2948,4.648715742795717,1.512152581408754,11.82525764816586
2,pHBA + acetic acid,0,3.04,4.2996,4.662078290912229,1.513526134822524,11.835694060902217
2,pHBA + acetic acid,0,3.06,4.3044,4.672050618988955,1.5148992110280024,11.845858798540668
2,pHBA + acetic acid,0,3.08,4.3092,4.68097294722579,1.5162718128881822,11.855765012296356
2,pHBA + acetic acid,0,3.1,4.314,4.688937106063375,1.5176439432609925,11.865424923264548
2,pHBA + acetic acid,0,3.12,4.3188,4.6968165277162495,1.519015604999339,11.874849908103023
2,pHBA + acetic acid,0,3.14,4.3236,4.704769329001798,1.5203868009511377,11.884050575069931
2,pHBA + acetic acid,0,3.16,4.3284,4.712968345998325,1.5217575339593323,11.893036831691244
2,pHBA + acetic acid,0,3.18,4.3332,4.721924683880157,1.5231278068619605,11.901817945139683
2,pHBA + acetic acid,0,3.2,4.338,4.7400785167057675,1.5244976224921554,11.91040259624738
2,pHBA + acetic acid,0,3.22,4.3428,4.750638414849004,1.5258669836781924,11.918798927941232
2,pHBA + acetic acid,0,3.24,4.3476,4.763964599373808,1.5272358932435206,11.92701458877793
2,pHBA + acetic acid,0,3.2600000000000002,4.3524,4.773690366296589,1.5286043540067937,11.935056772161957
2,pHBA + acetic acid,0,3.2800000000000002,4.3572,4.785057354312544,1.529972368781904,11.942932251750218
2,pHBA + acetic acid,0,3.3000000000000003,4.362,4.794121377544929,1.531339940378011,11.950647413479778
2,pHBA + acetic acid,0,3.3200000000000003,4.3668000000000005,4.8031041038057225,1.5327070715995776,11.958208284598008
2,pHBA + acetic acid,0,3.34,4.3716,4.814323371548477,1.534073765246398,11.96562056002561
2,pHBA + acetic acid,0,3.36,4.3764,4.839238600023948,1.5354400241136306,11.97288962634131
2,pHBA + acetic acid,0,3.38,4.3812,4.849978192854943,1.5368058509918283,11.980020583641046
2,pHBA + acetic acid,0,3.4,4.386,4.859403697627553,1.5381712486669716,11.987018265493898
2,pHBA + acetic acid,0,3.42,4.3908000000000005,4.8684511190832085,1.5395362199204965,11.993887257190043
2,pHBA + acetic acid,0,3.44,4.3956,4.880802185048229,1.540900767529327,12.00063191245335
2,pHBA + acetic acid,0,3.46,4.4004,4.892445212362627,1.5422648942659047,12.007256368771007
2,pHBA + acetic acid,0,3.48,4.4052,4.903890206951124,1.543628602898219,12.013764561475263
2,pHBA + acetic acid,0,3.5,4.41,4.914908051302121,1.544991896189838,12.020160236697276
2,pHBA + acetic acid,0,3.52,4.4148000000000005,4.923938999693918,1.546354776899936,12.02644696329974
2,pHBA + acetic acid,0,3.54,4.4196,4.932844515546258,1.5477172477833272,12.032628143883404
2,pHBA + acetic acid,0,3.56,4.4244,4.941665366182693,1.5490793115904906,12.038707024952437
2,pHBA + acetic acid,0,3.58,4.4292,4.9506800845814185,1.5504409710676024,12.044686706314572
2,pHBA + acetic acid,0,3.6,4.434,4.964076240521596,1.5518022289565643,12.050570149784228
2,pHBA + acetic acid,0,3.62,4.4388000000000005,4.978866635646425,1.5531630879950327,12.056360187249584
2,pHBA + acetic acid,0,3.64,4.4436,4.990886620117219,1.5545235509164463,12.062059528158713
2,pHBA + acetic acid,0,3.66,4.4484,5.000352209654096,1.5558836204500563,12.067670766474183
2,pHBA + acetic acid,0,3.68,4.4532,5.009669529744885,1.5572432993209544,12.073196387140843
2,pHBA + acetic acid,0,3.7,4.458,5.01992216879489,1.5586025902501008,12.078638772107045
2,pHBA + acetic acid,0,3.72,4.4628000000000005,5.034824290980997,1.5599614959543522,12.084000205935883
2,pHBA + acetic acid,0,3.74,4.4676,5.051700954436881,1.5613200191464913,12.089282881039434
2,pHBA + acetic acid,0,3.7600000000000002,4.4724,5.062410761189342,1.5626781625352528,12.09448890256601
2,pHBA + acetic acid,0,3.7800000000000002,4.4772,5.07537893834426,1.5640359288253527,12.099620292967685
2,pHBA + acetic acid,0,3.8000000000000003,4.482,5.0848688962942985,1.5653933207175132,12.104678996272856
2,pHBA + acetic acid,0,3.8200000000000003,4.486800000000001,5.093967819945335,1.5667503409084955,12.109666882086394
2,pHBA + acetic acid,0,3.84,4.4916,5.103272961249316,1.568106992091121,12.114585749337973
2,pHBA + acetic acid,0,3.86,4.4964,5.114678603429593,1.5694632769543024,12.119437329797389
2,pHBA + acetic acid,0,3.88,4.5012,5.124803577957108,1.5708191981830688,12.124223291374001
2,pHBA + acetic acid,0,3.9,4.506,5.134254976012523,1.572174758458595,12.128945241216012
2,pHBA + acetic acid,0,3.92,4.510800000000001,5.143929221068057,1.573529960458223,12.13360472862404
2,pHBA + acetic acid,0,3.94,4.5156,5.154767656146676,1.574884806855497,12.138203247792077
2,pHBA + acetic acid,0,3.96,4.5204,5.170517962224647,1.5762393003201822,12.142742240388074
2,pHBA + acetic acid,0,3.98,4.5252,5.184635034296536,1.5775934435182957,12.147223097985183
2,pHBA + acetic acid,0,4.0,4.53,5.197898422596417,1.578947239112129,12.151647164353992
2,pHBA + acetic acid,0,4.0200000000000005,4.535,5.20966849721303,1.5803006897602798,12.156015737625118
2,pHBA + acetic acid,0,4.04,4.54,5.221547025262962,1.5816537981176726,12.16033007233089
2,pHBA + acetic acid,0,4.0600000000000005,4.545,5.232813625193964,1.5830065668355862,12.164591381334148
2,pHBA + acetic acid,0,4.08,4.550000000000001,5.2456524192229,1.5843589985616813,12.168800837651556
2,pHBA + acetic acid,0,4.1,4.555,5.263257725510112,1.5857110959400251,12.17295957617825
2,pHBA + acetic acid,0,4.12,4.5600000000000005,5.2767659115980114,1.5870628616111162,12.17706869532024
2,pHBA + acetic acid,0,4.14,4.565,5.2987252789796315,1.5884142982119096,12.181129258540306
2,pHBA + acetic acid,0,4.16,4.57,5.3160163850141915,1.5897654083758446,12.185142295822953
2,pHBA + acetic acid,0,4.18,4.575,5.34186036543733,1.591116194732868,12.189108805063363
2,pHBA + acetic acid,0,4.2,4.58,5.355007443905892,1.5924666599094603,12.193029753385083
2,pHBA + acetic acid,0,4.22,4.585,5.370259153935285,1.593768500027973,12.196906078390775
2,pHBA + acetic acid,0,4.24,4.59,5.385627147014396,1.5950292033074773,12.200738689350054
2,pHBA + acetic acid,0,4.26,4.595000000000001,5.398214467149881,1.5962893029595175,12.204528468328185
2,pHBA + acetic acid,0,4.28,4.6000000000000005,5.415383004388301,1.597548801912858,12.208276271259162
2,pHBA + acetic acid,0,4.3,4.605,5.427497747523674,1.598807703094551,12.211982928966378
2,pHBA + acetic acid,0,4.32,4.61,5.442734378598823,1.6000660094299524,12.21564924813396
2,pHBA + acetic acid,0,4.34,4.615,5.456486205247349,1.6013237238427354,12.219276012231596
2,pHBA + acetic acid,0,4.36,4.62,5.469251454850006,1.6025808492549038,12.222863982395495
2,pHBA + acetic acid,0,4.38,4.625,5.480055169165167,1.603837388586804,12.226413898267964
2,pHBA + acetic acid,0,4.4,4.630000000000001,5.494942768130217,1.6050933447571416,12.229926478797914
2,pHBA + acetic acid,0,4.42,4.635,5.507399707921124,1.6063487206829943,12.23340242300442
2,pHBA + acetic acid,0,4.44,4.640000000000001,5.517998316792362,1.6076035192798215,12.236842410705442
2,pHBA + acetic acid,0,4.46,4.6450000000000005,5.531771453357541,1.6088577434614835,12.240247103213488
2,pHBA + acetic acid,0,4.48,4.65,5.546683397956783,1.6101113961402511,12.243617144000119
2,pHBA + acetic acid,0,4.5,4.655,5.557265512135275,1.6113644802268206,12.246953159330857
2,pHBA + acetic acid,0,4.5200000000000005,4.66,5.569814811347441,1.6126169986303287,12.250255758872125
2,pHBA + acetic acid,0,4.54,4.665,5.58037524323731,1.6138689542583529,12.253525536271667
2,pHBA + acetic acid,0,4.5600000000000005,4.67,5.590929136994527,1.6151203500169529,12.25676306971381
2,pHBA + acetic acid,0,4.58,4.675000000000001,5.6079203043745585,1.6163711888106556,12.259968922450895
2,pHBA + acetic acid,0,4.6000000000000005,4.680000000000001,5.619952287774042,1.6176214735424819,12.263143643312066
2,pHBA + acetic acid,0,4.62,4.6850000000000005,5.633422612428738,1.6188712071139575,12.266287767190594
2,pHBA + acetic acid,0,4.64,4.69,5.644417557926618,1.620120392425127,12.269401815510765
2,pHBA + acetic acid,0,4.66,4.695,5.656790451629024,1.6213690323745649,12.272486296675439
2,pHBA + acetic acid,0,4.68,4.7,5.665287894158395,1.6226171298593912,12.275541706495112
2,pHBA + acetic acid,0,4.7,4.705,5.673869338230047,1.6238646877752836,12.2785685285995
2,pHBA + acetic acid,0,4.72,4.71,5.683736794710625,1.6251117090164904,12.28156723483244
2,pHBA + acetic acid,0,4.74,4.715,5.692002323509907,1.626358196475843,12.284538285630912
2,pHBA + acetic acid,0,4.76,4.720000000000001,5.699997055202361,1.6276041530447718,12.287482130388945
2,pHBA + acetic acid,0,4.78,4.7250000000000005,5.708098714796701,1.6288495816133155,12.29039920780719
2,pHBA + acetic acid,0,4.8,4.73,5.7186825591345425,1.6300944850701375,12.293289946228587
2,pHBA + acetic acid,0,4.82,4.735,5.72925932170357,1.6313388663025363,12.296154763961347
2,pHBA + acetic acid,0,4.84,4.74,5.7429600669873455,1.6325827281964607,12.298994069588979
2,pHBA + acetic acid,0,4.86,4.745,5.761185065038696,1.6338260736365218,12.301808262268775
2,pHBA + acetic acid,0,4.88,4.75,5.771064183934067,1.6349200593980395,12.304597732018813
2,pHBA + acetic acid,0,4.9,4.755000000000001,5.780103473765026,1.6359102521273425,12.307362859994132
2,pHBA + acetic acid,0,4.92,4.76,5.788377485990881,1.6368992422680595,12.310104018752575
2,pHBA + acetic acid,0,4.94,4.765000000000001,5.796399174762113,1.6378870334633002,12.312821572510646
2,pHBA + acetic acid,0,4.96,4.7700000000000005,5.8043974622181125,1.6388736293487325,12.315515877390204
2,pHBA + acetic acid,0,4.98,4.775,5.814725323372439,1.6398590335525696,12.31818728165571
2,pHBA + acetic acid,0,5.0,4.78,5.824414608290494,1.6408432496955596,12.320836125943142
2,pHBA + acetic acid,0,5.0200000000000005,4.7856000000000005,5.832279146603876,1.6418262813909745,12.32346274348054
2,pHBA + acetic acid,0,5.04,4.7912,5.843234773705669,1.6428081322445989,12.326067460300646
2,pHBA + acetic acid,0,5.0600000000000005,4.7968,5.851116439963913,1.6437888058547236,12.32865059544596
2,pHBA + acetic acid,0,5.08,4.8024000000000004,5.858525813894704,1.6447683058121298,12.33121246116659
2,pHBA + acetic acid,0,5.1000000000000005,4.808000000000001,5.865956572794783,1.6457466357000894,12.33375336311109
2,pHBA + acetic acid,0,5.12,4.8136,5.873526752096004,1.646723799094342,12.336273600510708
2,pHBA + acetic acid,0,5.14,4.8192,5.881394169879048,1.6476997995631057,12.338773466357214
2,pHBA + acetic acid,0,5.16,4.8248,5.890956129611741,1.648674640667053,12.341253247574635
2,pHBA + acetic acid,0,5.18,4.8304,5.90973167504966,1.6496483259593102,12.343713225185105
2,pHBA + acetic acid,0,5.2,4.836,5.9198809832315025,1.6506208589854512,12.346153674469122
2,pHBA + acetic acid,0,5.22,4.8416,5.9281959078642465,1.6515922432834875,12.348574865120362
2,pHBA + acetic acid,0,5.24,4.8472,5.937307372052428,1.6525624823838663,12.350977061395355
2,pHBA + acetic acid,0,5.26,4.8528,5.945140731881573,1.6535315798094592,12.353360522258157
2,pHBA + acetic acid,0,5.28,4.8584000000000005,5.953039352747485,1.654499539075562,12.35572550152025
2,pHBA + acetic acid,0,5.3,4.864,5.963028127310567,1.6554663636898859,12.35807224797587
2,pHBA + acetic acid,0,5.32,4.8696,5.972857544481565,1.6564320571525548,12.360401005532896
2,pHBA + acetic acid,0,5.34,4.8752,5.981121573281374,1.6573966229561008,12.362712013339522
2,pHBA + acetic acid,0,5.36,4.8808,5.990057398793412,1.6583600645854588,12.365005505906854
2,pHBA + acetic acid,0,5.38,4.8864,6.005080753632405,1.6593223855179642,12.367281713227555
2,pHBA + acetic acid,0,5.4,4.892,6.01910497287602,1.6602835892233498,12.369540860890787
2,pHBA + acetic acid,0,5.42,4.8976,6.032995401203212,1.661243679163741,12.371783170193435
2,pHBA + acetic acid,0,5.44,4.9032,6.041431274176505,1.6622026587936563,12.374008858247944
2,pHBA + acetic acid,0,5.46,4.9088,6.049134236549485,1.6631605315600022,12.376218138086692
