domain,family,policy,training_seed,benchmark_sets,tasks_total,success_rate_percent_mean,success_rate_percent_sample_sd,strict_success_rate_percent_mean,strict_success_rate_percent_sample_sd,severe_failure_rate_percent_mean,severe_failure_rate_percent_sample_sd,false_stop_rate_percent_mean,false_stop_rate_percent_sample_sd,successful_additions_mean_mean,successful_additions_mean_sample_sd,additions_per_task_mean_mean,additions_per_task_mean_sample_sd,overshoots_per_task_mean_mean,overshoots_per_task_mean_sample_sd,total_volume_mean_ml_mean,total_volume_mean_ml_sample_sd,final_abs_error_mean_mean,final_abs_error_mean_sample_sd
independent_j123,F4,imitation,,5,15000,87.08666666666666,0.8687794759188159,36.72,0.9441633568638649,4.626666666666667,0.555477772332571,2.513333333333333,0.16931233465600404,7.441192656480784,0.1870181447217978,12.104666666666665,0.42328326475567407,5.539333333333333,0.35023262110901215,7.769712666666665,0.15495247944307192,0.14464576477990526,0.014506683142105077
independent_j123,F4,ppo_seed_101,101,5,15000,87.08000000000001,0.598423855733638,33.64,1.1101551443129223,5.473333333333334,0.4271351594571029,2.3266666666666667,0.21908902300206645,8.562862248627193,0.11308929547527298,12.1744,0.15421619024386912,4.491200000000001,0.20713449736825604,8.966351333333334,0.3507777629671275,0.17226425888296482,0.011907604786036526
independent_j123,F4,ppo_seed_202,202,5,15000,88.22666666666666,0.4132526803031981,39.11999999999999,0.9630968567883282,4.426666666666668,0.4468407620916726,2.38,0.21160760330805167,6.862683670998462,0.12984517350217237,11.046733333333332,0.2510202957708578,3.825933333333333,0.22916435150345693,6.793864000000001,0.20329856330311627,0.1409052768698393,0.010769478709648578
independent_j123,F4,ppo_seed_303,303,5,15000,91.12666666666667,0.55246920477274,40.28,0.4682117279844904,3.4066666666666663,0.5875561438894347,2.02,0.20221001184137471,6.546480169257481,0.1315317905252219,9.6462,0.30788603591444597,4.329666666666666,0.25828031714054833,7.111977333333333,0.1666359858827352,0.11427536910588565,0.010341642873550522
independent_j123,F4,ppo_seed_404,404,5,15000,87.08666666666666,0.8687794759188159,36.72,0.9441633568638649,4.626666666666667,0.555477772332571,2.513333333333333,0.16931233465600404,7.441192656480784,0.1870181447217978,12.104666666666665,0.42328326475567407,5.539333333333333,0.35023262110901215,7.769712666666665,0.15495247944307192,0.14464576477990526,0.014506683142105077
independent_j123,F4,ppo_seed_555,555,5,15000,86.66666666666667,0.9963823451756717,35.32666666666667,0.9337499070355443,5.706666666666666,0.40027768139408193,2.4266666666666667,0.23617319445224474,8.579690429829828,0.2001248068157765,13.086333333333334,0.5216947809250576,4.248733333333334,0.27456252070844966,7.781718,0.219743485576554,0.1706569248405508,0.009378404269802675
independent_j123,F5,imitation,,5,15000,82.78,1.0415266572574027,33.54,0.6796240790973274,6.626666666666667,0.44434721158621504,2.5266666666666664,0.3139355914125628,8.536824286152992,0.2576484916656179,14.827866666666665,0.48831152397260164,4.889733333333333,0.27708436340660636,7.6208100000000005,0.1855786263435414,0.17252142907384924,0.009603304154460469
independent_j123,F5,ppo_seed_101,101,5,15000,84.78,0.5988878581726826,37.086666666666666,1.1074495223008802,6.3,0.5077182070575937,2.3,0.22852182001336807,7.982587660451024,0.15284532591799038,13.264066666666668,0.2478676169965647,4.9168,0.18237897052261492,8.787907333333333,0.19424229879485871,0.16419150352892387,0.008723359129540153
independent_j123,F5,ppo_seed_202,202,5,15000,87.32,0.43817804600413446,41.980000000000004,0.9103113020646644,5.613333333333332,0.3997221257045671,2.12,0.34205262752974147,6.225654156599332,0.11187677696952313,10.649266666666666,0.29238116294392924,4.918200000000001,0.1927342153790491,9.020162666666668,0.22656827405393226,0.16038929750596825,0.005766394359386667
independent_j123,F5,ppo_seed_303,303,5,15000,80.97333333333333,0.7678975626127913,34.506666666666675,0.7914122398177387,7.713333333333333,0.6035082619336889,2.6733333333333333,0.37594325812991153,8.006824544166232,0.15788626186634355,14.428466666666669,0.23739484221674012,4.004066666666667,0.19100587541864913,8.245439999999999,0.3666471259565827,0.20699030678881786,0.015313646796706359
independent_j123,F5,ppo_seed_404,404,5,15000,82.37333333333333,0.5808996853540646,37.980000000000004,1.8515158954519169,5.58,0.5124017521003958,2.086666666666667,0.28440972010268717,7.141929706497001,0.1585298920856285,13.824066666666667,0.15139103158524467,4.3854,0.29064233460847844,8.459434,0.19586483164275462,0.16094973143740285,0.009171161922421638
independent_j123,F5,ppo_seed_555,555,5,15000,84.7,0.4731689855526114,42.31333333333333,1.0447221852935098,7.18,0.5580720781802685,1.6733333333333333,0.467499257278079,6.308500106046901,0.09254211210078729,11.6386,0.22168225509097989,4.130333333333334,0.26268580725523283,9.441251333333334,0.37356310181369173,0.19556240505399208,0.015379219392827085
independent_j123,F6,imitation,,5,15000,87.58,0.6776593703493059,37.126666666666665,0.9528903399657274,4.319999999999999,0.5918896293510583,2.7933333333333334,0.19635568633364184,7.481717101451908,0.17308256748611223,11.8554,0.40598223825406193,5.1968000000000005,0.29426694230465883,7.659255333333332,0.1656229232087828,0.13204712705749455,0.010512116597825888
independent_j123,F6,ppo_seed_101,101,5,15000,90.28666666666668,0.9875896583770656,40.720000000000006,0.6225396015961989,3.4733333333333336,0.46031390255877436,2.6533333333333333,0.27141603981096385,6.796121538475288,0.13871462956795405,9.913666666666666,0.4485356420868043,3.982933333333334,0.35212445716441415,7.840770666666667,0.1869400067520181,0.12372285591039758,0.007146723910917119
independent_j123,F6,ppo_seed_202,202,5,15000,87.58,0.6776593703493059,37.126666666666665,0.9528903399657274,4.319999999999999,0.5918896293510583,2.7933333333333334,0.19635568633364184,7.481717101451908,0.17308256748611223,11.8554,0.40598223825406193,5.1968000000000005,0.29426694230465883,7.659255333333332,0.1656229232087828,0.13204712705749455,0.010512116597825888
independent_j123,F6,ppo_seed_303,303,5,15000,90.19333333333334,0.39256988054499614,43.786666666666676,0.9654014708917733,5.006666666666666,0.3981903509071455,2.1,0.2624669291337271,5.630381898374289,0.06904081225595006,8.9112,0.22273883560997865,5.086533333333334,0.1607172465335733,7.895954000000001,0.188230486835806,0.13442825833942396,0.008123014469058271
independent_j123,F6,ppo_seed_404,404,5,15000,87.58,0.6776593703493059,37.126666666666665,0.9528903399657274,4.319999999999999,0.5918896293510583,2.7933333333333334,0.19635568633364184,7.481717101451908,0.17308256748611223,11.8554,0.40598223825406193,5.1968000000000005,0.29426694230465883,7.659255333333332,0.1656229232087828,0.13204712705749455,0.010512116597825888
independent_j123,F6,ppo_seed_555,555,5,15000,88.55333333333333,0.6890412017998471,40.60666666666667,1.0817681000206207,4.800000000000001,0.49497474683058335,2.0466666666666664,0.30605010483034745,6.577514424930113,0.10434437339604449,10.822999999999999,0.3235136095368409,5.044933333333334,0.22002997270574057,7.613864666666666,0.21860461814782323,0.15592108504152585,0.0151480834088464
