checkpoint_type,observations,seed_runs,tasks_mean,tasks_sd,local_rmse_0p1_ml_mean_mean,local_rmse_0p1_ml_mean_sd,local_rmse_0p1_ml_median_mean,local_rmse_0p1_ml_median_sd,local_rmse_0p1_ml_le_0p05_percent_mean,local_rmse_0p1_ml_le_0p05_percent_sd,local_rmse_0p1_ml_le_0p10_percent_mean,local_rmse_0p1_ml_le_0p10_percent_sd,local_rmse_0p5_ml_mean_mean,local_rmse_0p5_ml_mean_sd,local_rmse_0p5_ml_median_mean,local_rmse_0p5_ml_median_sd,local_rmse_0p5_ml_le_0p05_percent_mean,local_rmse_0p5_ml_le_0p05_percent_sd,local_rmse_0p5_ml_le_0p10_percent_mean,local_rmse_0p5_ml_le_0p10_percent_sd,local_rmse_1p0_ml_mean_mean,local_rmse_1p0_ml_mean_sd,local_rmse_1p0_ml_median_mean,local_rmse_1p0_ml_median_sd,local_rmse_1p0_ml_le_0p05_percent_mean,local_rmse_1p0_ml_le_0p05_percent_sd,local_rmse_1p0_ml_le_0p10_percent_mean,local_rmse_1p0_ml_le_0p10_percent_sd
fixed_observation_count,0,5,300.0,0.0,0.023240203090177776,0.00489592214756456,0.006348134874920625,0.00047178723414005455,93.4,2.0193508307814665,97.46666666666667,1.1925695879998865,0.1700667596328007,0.044099573976393254,0.03407461819758641,0.0021627866694565083,62.8,3.0055504210266246,78.26666666666667,2.9382534494718726,0.4059101818077133,0.08178235310063475,0.07716950589713306,0.006672549317371105,36.46666666666667,3.0239782480111255,56.4,2.8905977851571762
fixed_observation_count,1,5,300.0,0.0,0.023211249373824617,0.008029113894722047,0.003281161223149966,0.00024251334380092645,93.93333333333332,1.0381607668264992,96.73333333333333,1.0381607668264983,0.1384106464906701,0.01324763064678671,0.017707434635934067,0.0013250007559590508,74.73333333333333,1.8618986725025242,85.06666666666668,1.0110500592068714,0.2848043872039401,0.029106753266783934,0.04043578225297483,0.002678655398738939,55.266666666666666,0.7226494462892942,71.26666666666668,1.4981470036162843
fixed_observation_count,2,5,300.0,0.0,0.03659418014250815,0.01452846835335558,0.003677887182903096,0.00022738511799870914,93.86666666666667,0.5577733510227205,96.26666666666668,0.8628119403696519,0.16099151233862835,0.016273966733864165,0.020363961654312073,0.0014857346650966597,72.73333333333335,2.073644135332769,84.13333333333333,1.5563490039904941,0.3208875636235732,0.014550099025795777,0.04847896342333784,0.004706133878659317,51.0,2.838231060987734,69.6,1.3824294235551864
fixed_observation_count,3,5,300.0,0.0,0.03206108560873395,0.009657621953218997,0.004052385173627392,0.00017265420850788522,93.33333333333333,1.615893285805447,96.73333333333335,1.278019300845388,0.16835103052850614,0.025719157414793217,0.022944236462853637,0.0014101161274343045,70.2,1.5018507101425138,82.2,1.5202339001321892,0.33243857645903774,0.02766829856121164,0.054422252248919153,0.0032627410800522235,47.6,1.7543596489254378,64.93333333333332,2.465314944946742
fixed_observation_count,5,5,300.0,0.0,0.04835386960630326,0.015666688344035284,0.00413260432004311,0.00022935595376585993,91.73333333333332,1.754359648925436,94.26666666666668,1.8618986725025328,0.1765108302859655,0.022712199155015204,0.025646398761797907,0.0021001753393816405,66.53333333333333,1.2605113600792694,77.26666666666665,1.8165902124584943,0.2979683593506827,0.02636230472721879,0.05814361567733073,0.0025899231796687387,45.46666666666667,1.1690451944500129,63.53333333333334,2.076321533652988
fixed_observation_count,8,5,300.0,0.0,0.042462368716329205,0.01690882605206907,0.004501164428899932,0.0005107494376068827,88.86666666666667,2.9870089089626433,93.06666666666668,2.4312776705080674,0.13566915277433847,0.02079675935006571,0.02781601187387677,0.0031334828540527,65.26666666666667,1.920648038785062,76.66666666666666,1.98606254796883,0.24893145235243458,0.026297019234171,0.0571120239508225,0.004118517397730473,46.4,2.618311584887398,66.6,2.0602049520483283
fixed_observation_count,12,5,300.0,0.0,0.03192068375800268,0.009047355469354576,0.004851475357626761,0.0004239392021216881,88.4,2.465314944946742,93.66666666666667,1.130388330520883,0.11921872851394837,0.017323143474812352,0.027208346900554646,0.002829706947163872,66.46666666666667,2.268136778160538,79.86666666666666,1.8043158136965827,0.23844558922038886,0.025211007947622592,0.052712862791405565,0.003642765158822201,48.266666666666666,2.3261795096490525,68.93333333333334,2.3499408976019436
natural_control_end,natural,5,300.0,0.0,0.039942959363365414,0.010384539381249268,0.004955726967924974,0.0005607194667750611,87.4,2.3142073276946356,92.39999999999999,1.5165750888103096,0.12801999039888703,0.019429769775980137,0.027711192977420085,0.003738236715810244,65.53333333333333,1.994436706886881,78.73333333333332,1.9916492328386248,0.2451563080570291,0.024382320923989922,0.05517959243683381,0.005042598200021684,47.8,2.9870089089626477,67.86666666666666,2.5451478891761465
