"method","particle_count","benchmark_seed","task_seed","task_id","step_index","before_true_ph","before_measured_ph","target_ph","action_reagent","requested_volume_ml","actual_volume_ml","true_ph_after","measured_ph_after","observe_time_ms","recommend_time_ms","total_decision_time_ms","next_action_stop","next_action_reason","next_action_reagent","next_action_volume_ml"
"pf_100000","100000","202","1000202","475","4","7.266811829726839","7.2700000000000005","7.921","base","1.9","1.9","11.664701251738627","11.66","1020.5488","35.2452","1055.794","0","running","acid","0.95"
"pf_100000","100000","202","1000202","475","5","11.664701251738627","11.66","7.921","acid","0.95","0.95","11.228134702965022","11.23","1156.1125","46.966","1203.0785","0","running","acid","0.95"
"pf_100000","100000","202","1000202","475","6","11.228134702965022","11.23","7.921","acid","0.95","0.95","7.266805941289173","7.27","563.944","35.8765","599.8205","0","running","base","0.47"
"pf_100000","100000","202","1000202","475","7","7.266805941289173","7.2700000000000005","7.921","base","0.47","0.47","10.424232528027723","10.42","986.8229","36.4662","1023.2891","0","running","acid","0.23"
"pf_100000","100000","202","1000202","475","8","10.424232528027723","10.42","7.921","acid","0.23","0.23","7.714690668916788","7.71","500.4241","36.4804","536.9045","0","running","base","0.11"
"pf_100000","100000","202","1000202","475","9","7.714690668916788","7.71","7.921","base","0.11","0.11","8.416897340562002","8.42","1044.6531","56.264","1100.9171","0","running","acid","0.05"
"pf_100000","100000","202","1000202","475","10","8.416897340562002","8.42","7.921","acid","0.05","0.05","7.966999018490615","7.97","510.9752","1.8121","512.7873","1","measured_success","","0.0"
"pf_100000","100000","202","1000202","632","1","3.488","3.49","5.556","base","5.75","5.75","5.978217143413186","5.98","1662.0253","49.6658","1711.6911","0","running","acid","0.83"
"pf_100000","100000","202","1000202","632","2","5.978217143413186","5.98","5.556","acid","0.83","0.83","5.500313382017838","5.5","603.8386","1.933","605.7716","1","measured_success","","0.0"
"pf_100000","100000","202","1000202","790","1","6.586","6.59","2.681","acid","8.45","8.45","2.2669909947220557","2.27","1517.552","57.1104","1574.6624","0","running","base","0.85"
"pf_100000","100000","202","1000202","790","2","2.2669909947220557","2.27","2.681","base","0.85","0.85","2.735347378079604","2.74","568.4774","2.3941","570.8715","1","measured_success","","0.0"
"pf_100000","100000","202","1000202","948","1","2.995","3.0","3.693","base","1.84","1.84","3.5437608606177173","3.54","1031.3785","6.4384","1037.8169","0","running","base","0.34"
"pf_100000","100000","202","1000202","948","2","3.5437608606177173","3.54","3.693","base","0.34","0.34","3.633325322303925","3.63","524.8695","1.849","526.7185","1","measured_success","","0.0"
"pf_100000","100000","202","1000202","1106","1","7.852","7.8500000000000005","5.042","acid","6.3","6.3","1.8322815873210359","1.83","1535.9567","30.4336","1566.3903","0","running","base","3.15"
"pf_100000","100000","202","1000202","1106","2","1.8322815873210359","1.83","5.042","base","3.15","3.15","6.4737356045222345","6.47","1064.6363","40.221","1104.8573","0","running","acid","1.57"
"pf_100000","100000","202","1000202","1106","3","6.4737356045222345","6.47","5.042","acid","1.57","1.57","2.425012891380634","2.43","510.9407","37.8405","548.7812","0","running","base","0.78"
"pf_100000","100000","202","1000202","1106","4","2.425012891380634","2.43","5.042","base","0.78","0.78","4.4114958645869375","4.41","510.6269","30.4352","541.0621","0","running","base","0.78"
"pf_100000","100000","202","1000202","1106","5","4.4114958645869375","4.41","5.042","base","0.78","0.78","6.467119720611894","6.47","491.3457","38.5911","529.9368","0","running","acid","0.38"
"pf_100000","100000","202","1000202","1106","6","6.467119720611894","6.47","5.042","acid","0.38","0.38","6.137635181103731","6.14","520.7317","45.6765","566.4082","0","running","acid","0.38"
"pf_100000","100000","202","1000202","1106","7","6.137635181103731","6.140000000000001","5.042","acid","0.38","0.38","4.861581196766215","4.86","495.5272","30.6174","526.1446","0","running","base","0.18"
"pf_100000","100000","202","1000202","1106","8","4.861581196766215","4.86","5.042","base","0.18","0.18","5.817599538236204","5.82","506.1062","33.585","539.6912","0","running","acid","0.09"
"pf_100000","100000","202","1000202","1106","9","5.817599538236204","5.82","5.042","acid","0.09","0.09","5.5510498030766975","5.55","517.1814","33.5439","550.7253","0","running","acid","0.09"
"pf_100000","100000","202","1000202","1106","10","5.5510498030766975","5.55","5.042","acid","0.09","0.09","4.862403679148878","4.86","477.2808","35.503","512.7838","0","running","base","0.04"
"pf_100000","100000","202","1000202","1106","11","4.862403679148878","4.86","5.042","base","0.04","0.04","5.288776161707284","5.29","506.7129","33.3266","540.0395","0","running","acid","0.02"
"pf_100000","100000","202","1000202","1106","12","5.288776161707284","5.29","5.042","acid","0.02","0.02","5.120613941686209","5.12","515.637","0.3253","515.9623","1","measured_success","","0.0"
"pf_100000","100000","202","1000202","1264","1","5.63","5.63","9.358","base","7.56","7.56","12.21705598816678","12.22","1428.4241","42.5454","1470.9695","0","running","acid","3.78"
"pf_100000","100000","202","1000202","1264","2","12.21705598816678","12.22","9.358","acid","3.78","3.78","7.802112047129388","7.8","989.8508","33.5992","1023.45","0","running","base","1.89"
"pf_100000","100000","202","1000202","1264","3","7.802112047129388","7.8","9.358","base","1.89","1.89","11.77285934045939","11.77","884.3554","30.6047","914.9601","0","running","acid","0.94"
"pf_100000","100000","202","1000202","1264","4","11.77285934045939","11.77","9.358","acid","0.94","0.94","11.36782616338342","11.37","655.0983","40.8298","695.9281","0","running","acid","0.94"
"pf_100000","100000","202","1000202","1264","5","11.36782616338342","11.370000000000001","9.358","acid","0.94","0.94","7.81762521869468","7.82","892.3044","31.6169","923.9213","0","running","base","0.47"
"pf_100000","100000","202","1000202","1264","6","7.81762521869468","7.82","9.358","base","0.47","0.47","10.782246210045244","10.78","543.2949","31.1272","574.4221","0","running","acid","0.23"
"pf_100000","100000","202","1000202","1264","7","10.782246210045244","10.78","9.358","acid","0.23","0.23","8.569157298108554","8.57","1052.7094","30.3739","1083.0833","0","running","base","0.11"
"pf_100000","100000","202","1000202","1264","8","8.569157298108554","8.57","9.358","base","0.11","0.11","10.287019884665789","10.29","545.241","48.399","593.64","0","running","acid","0.05"
"pf_100000","100000","202","1000202","1264","9","10.287019884665789","10.290000000000001","9.358","acid","0.05","0.05","9.584677245358666","9.58","1123.1246","35.8255","1158.9501","0","running","acid","0.05"
"pf_100000","100000","202","1000202","1264","10","9.584677245358666","9.58","9.358","acid","0.05","0.05","8.654674870771597","8.65","520.6849","38.2448","558.9297","0","running","base","0.02"
"pf_100000","100000","202","1000202","1264","11","8.654674870771597","8.65","9.358","base","0.02","0.02","8.89256516404727","8.89","530.9778","39.4042","570.382","0","running","base","0.02"
"pf_100000","100000","202","1000202","1264","12","8.89256516404727","8.89","9.358","base","0.02","0.02","9.310821759588173","9.31","537.3967","0.3311","537.7278","1","measured_success","","0.0"
"pf_100000","100000","202","1000202","1422","1","3.371","3.37","3.849","base","1.26","1.26","3.571242232613889","3.57","1005.3154","35.1828","1040.4982","0","running","base","2.19"
"pf_100000","100000","202","1000202","1422","2","3.571242232613889","3.5700000000000003","3.849","base","2.19","2.19","3.9047397443065783","3.9","492.6243","2.0347","494.659","1","measured_success","","0.0"
"pf_100000","100000","202","1000202","1579","1","8.923","8.92","9.277","base","0.93","0.93","11.652830723622547","11.65","1344.794","34.5195","1379.3135","0","running","acid","0.46"
"pf_100000","100000","202","1000202","1579","2","11.652830723622547","11.65","9.277","acid","0.46","0.46","10.813504199480349","10.81","890.1401","49.9367","940.0768","0","running","acid","0.46"
"pf_100000","100000","202","1000202","1579","3","10.813504199480349","10.81","9.277","acid","0.46","0.46","8.934270912844113","8.93","988.611","35.1934","1023.8044","0","running","base","0.23"
"pf_100000","100000","202","1000202","1579","4","8.934270912844113","8.93","9.277","base","0.23","0.23","9.329242409410263","9.33","773.4365","2.3058","775.7423","1","measured_success","","0.0"
"pf_100000","100000","202","1000202","1737","1","7.952","7.95","8.355","base","2.53","2.53","8.650395647565375","8.65","1609.5603","11.06","1620.6203","0","running","acid","0.61"
"pf_100000","100000","202","1000202","1737","2","8.650395647565375","8.65","8.355","acid","0.61","0.61","8.420257084404017","8.42","558.1622","2.6888","560.851","1","measured_success","","0.0"
"pf_100000","100000","202","1000202","1895","1","9.274","9.27","11.088","base","5.8","5.8","12.497157636654297","12.5","1732.9351","6.526","1739.4611","0","running","acid","2.45"
"pf_100000","100000","202","1000202","1895","2","12.497157636654297","12.5","11.088","acid","2.45","2.45","12.16803618942874","12.17","993.9546","39.4507","1033.4053","0","running","acid","2.77"
"pf_100000","100000","202","1000202","1895","3","12.16803618942874","12.17","11.088","acid","2.77","2.77","10.629358267104354","10.63","1170.542","34.6364","1205.1784","0","running","base","1.11"
"pf_100000","100000","202","1000202","1895","4","10.629358267104354","10.63","11.088","base","1.11","1.11","11.707452257410122","11.71","680.1069","30.4237","710.5306","0","running","acid","0.55"
"pf_100000","100000","202","1000202","1895","5","11.707452257410122","11.71","11.088","acid","0.55","0.55","11.426398922758374","11.43","439.7945","29.797","469.5915","0","running","acid","0.55"
"pf_100000","100000","202","1000202","1895","6","11.426398922758374","11.43","11.088","acid","0.55","0.55","10.631343660922386","10.63","933.1154","36.9161","970.0315","0","running","base","0.27"
"pf_100000","100000","202","1000202","1895","7","10.631343660922386","10.63","11.088","base","0.27","0.27","11.162123484496092","11.16","551.3893","0.338","551.7273","1","measured_success","","0.0"
"pf_100000","100000","202","1000202","2053","1","3.186","3.19","5.657","base","6.67","6.67","4.846359273513054","4.85","1673.9034","5.3485","1679.2519","0","running","base","1.43"
"pf_100000","100000","202","1000202","2053","2","4.846359273513054","4.8500000000000005","5.657","base","1.43","1.43","5.221922952082329","5.22","549.1181","39.2974","588.4155","0","running","base","1.64"
"pf_100000","100000","202","1000202","2053","3","5.221922952082329","5.22","5.657","base","1.64","1.64","5.614374869680644","5.61","726.5813","2.0272","728.6085","1","measured_success","","0.0"
"pf_100000","100000","202","1000202","2211","1","3.24","3.24","1.83","acid","4.61","4.61","1.8203459880318027","1.82","1432.0805","3.1059","1435.1864","1","measured_success","","0.0"
"pf_100000","100000","202","1000202","2369","1","2.0","2.0","1.653","acid","1.83","1.83","1.7321273463361462","1.73","1306.4381","1.9538","1308.3919","1","measured_success","","0.0"
"pf_100000","100000","202","1000202","2526","1","3.738","3.74","2.856","acid","2.27","2.27","3.4667272243151945","3.47","994.0053","34.1502","1028.1555","0","running","acid","3.58"
"pf_100000","100000","202","1000202","2526","2","3.4667272243151945","3.47","2.856","acid","3.58","3.58","3.1040079277426154","3.1","874.8185","30.6423","905.4608","0","running","acid","1.92"
"pf_100000","100000","202","1000202","2526","3","3.1040079277426154","3.1","2.856","acid","1.92","1.92","2.8871246140996236","2.89","588.5966","0.7071","589.3037","1","measured_success","","0.0"
"pf_100000","100000","202","1000202","2684","1","4.468","4.47","2.589","acid","4.97","4.97","1.6554967706531696","1.66","1476.4305","36.202","1512.6325","0","running","base","2.06"
"pf_100000","100000","202","1000202","2684","2","1.6554967706531696","1.6600000000000001","2.589","base","2.06","2.06","2.1952947422987963","2.2","444.8061","35.1755","479.9816","0","running","base","0.97"
"pf_100000","100000","202","1000202","2684","3","2.1952947422987963","2.2","2.589","base","0.97","0.97","3.0458350643316976","3.05","456.2965","44.8669","501.1634","0","running","acid","0.48"
"pf_100000","100000","202","1000202","2684","4","3.0458350643316976","3.0500000000000003","2.589","acid","0.48","0.48","2.504380844419364","2.5","564.6153","3.7958","568.4111","1","measured_success","","0.0"
"pf_100000","100000","202","1000202","2842","1","3.649","3.65","5.173","base","3.79","3.79","3.9167721089329968","3.92","1120.5179","3.2814","1123.7993","0","running","base","2.9"
"pf_100000","100000","202","1000202","2842","2","3.9167721089329968","3.92","5.173","base","2.9","2.9","4.134484067978848","4.13","525.0579","3.2686","528.3265","0","running","base","2.49"
"pf_100000","100000","202","1000202","2842","3","4.134484067978848","4.13","5.173","base","2.49","2.49","4.333369047898767","4.33","524.3562","37.1679","561.5241","0","running","base","3.85"
"pf_100000","100000","202","1000202","2842","4","4.333369047898767","4.33","5.173","base","3.85","3.85","4.639397376302119","4.64","1158.7863","34.1626","1192.9489","0","running","base","2.75"
"pf_100000","100000","202","1000202","2842","5","4.639397376302119","4.64","5.173","base","2.75","2.75","4.835467416492406","4.84","514.9396","35.9089","550.8485","0","running","base","2.2"
"pf_100000","100000","202","1000202","2842","6","4.835467416492406","4.84","5.173","base","2.2","2.2","4.97583112384682","4.98","518.3795","36.6557","555.0352","0","running","base","1.67"
"pf_100000","100000","202","1000202","2842","7","4.97583112384682","4.98","5.173","base","1.67","1.67","5.074225340934412","5.07","538.6841","43.6822","582.3663","0","running","base","1.25"
"pf_100000","100000","202","1000202","2842","8","5.074225340934412","5.07","5.173","base","1.25","1.25","5.144187413110755","5.14","501.7121","2.6551","504.3672","1","measured_success","","0.0"
"pf_100000","100000","202","1000202","3000","1","4.14","4.14","5.711","base","4.47","4.47","5.432566055417034","5.43","1630.5123","48.1622","1678.6745","0","running","base","0.62"
"pf_100000","100000","202","1000202","3000","2","5.432566055417034","5.43","5.711","base","0.62","0.62","5.657247507060532","5.66","523.6507","1.8674","525.5181","1","measured_success","","0.0"
"pf_100000","100000","303","1000303","1","1","4.135","4.14","3.816","acid","1.93","1.93","3.8429315432784037","3.84","1059.8706","3.7499","1063.6205","1","measured_success","","0.0"
"pf_100000","100000","303","1000303","159","1","5.055","5.0600000000000005","4.744","acid","2.47","2.47","4.321185560898874","4.32","1445.9218","7.8796","1453.8014","0","running","base","0.85"
"pf_100000","100000","303","1000303","159","2","4.321185560898874","4.32","4.744","base","0.85","0.85","4.504349141436855","4.5","504.8623","8.7107","513.573","0","running","base","0.61"
"pf_100000","100000","303","1000303","159","3","4.504349141436855","4.5","4.744","base","0.61","0.61","4.662910733590305","4.66","561.6403","1.8116","563.4519","1","measured_success","","0.0"
"pf_100000","100000","303","1000303","317","1","4.234","4.23","7.283","base","7.1","7.1","4.9770584243266","4.98","1546.5686","6.603","1553.1716","0","running","base","4.24"
"pf_100000","100000","303","1000303","317","2","4.9770584243266","4.98","7.283","base","4.24","4.24","5.653964108417975","5.65","801.3987","7.846","809.2447","0","running","base","3.21"
"pf_100000","100000","303","1000303","317","3","5.653964108417975","5.65","7.283","base","3.21","3.21","6.063104089277706","6.06","933.5197","6.5017","940.0214","0","running","base","2.7"
"pf_100000","100000","303","1000303","317","4","6.063104089277706","6.0600000000000005","7.283","base","2.7","2.7","6.330946030308105","6.33","656.7566","6.4103","663.1669","0","running","base","2.24"
"pf_100000","100000","303","1000303","317","5","6.330946030308105","6.33","7.283","base","2.24","2.24","6.538431291876716","6.54","652.0352","6.7332","658.7684","0","running","base","1.8"
"pf_100000","100000","303","1000303","317","6","6.538431291876716","6.54","7.283","base","1.8","1.8","6.712091009449914","6.71","554.6971","6.4608","561.1579","0","running","base","1.41"
"pf_100000","100000","303","1000303","317","7","6.712091009449914","6.71","7.283","base","1.41","1.41","6.86310894273848","6.86","496.3571","6.4936","502.8507","0","running","base","1.06"
"pf_100000","100000","303","1000303","317","8","6.86310894273848","6.86","7.283","base","1.06","1.06","6.993551272687679","6.99","499.6457","7.0776","506.7233","0","running","base","0.74"
"pf_100000","100000","303","1000303","317","9","6.993551272687679","6.99","7.283","base","0.74","0.74","7.099040722444663","7.1","515.9801","8.9866","524.9667","0","running","base","0.47"
"pf_100000","100000","303","1000303","317","10","7.099040722444663","7.1000000000000005","7.283","base","0.47","0.47","7.1753482692907795","7.18","588.6959","6.5178","595.2137","0","running","base","0.27"
"pf_100000","100000","303","1000303","317","11","7.1753482692907795","7.18","7.283","base","0.27","0.27","7.223630814574873","7.22","524.4224","2.2716","526.694","1","measured_success","","0.0"
"pf_100000","100000","303","1000303","475","1","4.899","4.9","3.922","acid","2.54","2.54","4.562524341363535","4.56","1007.4873","4.6715","1012.1588","0","running","acid","1.49"
"pf_100000","100000","303","1000303","475","2","4.562524341363535","4.5600000000000005","3.922","acid","1.49","1.49","4.346071112608136","4.35","497.6069","3.1101","500.717","0","running","acid","1.06"
"pf_100000","100000","303","1000303","475","3","4.346071112608136","4.3500000000000005","3.922","acid","1.06","1.06","4.167630054549212","4.17","493.4531","4.0341","497.4872","0","running","acid","0.62"
"pf_100000","100000","303","1000303","475","4","4.167630054549212","4.17","3.922","acid","0.62","0.62","4.0476548122067335","4.05","453.9068","3.3339","457.2407","0","running","acid","0.33"
"pf_100000","100000","303","1000303","475","5","4.0476548122067335","4.05","3.922","acid","0.33","0.33","3.977656482292395","3.98","575.7621","0.3055","576.0676","1","measured_success","","0.0"
"pf_100000","100000","303","1000303","632","1","7.613","7.61","3.977","acid","7.44","7.44","1.4627271393911014","1.46","1503.7667","29.9501","1533.7168","0","running","base","3.72"
"pf_100000","100000","303","1000303","632","2","1.4627271393911014","1.46","3.977","base","3.72","3.72","1.8997856891657494","1.9","520.0964","37.362","557.4584","0","running","base","3.72"
"pf_100000","100000","303","1000303","632","3","1.8997856891657494","1.9000000000000001","3.977","base","3.72","3.72","7.613393623887225","7.61","541.3068","31.0166","572.3234","0","running","acid","1.86"
"pf_100000","100000","303","1000303","632","4","7.613393623887225","7.61","3.977","acid","1.86","1.86","2.444857261889152","2.44","517.1539","39.0853","556.2392","0","running","base","0.93"
"pf_100000","100000","303","1000303","632","5","2.444857261889152","2.44","3.977","base","0.93","0.93","3.5049244486953075","3.5","495.5055","44.241","539.7465","0","running","base","0.91"
"pf_100000","100000","303","1000303","632","6","3.5049244486953075","3.5","3.977","base","0.91","0.91","7.600877813503256","7.6","755.996","30.4693","786.4653","0","running","acid","0.45"
"pf_100000","100000","303","1000303","632","7","7.600877813503256","7.6000000000000005","3.977","acid","0.45","0.45","7.21100477982605","7.21","568.2","41.4156","609.6156","0","running","acid","0.45"
"pf_100000","100000","303","1000303","632","8","7.21100477982605","7.21","3.977","acid","0.45","0.45","3.580837545974326","3.58","706.6291","35.8824","742.5115","0","running","base","0.22"
"pf_100000","100000","303","1000303","632","9","3.580837545974326","3.58","3.977","base","0.22","0.22","6.7650689599555776","6.77","685.9853","32.6864","718.6717","0","running","acid","0.11"
"pf_100000","100000","303","1000303","632","10","6.7650689599555776","6.7700000000000005","3.977","acid","0.11","0.11","6.069160365366757","6.07","505.2573","36.7349","541.9922","0","running","acid","0.11"
"pf_100000","100000","303","1000303","632","11","6.069160365366757","6.07","3.977","acid","0.11","0.11","3.5869125270133537","3.59","522.7338","30.1104","552.8442","0","running","base","0.05"
"pf_100000","100000","303","1000303","632","12","3.5869125270133537","3.59","3.977","base","0.05","0.05","3.9950376484060124","4.0","484.0574","0.317","484.3744","1","measured_success","","0.0"
"pf_100000","100000","303","1000303","790","1","2.52","2.52","2.018","acid","1.32","1.32","2.441497301138357","2.44","943.0715","3.195","946.2665","0","running","acid","1.09"
"pf_100000","100000","303","1000303","790","2","2.441497301138357","2.44","2.018","acid","1.09","1.09","2.3779773482822586","2.38","465.2535","3.0537","468.3072","0","running","acid","0.94"
"pf_100000","100000","303","1000303","790","3","2.3779773482822586","2.38","2.018","acid","0.94","0.94","2.3243429680308836","2.32","514.8029","3.1757","517.9786","0","running","acid","0.79"
"pf_100000","100000","303","1000303","790","4","2.3243429680308836","2.32","2.018","acid","0.79","0.79","2.280047118509695","2.28","463.9025","3.1255","467.028","0","running","acid","0.69"
"pf_100000","100000","303","1000303","790","5","2.280047118509695","2.2800000000000002","2.018","acid","0.69","0.69","2.2419247832450138","2.24","554.8001","3.0934","557.8935","0","running","acid","0.59"
"pf_100000","100000","303","1000303","790","6","2.2419247832450138","2.24","2.018","acid","0.59","0.59","2.2097428356302435","2.21","550.3971","3.0649","553.462","0","running","acid","0.51"
"pf_100000","100000","303","1000303","790","7","2.2097428356302435","2.21","2.018","acid","0.51","0.51","2.182235299543173","2.18","517.7535","3.3216","521.0751","0","running","acid","0.43"
"pf_100000","100000","303","1000303","790","8","2.182235299543173","2.18","2.018","acid","0.43","0.43","2.159270461750258","2.16","483.4425","3.083","486.5255","0","running","acid","0.38"
"pf_100000","100000","303","1000303","790","9","2.159270461750258","2.16","2.018","acid","0.38","0.38","2.1391534825156437","2.14","547.1256","4.8175","551.9431","0","running","acid","0.33"
"pf_100000","100000","303","1000303","790","10","2.1391534825156437","2.14","2.018","acid","0.33","0.33","2.121822152509191","2.12","535.8865","3.282","539.1685","0","running","acid","0.28"
"pf_100000","100000","303","1000303","790","11","2.121822152509191","2.12","2.018","acid","0.28","0.28","2.1072205883790716","2.11","584.1584","0.3224","584.4808","1","measured_success","","0.0"
"pf_100000","100000","303","1000303","948","1","4.683","4.68","4.093","acid","3.01","3.01","4.21973477163716","4.22","1123.4498","36.4097","1159.8595","0","running","acid","0.94"
"pf_100000","100000","303","1000303","948","2","4.21973477163716","4.22","4.093","acid","0.94","0.94","4.039645079137877","4.04","629.0044","1.9209","630.9253","1","measured_success","","0.0"
"pf_100000","100000","303","1000303","1106","1","2.614","2.61","3.737","base","2.92","2.92","3.4904832107401687","3.49","1181.6882","8.5271","1190.2153","0","running","base","0.47"
"pf_100000","100000","303","1000303","1106","2","3.4904832107401687","3.49","3.737","base","0.47","0.47","3.5901480981524783","3.59","566.0012","3.0824","569.0836","0","running","base","0.39"
"pf_100000","100000","303","1000303","1106","3","3.5901480981524783","3.59","3.737","base","0.39","0.39","3.671841869095414","3.67","492.4962","0.3012","492.7974","1","measured_success","","0.0"
"pf_100000","100000","303","1000303","1264","1","4.275","4.28","3.92","acid","2.53","2.53","3.365612720991856","3.37","1633.805","5.1951","1639.0001","0","running","base","1.02"
"pf_100000","100000","303","1000303","1264","2","3.365612720991856","3.37","3.92","base","1.02","1.02","3.701586987747091","3.7","556.8233","6.6029","563.4262","0","running","base","0.53"
"pf_100000","100000","303","1000303","1264","3","3.701586987747091","3.7","3.92","base","0.53","0.53","3.885448831960173","3.89","490.124","2.022","492.146","1","measured_success","","0.0"
"pf_100000","100000","303","1000303","1422","1","3.916","3.92","2.333","acid","4.42","4.42","1.6983999297223082","1.7","1615.8519","34.7542","1650.6061","0","running","base","1.5"
"pf_100000","100000","303","1000303","1422","2","1.6983999297223082","1.7","2.333","base","1.5","1.5","2.0544880226214817","2.05","554.5942","36.9156","591.5098","0","running","base","0.83"
"pf_100000","100000","303","1000303","1422","3","2.0544880226214817","2.05","2.333","base","0.83","0.83","2.43852168469129","2.44","558.7757","59.1929","617.9686","0","running","acid","0.29"
"pf_100000","100000","303","1000303","1422","4","2.43852168469129","2.44","2.333","acid","0.29","0.29","2.285818315251209","2.29","548.8744","2.6629","551.5373","1","measured_success","","0.0"
"pf_100000","100000","303","1000303","1579","1","3.719","3.72","5.532","base","4.47","4.47","5.233307575679065","5.23","1702.3462","8.2028","1710.549","0","running","base","0.54"
"pf_100000","100000","303","1000303","1579","2","5.233307575679065","5.23","5.532","base","0.54","0.54","5.3386469919753985","5.34","534.5608","7.1233","541.6841","0","running","base","0.5"
"pf_100000","100000","303","1000303","1579","3","5.3386469919753985","5.34","5.532","base","0.5","0.5","5.4315554643235835","5.43","594.5752","7.4534","602.0286","0","running","base","0.27"
"pf_100000","100000","303","1000303","1579","4","5.4315554643235835","5.43","5.532","base","0.27","0.27","5.480598418059651","5.48","476.0546","2.0399","478.0945","1","measured_success","","0.0"
"pf_100000","100000","303","1000303","1737","1","5.828","5.83","6.357","base","3.29","3.29","6.262262762923637","6.26","1086.4411","0.3225","1086.7636","1","measured_success","","0.0"
"pf_100000","100000","303","1000303","1895","1","4.264","4.26","3.929","acid","0.87","0.87","4.13642061069849","4.14","1095.1079","5.5372","1100.6451","0","running","acid","0.54"
"pf_100000","100000","303","1000303","1895","2","4.13642061069849","4.14","3.929","acid","0.54","0.54","4.063655762147999","4.06","522.0632","5.1852","527.2484","0","running","acid","0.34"
"pf_100000","100000","303","1000303","1895","3","4.063655762147999","4.0600000000000005","3.929","acid","0.34","0.34","4.0195835616133575","4.02","531.6145","0.3056","531.9201","1","measured_success","","0.0"
"pf_100000","100000","303","1000303","2053","1","5.339","5.34","3.528","acid","4.47","4.47","4.707951048498643","4.71","1176.049","3.1375","1179.1865","0","running","acid","2.44"
"pf_100000","100000","303","1000303","2053","2","4.707951048498643","4.71","3.528","acid","2.44","2.44","4.34915519313946","4.35","644.8621","40.3426","685.2047","0","running","acid","3.84"
"pf_100000","100000","303","1000303","2053","3","4.34915519313946","4.3500000000000005","3.528","acid","3.84","3.84","3.81505219058487","3.82","918.8408","39.6893","958.5301","0","running","acid","0.76"
"pf_100000","100000","303","1000303","2053","4","3.81505219058487","3.8200000000000003","3.528","acid","0.76","0.76","3.7052137889465735","3.71","491.1445","6.6451","497.7896","0","running","acid","0.47"
"pf_100000","100000","303","1000303","2053","5","3.7052137889465735","3.71","3.528","acid","0.47","0.47","3.634018068637096","3.63","547.1873","7.9268","555.1141","0","running","acid","0.27"
"pf_100000","100000","303","1000303","2053","6","3.634018068637096","3.63","3.528","acid","0.27","0.27","3.5915600704608623","3.59","522.4729","1.9524","524.4253","1","measured_success","","0.0"
"pf_100000","100000","303","1000303","2211","1","6.27","6.2700000000000005","4.433","acid","6.07","6.07","5.215784531671822","5.22","1545.2873","30.4092","1575.6965","0","running","acid","1.92"
"pf_100000","100000","303","1000303","2211","2","5.215784531671822","5.22","4.433","acid","1.92","1.92","4.845394595366809","4.85","675.6157","7.7368","683.3525","0","running","acid","0.96"
"pf_100000","100000","303","1000303","2211","3","4.845394595366809","4.8500000000000005","4.433","acid","0.96","0.96","4.552691575916281","4.55","532.1937","6.2443","538.438","0","running","acid","0.28"
"pf_100000","100000","303","1000303","2211","4","4.552691575916281","4.55","4.433","acid","0.28","0.28","4.428969758707783","4.43","497.6318","1.8446","499.4764","1","measured_success","","0.0"
"pf_100000","100000","303","1000303","2369","1","5.15","5.15","3.969","acid","3.89","3.89","3.447254089656087","3.45","1491.9373","3.1252","1495.0625","0","running","base","0.93"
"pf_100000","100000","303","1000303","2369","2","3.447254089656087","3.45","3.969","base","0.93","0.93","4.284835149294484","4.28","471.457","31.7766","503.2336","0","running","acid","0.46"
"pf_100000","100000","303","1000303","2369","3","4.284835149294484","4.28","3.969","acid","0.46","0.46","4.014288347471734","4.01","511.5534","0.461","512.0144","1","measured_success","","0.0"
"pf_100000","100000","303","1000303","2526","1","8.612","8.61","5.367","acid","7.12","7.12","2.395239474407579","2.4","1514.5103","32.6045","1547.1148","0","running","base","3.56"
"pf_100000","100000","303","1000303","2526","2","2.395239474407579","2.4","5.367","base","3.56","3.56","8.017793621236326","8.02","847.8938","30.4322","878.326","0","running","acid","1.78"
"pf_100000","100000","303","1000303","2526","3","8.017793621236326","8.02","5.367","acid","1.78","1.78","7.530025084885779","7.53","500.3907","39.8618","540.2525","0","running","acid","1.78"
"pf_100000","100000","303","1000303","2526","4","7.530025084885779","7.53","5.367","acid","1.78","1.78","2.5623574833941962","2.56","563.7465","30.2172","593.9637","0","running","base","0.89"
"pf_100000","100000","303","1000303","2526","5","2.5623574833941962","2.56","5.367","base","0.89","0.89","6.870987846483162","6.87","821.9831","33.4308","855.4139","0","running","acid","0.44"
"pf_100000","100000","303","1000303","2526","6","6.870987846483162","6.87","5.367","acid","0.44","0.44","3.16741510768723","3.17","516.7499","37.0107","553.7606","0","running","base","0.22"
"pf_100000","100000","303","1000303","2526","7","3.16741510768723","3.17","5.367","base","0.22","0.22","6.19092424920254","6.19","707.3434","33.0562","740.3996","0","running","acid","0.11"
"pf_100000","100000","303","1000303","2526","8","6.19092424920254","6.19","5.367","acid","0.11","0.11","3.673689329348483","3.67","555.1042","35.1339","590.2381","0","running","base","0.05"
"pf_100000","100000","303","1000303","2526","9","3.673689329348483","3.67","5.367","base","0.05","0.05","4.854935542411706","4.85","520.1978","30.8786","551.0764","0","running","base","0.05"
"pf_100000","100000","303","1000303","2526","10","4.854935542411706","4.8500000000000005","5.367","base","0.05","0.05","6.110999595272331","6.11","544.0753","29.5585","573.6338","0","running","acid","0.02"
