"method","particle_count","benchmark_seed","task_seed","task_id","true_k","initial_ph","measured_initial_ph","target_ph","steps","overshoots","total_volume_ml","final_true_ph","final_measured_ph","final_signed_error_ph","final_abs_error_ph","final_measured_abs_error_ph","true_success","strict_success","severe_failure","measured_success","false_stop","stop_reason","trajectory_records"
"pf_100000","100000","101","1000101","2684","2","3.885","3.88","3.626","6","1","5.49","3.58093020465063","3.58","-0.04506979534936972","0.04506979534936972","0.04599999999999982","1","1","0","1","0","measured_success","7"
"pf_100000","100000","101","1000101","2842","3","6.447","6.45","4.327","3","0","7.359999999999999","4.405836319470181","4.41","0.07883631947018088","0.07883631947018088","0.08300000000000018","1","0","0","1","0","measured_success","4"
"pf_100000","100000","101","1000101","3000","1","7.472","7.47","7.922","2","0","3.1900000000000004","7.853514838186031","7.8500000000000005","-0.06848516181396835","0.06848516181396835","0.07199999999999918","1","0","0","1","0","measured_success","3"
"pf_100000","100000","202","1000202","1","3","2.507","2.51","2.84","6","0","3.3499999999999996","2.751467568236354","2.75","-0.088532431763646","0.088532431763646","0.08999999999999986","1","0","0","1","0","measured_success","7"
"pf_100000","100000","202","1000202","159","2","3.865","3.86","5.408","14","0","27.09","5.349885619517524","5.3500000000000005","-0.05811438048247641","0.05811438048247641","0.05799999999999983","1","0","0","1","0","measured_success","15"
"pf_100000","100000","202","1000202","317","2","4.194","4.19","5.463","12","0","15.459999999999999","5.383293403582865","5.38","-0.07970659641713507","0.07970659641713507","0.08300000000000018","1","0","0","1","0","measured_success","13"
"pf_100000","100000","202","1000202","475","2","3.988","3.99","7.921","10","5","20.639999999999997","7.966999018490615","7.97","0.045999018490614496","0.045999018490614496","0.04899999999999949","1","1","0","1","0","measured_success","11"
"pf_100000","100000","202","1000202","632","3","3.488","3.49","5.556","2","2","6.58","5.500313382017838","5.5","-0.05568661798216201","0.05568661798216201","0.05600000000000005","1","0","0","1","0","measured_success","3"
"pf_100000","100000","202","1000202","790","2","6.586","6.59","2.681","2","2","9.299999999999999","2.735347378079604","2.74","0.05434737807960399","0.05434737807960399","0.05900000000000016","1","0","0","1","0","measured_success","3"
"pf_100000","100000","202","1000202","948","3","2.995","3.0","3.693","2","0","2.18","3.633325322303925","3.63","-0.05967467769607504","0.05967467769607504","0.06300000000000017","1","0","0","1","0","measured_success","3"
"pf_100000","100000","202","1000202","1106","1","7.852","7.85","5.042","12","8","13.759999999999998","5.120613941686209","5.12","0.07861394168620883","0.07861394168620883","0.07800000000000029","1","0","0","1","0","measured_success","13"
"pf_100000","100000","202","1000202","1264","1","5.63","5.63","9.358","12","8","16.06","9.310821759588173","9.31","-0.04717824041182794","0.04717824041182794","0.04800000000000004","1","1","0","1","0","measured_success","13"
"pf_100000","100000","202","1000202","1422","1","3.371","3.37","3.849","2","1","3.45","3.9047397443065783","3.9","0.05573974430657813","0.05573974430657813","0.05099999999999971","1","0","0","1","0","measured_success","3"
"pf_100000","100000","202","1000202","1579","3","8.923","8.92","9.277","4","3","2.08","9.329242409410263","9.33","0.05224240941026359","0.05224240941026359","0.053000000000000824","1","0","0","1","0","measured_success","5"
"pf_100000","100000","202","1000202","1737","1","7.952","7.95","8.355","2","1","3.1399999999999997","8.420257084404017","8.42","0.06525708440401701","0.06525708440401701","0.0649999999999995","1","0","0","1","0","measured_success","3"
"pf_100000","100000","202","1000202","1895","1","9.274","9.27","11.088","7","5","13.5","11.162123484496092","11.16","0.07412348449609318","0.07412348449609318","0.07200000000000095","1","0","0","1","0","measured_success","8"
"pf_100000","100000","202","1000202","2053","2","3.186","3.19","5.657","3","0","9.74","5.614374869680644","5.61","-0.04262513031935633","0.04262513031935633","0.04699999999999971","1","1","0","1","0","measured_success","4"
"pf_100000","100000","202","1000202","2211","2","3.24","3.24","1.83","1","1","4.61","1.8203459880318027","1.82","-0.009654011968197374","0.009654011968197374","0.010000000000000009","1","1","0","1","0","measured_success","2"
"pf_100000","100000","202","1000202","2369","2","2.0","2.0","1.653","1","0","1.83","1.7321273463361462","1.73","0.07912734633614615","0.07912734633614615","0.07699999999999996","1","0","0","1","0","measured_success","2"
"pf_100000","100000","202","1000202","2526","3","3.738","3.74","2.856","3","0","7.77","2.8871246140996236","2.89","0.03112461409962375","0.03112461409962375","0.03400000000000025","1","1","0","1","0","measured_success","4"
"pf_100000","100000","202","1000202","2684","1","4.468","4.47","2.589","4","3","8.479999999999999","2.504380844419364","2.5","-0.08461915558063593","0.08461915558063593","0.08899999999999997","1","0","0","1","0","measured_success","5"
"pf_100000","100000","202","1000202","2842","3","3.649","3.65","5.173","8","0","20.9","5.144187413110755","5.14","-0.02881258688924504","0.02881258688924504","0.03300000000000036","1","1","0","1","0","measured_success","9"
"pf_100000","100000","202","1000202","3000","3","4.14","4.14","5.711","2","0","5.09","5.657247507060532","5.66","-0.053752492939468155","0.053752492939468155","0.051000000000000156","1","0","0","1","0","measured_success","3"
"pf_100000","100000","303","1000303","1","2","4.135","4.14","3.816","1","0","1.93","3.8429315432784037","3.84","0.026931543278403858","0.026931543278403858","0.02400000000000002","1","1","0","1","0","measured_success","2"
"pf_100000","100000","303","1000303","159","1","5.055","5.06","4.744","3","1","3.93","4.662910733590305","4.66","-0.08108926640969472","0.08108926640969472","0.08399999999999963","1","0","0","1","0","measured_success","4"
"pf_100000","100000","303","1000303","317","2","4.234","4.23","7.283","11","0","25.24","7.223630814574873","7.22","-0.059369185425127036","0.059369185425127036","0.06300000000000061","1","0","0","1","0","measured_success","12"
"pf_100000","100000","303","1000303","475","3","4.899","4.9","3.922","5","0","6.04","3.977656482292395","3.98","0.05565648229239484","0.05565648229239484","0.05799999999999983","1","0","0","1","0","measured_success","6"
"pf_100000","100000","303","1000303","632","1","7.613","7.61","3.977","12","8","19.97","3.9950376484060124","4.0","0.01803764840601252","0.01803764840601252","0.02300000000000013","1","1","0","1","0","measured_success","13"
"pf_100000","100000","303","1000303","790","2","2.52","2.52","2.018","11","0","7.35","2.1072205883790716","2.11","0.08922058837907176","0.08922058837907176","0.09200000000000008","1","0","0","1","0","measured_success","12"
"pf_100000","100000","303","1000303","948","1","4.683","4.68","4.093","2","1","3.9499999999999997","4.039645079137877","4.04","-0.05335492086212312","0.05335492086212312","0.052999999999999936","1","0","0","1","0","measured_success","3"
"pf_100000","100000","303","1000303","1106","2","2.614","2.61","3.737","3","0","3.78","3.671841869095414","3.67","-0.06515813090458611","0.06515813090458611","0.06700000000000017","1","0","0","1","0","measured_success","4"
"pf_100000","100000","303","1000303","1264","3","4.275","4.28","3.92","3","1","4.08","3.885448831960173","3.89","-0.03455116803982694","0.03455116803982694","0.029999999999999805","1","1","0","1","0","measured_success","4"
"pf_100000","100000","303","1000303","1422","2","3.916","3.92","2.333","4","3","7.04","2.285818315251209","2.29","-0.04718168474879114","0.04718168474879114","0.04300000000000015","1","1","0","1","0","measured_success","5"
"pf_100000","100000","303","1000303","1579","3","3.719","3.72","5.532","4","0","5.779999999999999","5.480598418059651","5.48","-0.051401581940348606","0.051401581940348606","0.0519999999999996","1","0","0","1","0","measured_success","5"
"pf_100000","100000","303","1000303","1737","1","5.828","5.83","6.357","1","0","3.29","6.262262762923637","6.26","-0.09473723707636328","0.09473723707636328","0.09700000000000042","1","0","0","1","0","measured_success","2"
"pf_100000","100000","303","1000303","1895","2","4.264","4.26","3.929","3","0","1.7500000000000002","4.0195835616133575","4.0200000000000005","0.09058356161335768","0.09058356161335768","0.09100000000000064","1","0","0","1","0","measured_success","4"
"pf_100000","100000","303","1000303","2053","2","5.339","5.34","3.528","6","0","12.25","3.5915600704608623","3.59","0.06356007046086232","0.06356007046086232","0.06199999999999983","1","0","0","1","0","measured_success","7"
"pf_100000","100000","303","1000303","2211","1","6.27","6.27","4.433","4","1","9.229999999999999","4.428969758707783","4.43","-0.00403024129221663","0.00403024129221663","0.0030000000000001137","1","1","0","1","0","measured_success","5"
"pf_100000","100000","303","1000303","2369","1","5.15","5.15","3.969","3","2","5.28","4.014288347471734","4.01","0.045288347471733825","0.045288347471733825","0.040999999999999925","1","1","0","1","0","measured_success","4"
"pf_100000","100000","303","1000303","2526","1","8.612","8.61","5.367","12","8","16.04","5.4272977105250195","5.43","0.06029771052501953","0.06029771052501953","0.06299999999999972","1","0","0","1","0","measured_success","13"
"pf_100000","100000","303","1000303","2684","1","8.085","8.09","7.098","2","2","3.81","7.129659141213693","7.13","0.03165914121369351","0.03165914121369351","0.03200000000000003","1","1","0","1","0","measured_success","3"
"pf_100000","100000","303","1000303","2842","2","2.628","2.63","3.771","4","0","4.54","3.6890021938572577","3.69","-0.08199780614274221","0.08199780614274221","0.08099999999999996","1","0","0","1","0","measured_success","5"
"pf_100000","100000","303","1000303","3000","3","2.325","2.33","3.311","3","0","5.739999999999999","3.2512722397018727","3.25","-0.05972776029812721","0.05972776029812721","0.06099999999999994","1","0","0","1","0","measured_success","4"
"pf_100000","100000","404","1000404","1","1","2.936","2.94","3.143","1","1","0.55","3.2091138424418695","3.21","0.06611384244186969","0.06611384244186969","0.06700000000000017","1","0","0","1","0","measured_success","2"
"pf_100000","100000","404","1000404","159","3","4.211","4.21","1.901","1","0","6.6","1.9054601634263917","1.9100000000000001","0.004460163426391661","0.004460163426391661","0.009000000000000119","1","1","0","1","0","measured_success","2"
"pf_100000","100000","404","1000404","317","3","5.819","5.82","4.604","3","0","5.71","4.694099151079621","4.69","0.09009915107962119","0.09009915107962119","0.0860000000000003","1","0","0","1","0","measured_success","4"
"pf_100000","100000","404","1000404","475","1","7.472","7.47","3.758","13","9","22.02","3.7006409732590866","3.7","-0.05735902674091342","0.05735902674091342","0.05799999999999983","1","0","0","1","0","measured_success","14"
"pf_100000","100000","404","1000404","632","1","7.326","7.33","4.493","13","8","18.999999999999993","4.494580802233042","4.49","0.0015808022330414673","0.0015808022330414673","0.0030000000000001137","1","1","0","1","0","measured_success","14"
"pf_100000","100000","404","1000404","790","2","5.379","5.38","5.83","3","0","1.99","5.773605797434918","5.7700000000000005","-0.0563942025650821","0.0563942025650821","0.05999999999999961","1","0","0","1","0","measured_success","4"
"pf_100000","100000","404","1000404","948","1","8.743","8.74","8.245","1","0","1.29","8.331811813671454","8.33","0.08681181367145463","0.08681181367145463","0.08500000000000085","1","0","0","1","0","measured_success","2"
"pf_100000","100000","404","1000404","1106","1","8.284","8.28","11.417","4","2","9.61","11.360516500549178","11.36","-0.056483499450822094","0.056483499450822094","0.057000000000000384","1","0","0","1","0","measured_success","5"
"pf_100000","100000","404","1000404","1264","3","6.675","6.68","5.134","3","1","7.03","5.129921168827609","5.13","-0.004078831172391162","0.004078831172391162","0.004000000000000448","1","1","0","1","0","measured_success","4"
"pf_100000","100000","404","1000404","1422","1","6.814","6.81","7.397","2","1","5.0","7.434474576399474","7.43","0.03747457639947349","0.03747457639947349","0.032999999999999474","1","1","0","1","0","measured_success","3"
"pf_100000","100000","404","1000404","1579","3","8.034","8.03","7.546","4","2","2.88","7.605418573681783","7.61","0.05941857368178294","0.05941857368178294","0.06400000000000006","1","0","0","1","0","measured_success","5"
"pf_100000","100000","404","1000404","1737","1","3.505","3.5","3.83","1","0","0.86","3.7684041141639044","3.77","-0.061595885836095654","0.061595885836095654","0.06000000000000005","1","0","0","1","0","measured_success","2"
"pf_100000","100000","404","1000404","1895","1","1.968","1.97","3.622","1","0","4.11","3.58164725729766","3.58","-0.040352742702340016","0.040352742702340016","0.041999999999999815","1","1","0","1","0","measured_success","2"
"pf_100000","100000","404","1000404","2053","3","5.247","5.25","8.479","10","4","18.289999999999996","8.469367698200386","8.47","-0.00963230179961272","0.00963230179961272","0.008999999999998565","1","1","0","1","0","measured_success","11"
"pf_100000","100000","404","1000404","2211","2","3.391","3.39","2.345","3","1","6.45","2.3225772719277256","2.32","-0.022422728072274634","0.022422728072274634","0.025000000000000355","1","1","0","1","0","measured_success","4"
"pf_100000","100000","404","1000404","2369","3","3.864","3.86","2.885","6","0","13.3","2.9011527161109605","2.9","0.016152716110960696","0.016152716110960696","0.015000000000000124","1","1","0","1","0","measured_success","7"
"pf_100000","100000","404","1000404","2526","2","7.524","7.52","9.229","15","8","11.359999999999998","9.209442145547314","9.21","-0.01955785445268532","0.01955785445268532","0.01899999999999835","1","1","0","1","0","measured_success","16"
"pf_100000","100000","404","1000404","2684","2","4.788","4.79","1.859","3","0","9.57","1.9446502387334954","1.94","0.08565023873349542","0.08565023873349542","0.08099999999999996","1","0","0","1","0","measured_success","4"
"pf_100000","100000","404","1000404","2842","2","3.52","3.52","3.018","1","0","3.22","3.1010667177794344","3.1","0.08306671777943464","0.08306671777943464","0.0820000000000003","1","0","0","1","0","measured_success","2"
"pf_100000","100000","404","1000404","3000","3","3.14","3.14","2.799","1","1","1.58","2.7492360667676596","2.75","-0.049763933232340296","0.049763933232340296","0.04899999999999993","1","1","0","1","0","measured_success","2"
"pf_100000","100000","555","1000555","1","3","5.258","5.26","4.769","3","1","4.609999999999999","4.706815358717334","4.71","-0.06218464128266632","0.06218464128266632","0.05900000000000016","1","0","0","1","0","measured_success","4"
"pf_100000","100000","555","1000555","159","1","7.884","7.88","8.572","5","4","7.7","8.513826829627028","8.51","-0.05817317037297087","0.05817317037297087","0.06199999999999939","1","0","0","1","0","measured_success","6"
"pf_100000","100000","555","1000555","317","2","3.139","3.14","2.26","3","1","6.51","2.236607469545554","2.24","-0.023392530454446003","0.023392530454446003","0.019999999999999574","1","1","0","1","0","measured_success","4"
"pf_100000","100000","555","1000555","475","1","6.165","6.16","7.891","8","6","10.71","7.8103672487816524","7.8100000000000005","-0.08063275121834756","0.08063275121834756","0.08099999999999952","1","0","0","1","0","measured_success","9"
"pf_100000","100000","555","1000555","632","2","6.678","6.68","8.183","13","8","10.560000000000002","8.173015698423274","8.17","-0.009984301576725585","0.009984301576725585","0.0129999999999999","1","1","0","1","0","measured_success","14"
"pf_100000","100000","555","1000555","790","3","5.273","5.27","4.065","2","1","5.68","4.020591033566642","4.0200000000000005","-0.04440896643335801","0.04440896643335801","0.04499999999999993","1","1","0","1","0","measured_success","3"
"pf_100000","100000","555","1000555","948","2","6.948","6.95","5.218","1","0","5.52","5.256103890387902","5.26","0.03810389038790163","0.03810389038790163","0.041999999999999815","1","1","0","1","0","measured_success","2"
"pf_100000","100000","555","1000555","1106","3","5.799","5.8","9.685","9","5","17.029999999999998","9.777750232688696","9.78","0.09275023268869553","0.09275023268869553","0.09499999999999886","1","0","0","1","0","measured_success","10"
"pf_100000","100000","555","1000555","1264","2","4.381","4.38","6.678","6","4","13.48","6.671887214135893","6.67","-0.006112785864107018","0.006112785864107018","0.008000000000000007","1","1","0","1","0","measured_success","7"
"pf_100000","100000","555","1000555","1422","3","2.234","2.23","4.202","10","4","15.1","4.187318971274749","4.19","-0.01468102872525101","0.01468102872525101","0.011999999999999567","1","1","0","1","0","measured_success","11"
"pf_100000","100000","555","1000555","1579","1","5.187","5.19","5.963","2","1","4.57","6.05382111972607","6.05","0.09082111972606999","0.09082111972606999","0.08699999999999974","1","0","0","1","0","measured_success","3"
"pf_100000","100000","555","1000555","1737","1","6.024","6.02","3.5","12","7","15.270000000000001","3.4377961471323673","3.44","-0.06220385286763275","0.06220385286763275","0.06000000000000005","1","0","0","1","0","measured_success","13"
"pf_100000","100000","555","1000555","1895","1","2.566","2.57","4.682","9","8","10.710000000000003","4.5918522424104005","4.59","-0.09014775758959992","0.09014775758959992","0.09200000000000053","1","0","0","1","0","measured_success","10"
"pf_100000","100000","555","1000555","2053","1","8.833","8.83","5.15","50","43","19.17000000000005","4.8397442787691425","4.84","-0.3102557212308579","0.3102557212308579","0.3100000000000005","0","0","0","0","0","max_steps","51"
"pf_100000","100000","555","1000555","2211","2","3.477","3.48","5.51","4","3","9.16","5.583627403779563","5.58","0.07362740377956278","0.07362740377956278","0.07000000000000028","1","0","0","1","0","measured_success","5"
"pf_100000","100000","555","1000555","2369","1","6.754","6.75","7.719","1","0","2.52","7.6784233881922574","7.68","-0.04057661180774286","0.04057661180774286","0.03900000000000059","1","1","0","1","0","measured_success","2"
"pf_100000","100000","555","1000555","2526","1","3.126","3.13","4.733","4","1","10.76","4.801550015143773","4.8","0.06855001514377346","0.06855001514377346","0.06700000000000017","1","0","0","1","0","measured_success","5"
"pf_100000","100000","555","1000555","2684","1","4.521","4.52","6.299","9","6","14.519999999999998","6.273756508633964","6.2700000000000005","-0.02524349136603643","0.02524349136603643","0.028999999999999915","1","1","0","1","0","measured_success","10"
"pf_100000","100000","555","1000555","2842","1","4.391","4.39","3.18","2","1","4.66","3.1292591858551635","3.13","-0.050740814144836666","0.050740814144836666","0.050000000000000266","1","0","0","1","0","measured_success","3"
"pf_100000","100000","555","1000555","3000","2","4.228","4.23","2.343","4","3","7.92","2.2779089301530453","2.2800000000000002","-0.06509106984695467","0.06509106984695467","0.06299999999999972","1","0","0","1","0","measured_success","5"
