experiment,acid_type,true_buffer_count,source_step,predicted_next_pH,observed_next_pH,prediction_abs_error,posterior_mean_std_before,matched_pka_mae_before
407,diprotic,2,3,3.4562988774850965,4.12,0.6637011225149037,0.20052813630740987,0.3569926668216188
407,diprotic,2,4,3.3830562653020024,4.02,0.6369437346979971,0.2012421819242971,0.3479619722580276
408,diprotic,2,1,3.0648737612646073,3.17,0.10512623873539262,0.20000000000000004,1.0682550235114927
408,diprotic,2,2,3.361338520888239,5.11,1.7486614791117612,0.016912616301949384,0.7037806509647515
408,diprotic,2,3,3.395315478206612,5.39,1.9946845217933875,0.018826229241920636,0.7034567491029726
408,diprotic,2,4,3.4192036539316177,5.54,2.1207963460683823,0.01978593085129042,0.7039880109276235
408,diprotic,2,5,3.4322325312532485,5.62,2.1877674687467517,0.020977632888424098,0.7029650025708374
398,monoprotic,1,1,2.5565002710791305,3.89,1.3334997289208697,0.20000000000000004,0.20351109705763593
398,monoprotic,1,2,2.7336370069533587,12.23,9.496362993046642,0.19801107362534354,0.21862258500077525
398,monoprotic,1,3,2.650825449032709,11.68,9.02917455096729,0.19261898712676184,0.2135824625841738
398,monoprotic,1,4,2.5665943128988147,3.9,1.3334056871011852,0.1957346110179082,0.2150712555206411
398,monoprotic,1,5,2.6128832842223346,5.1,2.487116715777665,0.20293690193993721,0.21165104013374414
398,monoprotic,1,6,2.656038619345054,11.6,8.943961380654946,0.20384378698255926,0.21689339758212878
398,monoprotic,1,7,2.6360944195184857,11.25,8.613905580481514,0.2052020163616597,0.22809728389857664
398,monoprotic,1,8,2.6156922206282616,5.14,2.524307779371738,0.20848512548970255,0.2309743964462201
398,monoprotic,1,9,2.626187896821648,10.84,8.213812103178352,0.2079754145720295,0.22778302557529972
398,monoprotic,1,10,2.6202647532336414,10.33,7.709735246766359,0.20088132774626002,0.24878506368694975
398,monoprotic,1,11,2.6151100313290954,5.18,2.5648899686709044,0.19518588661683164,0.2513259529842822
398,monoprotic,1,12,2.6171566057018936,6.18,3.562843394298106,0.19908002149236467,0.26609751187611375
398,monoprotic,1,13,2.619048357475549,10.32,7.700951642524451,0.2003012585117825,0.2534818543547597
398,monoprotic,1,14,2.6174324648454785,10.02,7.402567535154521,0.20674439185009152,0.2441314824153955
398,monoprotic,1,15,2.616549318889156,7.8,5.183450681110844,0.20761925595321196,0.24101390420748592
398,monoprotic,1,16,2.61493784468621,5.58,2.96506215531379,0.20564095951504743,0.2441145558651563
398,monoprotic,1,17,2.6154817251954228,5.88,3.264518274804577,0.1994878836005142,0.2508185321501841
398,monoprotic,1,18,2.616025198251009,7.8,5.183974801748991,0.2027716493921524,0.2548331294031656
398,monoprotic,1,19,2.61634606635198,6.18,3.5636539336480197,0.20349900556445388,0.2561030487774669
398,monoprotic,1,20,2.6178116428200155,7.8,5.182188357179984,0.20796214198706153,0.2733279067141261
398,monoprotic,1,21,2.6173629842232913,6.18,3.5626370157767084,0.20864865931230334,0.2618845424143439
398,monoprotic,1,22,2.6176042440347373,6.23,3.612395755965263,0.20914385534835875,0.25412444657655175
398,monoprotic,1,23,2.617728941142559,6.28,3.662271058857441,0.20981767039779867,0.2530377055467605
398,monoprotic,1,24,2.6173495382536203,6.34,3.7226504617463796,0.20799943350247918,0.25363951942885476
398,monoprotic,1,25,2.6157888409215957,6.4,3.7842111590784047,0.20034744370524016,0.23763655992355348
398,monoprotic,1,26,2.615682705771178,6.48,3.8643172942288224,0.20411505300990826,0.24437482514659603
398,monoprotic,1,27,2.6145837870426476,6.58,3.9654162129573525,0.20312666654692282,0.22548190829469172
398,monoprotic,1,28,2.614199858158827,6.7,4.085800141841173,0.20072980012967534,0.2094852022416256
398,monoprotic,1,29,2.613445309456438,6.88,4.266554690543562,0.20567012867687015,0.1911161031702009
398,monoprotic,1,30,2.614252211060375,7.16,4.545747788939625,0.20972387793620306,0.19809482998961503
398,monoprotic,1,31,2.6153851440176368,7.8,5.184614855982363,0.20381639899345907,0.1971958091316539
398,monoprotic,1,32,2.6144972406327724,7.16,4.545502759367228,0.20986774576173775,0.19318922291759044
398,monoprotic,1,33,2.6148633654229343,7.8,5.1851366345770655,0.21227265708107682,0.19592030414375383
398,monoprotic,1,34,2.616718852194026,7.16,4.543281147805974,0.21047604809979334,0.20733634459217543
398,monoprotic,1,35,2.6174347205087543,7.8,5.182565279491246,0.2153903274682868,0.20585948656506003
398,monoprotic,1,36,2.6179702254012227,7.16,4.542029774598777,0.21642334369758953,0.18986244290000354
398,monoprotic,1,37,2.6183349126949906,7.8,5.181665087305009,0.21522122242610534,0.1940866792517859
398,monoprotic,1,38,2.6172717520967126,7.16,4.5427282479032876,0.2171267110606181,0.19104655102743884
398,monoprotic,1,39,2.617224552668631,7.8,5.182775447331369,0.21935344256386458,0.2001860711356791
398,monoprotic,1,40,2.6160448831506073,7.16,4.543955116849393,0.2243997000838346,0.176900252519141
398,monoprotic,1,41,2.615395102184266,7.8,5.184604897815734,0.2221394149513606,0.1826009480305144
398,monoprotic,1,42,2.6174278198741376,7.16,4.5425721801258625,0.22103579600429937,0.2053583597023496
398,monoprotic,1,43,2.6170276710763574,7.8,5.1829723289236425,0.21854006109268864,0.18973507638251386
398,monoprotic,1,44,2.616604101844132,7.16,4.543395898155868,0.20710254885289325,0.1893353397193014
398,monoprotic,1,45,2.6148956455290318,7.8,5.185104354470968,0.2067601931635297,0.1580038046607557
398,monoprotic,1,46,2.615339365787804,7.16,4.544660634212196,0.21254532418244323,0.16440290607407926
398,monoprotic,1,47,2.61379254469648,7.8,5.18620745530352,0.21296477494799593,0.15146080312455013
398,monoprotic,1,48,2.6146069385576993,7.16,4.545393061442301,0.21212606806183518,0.1569924795626636
398,monoprotic,1,49,2.6135088445153087,7.8,5.186491155484691,0.21364306093032284,0.14778392489721348
398,monoprotic,1,50,2.614730320405215,7.16,4.545269679594785,0.21352848102699687,0.15815231072054647
409,diprotic,2,1,3.872813121881336,2.87,1.0028131218813359,0.20000000000000004,0.42148390460213303
409,diprotic,2,2,3.9844516979064792,3.29,0.6944516979064792,0.20458618573563636,0.4215369706539278
409,diprotic,2,3,4.144046410219744,4.14,0.004046410219744168,0.203794131730203,0.4015353542313538
409,diprotic,2,4,4.1874760643113405,4.35,0.1625239356886592,0.17838413136700884,0.41981389474096686
411,triprotic,3,1,3.015911287860945,3.5,0.48408871213905513,0.20000000000000004,1.995876040784833
411,triprotic,3,2,3.202396400971338,4.82,1.6176035990286621,0.197644707083944,1.9926008475938009
411,triprotic,3,3,3.2755526362452656,5.26,1.9844473637547342,0.2070632943576762,1.9899016760667587
411,triprotic,3,4,3.329022785415873,5.52,2.1909772145841266,0.2033892928612769,1.994906436690849
411,triprotic,3,5,3.364396253367886,5.69,2.3256037466321144,0.20745161351261357,2.0023977879538823
411,triprotic,3,6,3.388021578313783,5.8,2.411978421686217,0.21522058195932348,1.9994892230570736
411,triprotic,3,7,3.4037692681886256,5.87,2.4662307318113745,0.21674442630750998,1.9978051788882711
411,triprotic,3,8,3.4126959594432265,5.92,2.5073040405567735,0.21371168804397542,2.001187810682222
412,triprotic,3,1,3.9287648469908163,3.72,0.2087648469908161,0.20000000000000004,0.9532509302134815
412,triprotic,3,2,4.108027913840488,4.38,0.2719720861595123,0.2018478931905002,0.9495532061712243
412,triprotic,3,3,4.280044888146222,7.01,2.729955111853778,0.20364767482263746,0.9530397508323417
412,triprotic,3,4,4.460493148770183,7.77,3.3095068512298162,0.21089705607288026,0.9444349891375579
412,triprotic,3,5,4.832429762929678,8.59,3.757570237070322,0.2138126969075542,0.9523347073900011
412,triprotic,3,6,5.3106549680233,9.23,3.9193450319767003,0.21496267577831615,0.9614463386331417
412,triprotic,3,7,4.977083675563335,8.82,3.842916324436665,0.21479813172503137,0.9584242735983892
414,diprotic,2,1,2.9631943297572434,4.05,1.0868056702427564,0.20000000000000004,0.7132674414213049
414,diprotic,2,2,3.1897611059248447,4.36,1.1702388940751556,0.20014855272585677,0.7188030018416807
414,diprotic,2,3,3.4423710922710598,4.7,1.2576289077289404,0.1986504273301107,0.7215349661237183
414,diprotic,2,4,3.6765627143904567,5.0,1.3234372856095433,0.19778229107894343,0.7279819266248038
414,diprotic,2,5,3.912744564935565,5.29,1.377255435064435,0.2001373575976527,0.7221180267101166
414,diprotic,2,6,4.6842982172966,10.98,6.2957017827034,0.19745954492840498,0.7234972863414333
414,diprotic,2,7,4.215457901358604,5.7,1.4845420986413957,0.1996845011502257,0.7201040521185671
410,monoprotic,1,1,4.691926435334608,3.52,1.171926435334608,0.20000000000000004,0.8848234207846732
410,monoprotic,1,2,4.757564142346382,4.46,0.2975641423463822,0.2140421457365962,0.8932358259329973
410,monoprotic,1,3,4.770388183766045,10.61,5.839611816233955,0.21870419688173307,0.894890413905614
410,monoprotic,1,4,4.764196599950083,4.87,0.1058034000499175,0.22518545656925784,0.8920732833313578
410,monoprotic,1,5,4.820108356303535,4.46,0.36010835630353544,0.11535087501395049,1.2774178342477303
410,monoprotic,1,6,4.8232749497983605,4.61,0.21327494979836015,0.11562101788075883,1.280058844004893
410,monoprotic,1,7,4.826011848403141,4.84,0.013988151596858955,0.11659336327540042,1.2754795430218673
410,monoprotic,1,8,4.834290232043713,4.72,0.11429023204371358,0.10076466226227587,1.312889345965531
413,monoprotic,1,1,4.27625192515552,5.31,1.0337480748444792,0.20000000000000004,0.44872068673421683
413,monoprotic,1,2,4.737386412918568,12.2,7.462613587081432,0.19551921083249976,0.44298171319770585
413,monoprotic,1,3,4.518948535434902,11.69,7.171051464565098,0.1971761201901594,0.436220546542085
413,monoprotic,1,4,4.278340871445835,5.31,1.031659128554165,0.19952573639948026,0.4470179889984296
413,monoprotic,1,5,4.401681067422032,9.78,5.378318932577967,0.19911240761011895,0.44945559774737287
413,monoprotic,1,6,4.34257874218747,5.66,1.31742125781253,0.19698167848350712,0.457709655276787
413,monoprotic,1,7,4.37128153257072,5.98,1.6087184674292807,0.19437552147821321,0.43074893974009054
413,monoprotic,1,8,4.399801734834909,9.76,5.36019826516509,0.19516405420241487,0.4099261915105581
413,monoprotic,1,9,4.384923914447427,6.32,1.9350760855525735,0.19802482171661542,0.4016791622391631
413,monoprotic,1,10,4.39208453707397,6.65,2.2579154629260305,0.19705051785233732,0.4047072796360238
413,monoprotic,1,11,4.397278814576566,9.46,5.062721185423435,0.1906082290518876,0.4010997588889804
413,monoprotic,1,12,4.394122652709484,7.02,2.6258773472905155,0.1903659033048785,0.40140145540867334
413,monoprotic,1,13,4.396108940243721,7.5,3.103891059756279,0.19453117476994455,0.3975949843989435
413,monoprotic,1,14,4.397381010465324,9.46,5.062618989534677,0.19490268034619015,0.40552514395565264
413,monoprotic,1,15,4.395655682310462,8.48,4.084344317689538,0.1923756434123212,0.3932997708224928
416,triprotic,3,1,3.074007859453559,4.06,0.9859921405464407,0.20000000000000004,1.6108149077451699
416,triprotic,3,2,3.406912596896291,4.38,0.9730874031037091,0.20472310660232962,1.6065046864465284
416,triprotic,3,3,3.7421072954311967,4.77,1.0278927045688029,0.20437130255303834,1.6051524176110827
416,triprotic,3,4,3.8478001141920686,4.95,1.1021998858079316,0.2081270912742874,1.6071965778866641
417,diprotic,2,1,5.087232870049775,4.24,0.8472328700497744,0.20000000000000004,0.6275611222066255
417,diprotic,2,2,5.159943047910929,5.19,0.030056952089071665,0.20254736917665453,0.6297498357108735
417,diprotic,2,3,5.20881861471571,5.7,0.4911813852842899,0.18097745821765507,0.6412025950607421
418,diprotic,2,1,4.427938141860068,3.36,1.067938141860068,0.20000000000000004,0.17902185451885755
418,diprotic,2,2,4.453999400604516,3.44,1.0139994006045163,0.20034751028881834,0.18578833145191642
418,diprotic,2,3,4.475523853907362,3.51,0.9655238539073618,0.20580445962272464,0.18900589396531253
418,diprotic,2,4,4.487489894963801,3.56,0.9274898949638009,0.20758152717679904,0.1888090477132056
419,triprotic,3,1,3.2742741437396035,4.21,0.9357258562603965,0.20000000000000004,1.730652770017385
419,triprotic,3,2,3.4300729316892102,4.86,1.42992706831079,0.19637360893688083,1.7255993581638107
419,triprotic,3,3,3.5683429432101548,5.72,2.151657056789845,0.19045744621774707,1.7269959577064118
419,triprotic,3,4,3.687977420166135,6.47,2.782022579833865,0.1890409523703166,1.7223351895599777
419,triprotic,3,5,3.8956090668216348,7.18,3.284390933178365,0.18605362683756485,1.7209423600261904
419,triprotic,3,6,4.253190271556377,8.01,3.7568097284436224,0.1903730793114479,1.7191719284689524
415,monoprotic,1,1,4.560040567768738,2.9,1.6600405677687378,0.20000000000000004,1.9660301274600012
415,monoprotic,1,2,4.72888119739946,12.3,7.571118802600541,0.19385470231429522,1.9587158301262968
415,monoprotic,1,3,4.6485920764971524,11.75,7.1014079235028476,0.19828376712881202,1.9587158075447673
415,monoprotic,1,4,4.558464400237426,2.95,1.608464400237426,0.1953500197570568,1.9493458061016402
415,monoprotic,1,5,4.6065974871162325,4.14,0.46659748711623283,0.19305222235883823,1.9438585951946936
415,monoprotic,1,6,4.650083702290431,11.65,6.99991629770957,0.19680499991917436,1.9428465886654585
415,monoprotic,1,7,4.628294627415016,11.3,6.671705372584984,0.19675140762093124,1.9359064406469657
415,monoprotic,1,8,4.605885647702962,4.14,0.4658856477029625,0.20361624349080779,1.9405828259779319
415,monoprotic,1,9,4.616349549032748,10.89,6.273650450967253,0.20431679706416597,1.930581217755797
415,monoprotic,1,10,4.611081341514364,10.34,5.728918658485636,0.19722866478473486,1.94155916981298
415,monoprotic,1,11,4.604451401159167,4.18,0.4244514011591676,0.19429324624201819,1.9380930590710688
415,monoprotic,1,12,4.605831158114597,4.85,0.24416884188540244,0.18960268555673246,1.9182742027886373
415,monoprotic,1,13,4.608872981974855,10.28,5.671127018025144,0.19045223225704444,1.911762877321236
415,monoprotic,1,14,4.608904921449721,9.86,5.251095078550279,0.19290478685587722,1.9215261618661592
415,monoprotic,1,15,4.608083141269162,5.03,0.42191685873083795,0.1937920543979138,1.923838895998737
415,monoprotic,1,16,4.607486971421167,7.35,2.7425130285788324,0.18668828932571446,1.9039921999809022
420,diprotic,2,1,4.001736271893606,3.64,0.36173627189360547,0.20000000000000004,0.46833325655154656
420,diprotic,2,2,4.02940893964842,3.76,0.26940893964841983,0.20525481253459585,0.47456910873668434
420,diprotic,2,3,4.054060870897956,3.88,0.1740608708979563,0.2047549024637508,0.4735223319324622
420,diprotic,2,4,4.067893712082878,3.95,0.11789371208287758,0.2016497148781303,0.46651901928855755
421,diprotic,2,1,4.010359708452597,4.71,0.6996402915474027,0.20000000000000004,0.8310213677968254
421,diprotic,2,2,4.179112068144605,6.28,2.1008879318553957,0.20168178093259073,0.8181489855122654
421,diprotic,2,3,4.2922593536786735,7.27,2.977740646321326,0.20332506754718613,0.8145304027090392
421,diprotic,2,4,4.376587299164385,11.74,7.363412700835616,0.1988273126678097,0.8168485633094127
421,diprotic,2,5,4.3320248131640255,11.06,6.727975186835975,0.19313251633621512,0.8170661414977076
421,diprotic,2,6,4.290346792433411,7.27,2.9796532075665887,0.18897383292205086,0.8254992548220232
421,diprotic,2,7,4.309817234519869,7.81,3.5001827654801305,0.18601334892475696,0.8235742842210372
421,diprotic,2,8,4.330218144226819,11.02,6.68978185577318,0.17842460880187117,0.8235498205918357
421,diprotic,2,9,4.321227059001103,10.02,5.6987729409988965,0.17494382246616744,0.8222883265026515
421,diprotic,2,10,4.310871248599142,7.81,3.4991287514008578,0.1761266085541957,0.8166965385856813
421,diprotic,2,11,4.314922755584121,8.15,3.8350772444158796,0.17552444049733598,0.8251211997541368
421,diprotic,2,12,4.319883024320006,9.91,5.590116975679994,0.1775751125481502,0.8185291647642192
421,diprotic,2,13,4.317083438159898,8.55,4.232916561840103,0.18002599273191075,0.8201784798200156
421,diprotic,2,14,4.319514092989266,8.96,4.640485907010735,0.1831012113101902,0.8161198536412302
421,diprotic,2,15,4.319102597422898,8.71,4.390897402577103,0.1748155596198179,0.8175810176824749
421,diprotic,2,16,4.319921008776873,8.82,4.500078991223127,0.17609716249718477,0.8138866972441863
424,diprotic,2,1,2.807099174708128,3.5,0.692900825291872,0.20000000000000004,0.7655933453453665
424,diprotic,2,2,3.5697564291767776,5.46,1.8902435708232224,0.20442491404486599,0.7661246167084026
424,diprotic,2,3,4.052826541475952,11.94,7.887173458524048,0.21128590562467808,0.7549249568531957
424,diprotic,2,4,3.8099896237254143,6.71,2.9000103762745857,0.21580563417999502,0.7485469560156233
424,diprotic,2,5,3.9274274432100356,11.54,7.612572556789964,0.2162365680783195,0.7501993358547738
424,diprotic,2,6,3.868345190770924,11.12,7.251654809229075,0.21448012761279003,0.7441743078045198
424,diprotic,2,7,3.809451002627611,6.73,2.9205489973723893,0.21410692150066027,0.744184153789412
424,diprotic,2,8,3.839484481140971,10.48,6.640515518859029,0.2096476274998701,0.7335147762368006
424,diprotic,2,9,3.824136035516858,7.31,3.4858639644831415,0.20654344682385095,0.7401790029315396
424,diprotic,2,10,3.83350099530071,9.67,5.83649900469929,0.20173530122202676,0.7411418072522453
424,diprotic,2,11,3.8405719781294465,10.44,6.599428021870553,0.21210967204651845,0.7428848106090338
424,diprotic,2,12,3.8389416681602597,10.26,6.42105833183974,0.21039162618123927,0.7472368672610694
424,diprotic,2,13,3.836555124260485,9.96,6.123444875739516,0.20585303870183316,0.7417572046103877
425,triprotic,3,1,4.159021020401269,2.4,1.7590210204012693,0.20000000000000004,0.7699692884825495
425,triprotic,3,2,4.2695397736970335,2.57,1.6995397736970337,0.2062748590909443,0.7731440798518437
425,triprotic,3,3,4.303652751259506,2.64,1.6636527512595056,0.20423093944683865,0.766793841534727
426,triprotic,3,1,3.017263298854232,3.62,0.6027367011457683,0.20000000000000004,2.1230877670623776
426,triprotic,3,2,2.9824901421088725,3.51,0.5275098578911273,0.2020505870229042,2.117279832605416
426,triprotic,3,3,2.9417011118493974,3.4,0.4582988881506025,0.20225200727616213,2.1254105584090683
426,triprotic,3,4,2.917190761771053,3.34,0.4228092382289468,0.2015183455416616,2.1381385433235747
427,triprotic,3,1,3.5102197404485196,2.63,0.8802197404485197,0.20000000000000004,0.9914963616065604
427,triprotic,3,2,3.566386935999617,2.78,0.7863869359996172,0.1965800735431129,0.9775756778438384
427,triprotic,3,3,3.6057648956775665,2.9,0.7057648956775666,0.19891511611323487,0.9739157165573157
427,triprotic,3,4,3.6282579868566245,2.97,0.6582579868566243,0.20135135547981498,0.9670044619562176
427,triprotic,3,5,3.641232918947935,3.02,0.6212329189479351,0.19599395088898852,0.965392205651337
423,triprotic,3,1,4.0648989849723876,3.41,0.6548989849723874,0.20000000000000004,1.1370660466938047
423,triprotic,3,2,4.227121660718694,5.28,1.052878339281306,0.1972553529853298,1.137572958553249
423,triprotic,3,3,4.35063800541684,5.9,1.54936199458316,0.19770417688701927,1.1350817084274454
423,triprotic,3,4,4.616168629843742,6.8,2.183831370156258,0.19909205462250332,1.143780398277759
423,triprotic,3,5,11.483014639467001,11.48,0.003014639467000535,0.2022164285219675,1.1365808548814396
423,triprotic,3,6,4.937436286360025,7.47,2.5325637136399743,0.2020805647022994,1.130900873016589
423,triprotic,3,7,10.819051027297974,10.82,0.0009489727020266514,0.19835840626924997,1.1363217503278713
423,triprotic,3,8,5.362500905990601,8.05,2.6874990940094,0.20613967713259929,1.130659711978976
423,triprotic,3,9,10.085153639316559,10.1,0.014846360683440807,0.2021654539805052,1.135628903361346
423,triprotic,3,10,5.793699026107788,8.5,2.706300973892212,0.20880490205928867,1.1264331891979442
423,triprotic,3,11,6.627534866333008,9.13,2.502465133666993,0.20569500080560563,1.1341810749108596
423,triprotic,3,12,6.028981447219849,8.72,2.691018552780152,0.20950271826539155,1.1357847852749898
430,diprotic,2,1,3.0141798853874207,2.79,0.22417988538742062,0.20000000000000004,0.5339685868812916
430,diprotic,2,2,3.167346293106675,3.23,0.06265370689332483,0.20339013570380984,0.5241943218109006
430,diprotic,2,3,3.3296398103702813,3.79,0.4603601896297187,0.17905033064841022,0.7252978869093367
430,diprotic,2,4,3.3649885556660593,4.08,0.7150114443339408,0.1864628698768159,0.7283435789223001
429,triprotic,3,1,3.0081664191093296,3.36,0.3518335808906703,0.20000000000000004,2.1763077246560996
429,triprotic,3,2,3.2828310488257557,5.81,2.527168951174244,0.20073281240534765,2.17051821659409
429,triprotic,3,3,3.4996397458016872,7.21,3.7103602541983127,0.20435942191140755,2.177851547876184
429,triprotic,3,4,3.9082159232348204,8.28,4.371784076765179,0.2024456633508025,2.177671447182803
429,triprotic,3,5,11.61694091744721,11.62,0.00305908255278986,0.20501329085281372,2.190127008021364
429,triprotic,3,6,9.923003315925598,10.16,0.236996684074402,0.19867083689033427,2.180800277600084
431,monoprotic,1,1,4.235033052507788,5.06,0.8249669474922117,0.20000000000000004,0.5070146395308299
431,monoprotic,1,2,4.124519636854529,4.83,0.7054803631454707,0.2022110316674434,0.5125089353781362
431,monoprotic,1,3,3.95356585085392,4.56,0.6064341491460796,0.19986814559838037,0.5191129470850422
431,monoprotic,1,4,3.838024767115712,4.4,0.5619752328842882,0.20570973189204222,0.5205323237901132
432,diprotic,2,1,3.7743743589380756,4.08,0.30562564106192447,0.20000000000000004,0.3576190092759075
432,diprotic,2,2,3.8435689323814586,5.08,1.2364310676185415,0.1956370094325863,0.3501787931194291
432,diprotic,2,3,3.86830956954509,5.7,1.83169043045491,0.19679307668748602,0.35859695366491584
434,monoprotic,1,1,3.133096680045128,6.21,3.076903319954872,0.20000000000000004,0.3951820170491498
434,monoprotic,1,2,3.6627958342432976,7.04,3.3772041657567025,0.20062676277695576,0.40077734267604814
428,monoprotic,1,1,2.8574119029799476,4.36,1.5025880970200527,0.20000000000000004,0.3781864389413645
428,monoprotic,1,2,3.0024222617503256,12.32,9.317577738249675,0.20481014126458041,0.37633127155661805
428,monoprotic,1,3,2.933916220557876,11.85,8.916083779442124,0.2134589106622876,0.3693692764784413
428,monoprotic,1,4,2.8609640111681074,4.37,1.5090359888318927,0.2136086414065275,0.3811204600425926
428,monoprotic,1,5,2.8987754094414413,11.09,8.191224590558559,0.21813902603210375,0.37906094853651373
428,monoprotic,1,6,2.8791641611605883,4.9,2.020835838839412,0.2175223650684508,0.3671379828486221
428,monoprotic,1,7,2.8881211392581463,9.42,6.531878860741854,0.21519701223386578,0.3635330588151442
428,monoprotic,1,8,2.882649768842384,5.22,2.3373502311576155,0.2175473954193821,0.36367799749836394
428,monoprotic,1,9,2.8856852820608765,5.54,2.6543147179391235,0.2283044447307242,0.367515737167607
428,monoprotic,1,10,2.887070011580363,9.42,6.532929988419637,0.22683293179604402,0.3704244513727524
428,monoprotic,1,11,2.8860630127601326,5.94,3.053936987239868,0.2244775758624876,0.37620928400752085
428,monoprotic,1,12,2.886296623852104,6.24,3.3537033761478963,0.22878276014168294,0.3820937651123568
428,monoprotic,1,13,2.8851853234227747,7.98,5.094814676577226,0.22290933330626558,0.3850615351942426
428,monoprotic,1,14,2.8842196876648813,9.72,6.835780312335119,0.22501653206058228,0.3829577617582114
428,monoprotic,1,15,2.884421455441043,9.42,6.535578544558957,0.22118864799062896,0.3826450565405355
428,monoprotic,1,16,2.8853499526157975,7.98,5.094650047384203,0.22114072215436864,0.3888465220787807
428,monoprotic,1,17,2.8862225324846804,9.42,6.5337774675153195,0.22232205702232954,0.4132945914100259
428,monoprotic,1,18,2.885670722927898,7.98,5.094329277072102,0.22223132052169245,0.42277400321948866
428,monoprotic,1,19,2.8859173350501806,8.46,5.57408266494982,0.21872880830516295,0.4145084465249851
428,monoprotic,1,20,2.8857149397954345,8.73,5.844285060204566,0.21134065877241626,0.4195582009981571
428,monoprotic,1,21,2.885710399132222,8.9,6.014289600867778,0.2100053272964096,0.4140133204319971
428,monoprotic,1,22,2.8848865376785398,9.02,6.13511346232146,0.21159399458919537,0.41284203598400104
435,triprotic,3,1,3.5318253682926297,2.66,0.8718253682926296,0.20000000000000004,1.2202061022545976
435,triprotic,3,2,3.5847911876626313,2.81,0.7747911876626312,0.19800168777800076,1.220757311757741
435,triprotic,3,3,3.630371869308874,2.96,0.670371869308874,0.19778371096021008,1.213124202192868
435,triprotic,3,4,3.6553521666210145,3.06,0.5953521666210144,0.19250895566629958,1.2116503028623111
435,triprotic,3,5,3.6701970011927187,3.13,0.5401970011927189,0.19577595116236093,1.2055787883038407
436,monoprotic,1,1,4.08572133211419,4.76,0.6742786678858099,0.20000000000000004,0.20203442327460674
436,monoprotic,1,2,3.8939511934295297,4.35,0.45604880657047,0.20139209104369324,0.2095716818978639
436,monoprotic,1,3,3.659240074455738,3.98,0.3207599255442619,0.2004837429632779,0.2022552151317587
422,monoprotic,1,1,2.9603261903394014,3.58,0.6196738096605987,0.20000000000000004,0.05964539040752648
422,monoprotic,1,2,3.280561211053282,12.29,9.009438788946717,0.19724198417685768,0.058840875266275905
422,monoprotic,1,3,3.1421852787025273,11.77,8.627814721297472,0.19887885835184851,0.0496658778450243
422,monoprotic,1,4,2.971072015352547,3.59,0.6189279846474527,0.20128249181935232,0.04301602718947972
422,monoprotic,1,5,3.0654441425576806,10.14,7.07455585744232,0.20340931199167403,0.0299167534623086
422,monoprotic,1,6,3.0227273823693395,3.94,0.9172726176306605,0.2043722829645167,0.010662239093497838
422,monoprotic,1,7,3.0460228361189365,4.29,1.2439771638810635,0.19824695062171205,0.014364356058673255
422,monoprotic,1,8,3.067506855353713,10.12,7.052493144646286,0.1972447589458143,0.015649837959513135
422,monoprotic,1,9,3.0567960599437356,4.66,1.6032039400562645,0.20182393138600405,0.01364024138970743
422,monoprotic,1,10,3.062223863787949,5.11,2.0477761362120512,0.20149254605857483,0.016262734149441904
422,monoprotic,1,11,3.066327945329249,10.12,7.05367205467075,0.20178945087141062,0.027576356032266602
422,monoprotic,1,12,3.063222930300981,7.65,4.5867770696990195,0.20681731070043008,0.04958629628752753
422,monoprotic,1,13,3.064016972668469,9.72,6.655983027331532,0.21025585426550455,0.06938653778366444
422,monoprotic,1,14,3.0632733730599284,9.42,6.3567266269400715,0.21251267153177456,0.06153757397714443
422,monoprotic,1,15,3.062703100964427,7.65,4.587296899035573,0.21616687633453688,0.05397223348322866
422,monoprotic,1,16,3.0628741434775293,9.42,6.357125856522471,0.21681608090195228,0.05731444046733447
422,monoprotic,1,17,3.063366520218551,7.65,4.586633479781449,0.21987328538924897,0.05125882721655728
422,monoprotic,1,18,3.0639096233062446,8.43,5.366090376693755,0.22164449719668644,0.04752787137476844
422,monoprotic,1,19,3.0629230379126966,7.65,4.587076962087304,0.2218715575283752,0.050967400621728665
422,monoprotic,1,20,3.06401957385242,8.43,5.36598042614758,0.21753292745203046,0.050202090551656475
422,monoprotic,1,21,3.0627981615252793,7.65,4.587201838474721,0.21931842723263587,0.05580070736177367
422,monoprotic,1,22,3.062186417169869,8.43,5.367813582830131,0.21944643298027913,0.06305394473279025
422,monoprotic,1,23,3.063124460168183,7.65,4.5868755398318175,0.22283123864428933,0.05892092001594351
422,monoprotic,1,24,3.0630846600979567,8.43,5.366915339902043,0.2251764517885572,0.059656247603526946
422,monoprotic,1,25,3.064001834951341,7.65,4.585998165048659,0.2195729706386895,0.04726622085469323
422,monoprotic,1,26,3.063451485708356,8.43,5.366548514291644,0.22064148404710124,0.05666437028855498
422,monoprotic,1,27,3.0631638690829277,7.65,4.586836130917073,0.22064299434376888,0.059902107126773796
422,monoprotic,1,28,3.0640960056334734,8.43,5.365903994366526,0.2131594385274811,0.05582837576004751
422,monoprotic,1,29,3.0646763760596514,7.65,4.585323623940349,0.212677803697781,0.05094600158654439
422,monoprotic,1,30,3.062923174817115,8.43,5.367076825182885,0.21370993091152024,0.06686317933120023
422,monoprotic,1,31,3.062434008810669,7.65,4.587565991189331,0.21451161035980595,0.07557804622206099
