experiment,acid_type,true_buffer_count,step,current_pH,target_pH,abs_pH_error,posterior_mean_std,posterior_max_std,matched_pka_mae,matched_pka_rmse,matched_pka_max_abs_error,matched_within_0p5_frac,matched_within_1p0_frac,all_true_pkas_within_0p5,all_true_pkas_within_1p0,effective_pka_mae,unused_slot_mole_fraction,success_if_stop_now,previous_prediction_abs_error,posterior_pkas,posterior_stds,posterior_moles,effective_pkas,true_pkas,matched_slot_indices,unused_slot_indices
9,diprotic,2,5,7.65,8.02,0.3699999999999992,0.2181063950000265,0.22731438875913243,0.698643621432647,0.9749807293893616,1.3787057604406114,0.5,0.5,0.0,0.0,0.7170063255825443,0.38925337326971965,0.0,2.5938205056358132,"[5.8002, 4.8318, 4.1956]","[0.2158, 0.2112, 0.2273]","[0.1060, 0.3704, 0.4752]","[5.7869, 4.8354, 4.2190]","[2.8169, 5.8188]","[0, 2]",[1]
9,diprotic,2,6,11.19,8.02,3.17,0.2175743759383232,0.22544501208923892,0.6926635741322793,0.9690540741708122,1.370367766045939,0.5,0.5,0.0,0.0,0.7160682236302558,0.38866052422105346,0.0,6.116517304498702,"[5.8038, 4.8362, 4.1873]","[0.2163, 0.2109, 0.2254]","[0.1061, 0.3697, 0.4754]","[5.7874, 4.8361, 4.2177]","[2.8169, 5.8188]","[0, 2]",[1]
9,diprotic,2,7,10.73,8.02,2.710000000000001,0.22552794470594387,0.23050341818868242,0.6860915605185578,0.9550250529348354,1.3504342599729848,0.5,0.5,0.0,0.0,0.7150931761918164,0.38895137495420734,0.0,5.664938044287265,"[5.7970, 4.8354, 4.1673]","[0.2289, 0.2171, 0.2305]","[0.1055, 0.3695, 0.4750]","[5.7863, 4.8360, 4.2147]","[2.8169, 5.8188]","[0, 2]",[1]
9,diprotic,2,8,7.65,8.02,0.3699999999999992,0.22801130914827158,0.23160379438914655,0.6944806644234369,0.9629292700273943,1.361510937962406,0.5,0.5,0.0,0.0,0.71635414921427,0.38901115781988305,0.0,2.5946043584030125,"[5.7913, 4.8396, 4.1784]","[0.2311, 0.2316, 0.2214]","[0.1055, 0.3693, 0.4745]","[5.7854, 4.8366, 4.2163]","[2.8169, 5.8188]","[0, 2]",[1]
9,diprotic,2,9,9.75,8.02,1.7300000000000004,0.2239379463639053,0.22996476114325218,0.6939752451391208,0.9693442501436215,1.3707518954607738,0.5,0.5,0.0,0.0,0.716289533158317,0.38865898806971055,0.0,4.690001149429008,"[5.8016, 4.8340, 4.1877]","[0.2163, 0.2256, 0.2300]","[0.1053, 0.3686, 0.4744]","[5.7871, 4.8358, 4.2178]","[2.8169, 5.8188]","[0, 2]",[1]
9,diprotic,2,10,8.01,8.02,0.009999999999999787,0.22226299364734767,0.2392267885730756,0.6938076221649057,0.968149171603911,1.3690437304286882,0.5,0.5,0.0,0.0,0.7162864958324182,0.3885431779167748,1.0,2.951322431899607,"[5.8002, 4.8422, 4.1860]","[0.2085, 0.2190, 0.2392]","[0.1050, 0.3684, 0.4748]","[5.7869, 4.8370, 4.2176]","[2.8169, 5.8188]","[0, 2]",[1]
7,triprotic,3,0,2.1,9.44,7.34,0.20000000000000004,0.2,1.0457963158773735,1.0863874004520238,1.4415270948026668,0.0,0.6666666666666666,0.0,0.0,1.0457963158773735,0.0,0.0,,"[3.9900, 5.5796, 2.9993]","[0.2000, 0.2000, 0.2000]","[0.3868, 0.3318, 0.0437]","[3.9900, 5.5796, 2.9993]","[3.7360, 5.4315, 6.5388]","[0, 1, 2]",[]
7,triprotic,3,1,4.36,9.44,5.079999999999999,0.20217154898319004,0.2050744987094592,1.0412888993956417,1.080775188793246,1.4337197603386356,0.0,0.6666666666666666,0.0,0.0,1.0450772391417051,0.0,0.0,0.3265056923404339,"[3.9978, 5.5928, 2.9918]","[0.2009, 0.2051, 0.2005]","[0.3868, 0.3320, 0.0436]","[3.9913, 5.5817, 2.9981]","[3.7360, 5.4315, 6.5388]","[0, 1, 2]",[]
7,triprotic,3,2,5.46,9.44,3.9799999999999995,0.2014559645037235,0.20581512821123657,1.0392603173285673,1.078560390258764,1.4288024547031863,0.0,0.6666666666666666,0.0,0.0,1.044745259196564,0.0,0.0,1.183074309527874,"[4.0027, 5.5892, 2.9965]","[0.2002, 0.1984, 0.2058]","[0.3867, 0.3313, 0.0437]","[3.9921, 5.5812, 2.9988]","[3.7360, 5.4315, 6.5388]","[0, 1, 2]",[]
7,triprotic,3,3,6.16,9.44,3.2799999999999994,0.20191628517089008,0.2149178743254755,1.039095300016491,1.0781255982585582,1.4285787332977762,0.0,0.6666666666666666,0.0,0.0,1.0447337183035914,0.0,0.0,1.697940095877275,"[4.0030, 5.5935, 2.9925]","[0.1967, 0.2149, 0.1941]","[0.3864, 0.3322, 0.0436]","[3.9921, 5.5818, 2.9982]","[3.7360, 5.4315, 6.5388]","[0, 1, 2]",[]
7,triprotic,3,4,7.18,9.44,2.26,0.2032925033385274,0.216192616109546,1.0473623465756343,1.0867270033815934,1.4377284193434012,0.0,0.6666666666666666,0.0,0.0,1.0460470509859048,0.0,0.0,2.3446729940548536,"[3.9938, 5.5783, 2.9921]","[0.1968, 0.2162, 0.1968]","[0.3863, 0.3322, 0.0437]","[3.9906, 5.5794, 2.9981]","[3.7360, 5.4315, 6.5388]","[0, 1, 2]",[]
7,triprotic,3,5,11.69,9.44,2.25,0.20831880994770588,0.2183525824385845,1.0488126666944901,1.0884918246635489,1.440208825222419,0.0,0.6666666666666666,0.0,0.0,1.0462707877736792,0.0,0.0,0.004348305463791391,"[3.9913, 5.5747, 2.9938]","[0.1962, 0.2184, 0.2104]","[0.3860, 0.3320, 0.0442]","[3.9902, 5.5788, 2.9984]","[3.7360, 5.4315, 6.5388]","[0, 1, 2]",[]
7,triprotic,3,6,10.28,9.44,0.8399999999999999,0.21237234017122808,0.2205336595303404,1.052735465630321,1.0929930156074972,1.447147928048658,0.0,0.6666666666666666,0.0,0.0,1.046891909968945,0.0,0.0,0.011406748294829683,"[3.9844, 5.5697, 2.9940]","[0.1967, 0.2199, 0.2205]","[0.3857, 0.3319, 0.0444]","[3.9891, 5.5781, 2.9984]","[3.7360, 5.4315, 6.5388]","[0, 1, 2]",[]
7,triprotic,3,7,7.35,9.44,2.09,0.21706427373838233,0.22003028141677275,1.0498614331507785,1.0907253640579508,1.4444892752612017,0.0,0.6666666666666666,0.0,0.0,1.0464350975305703,0.0,0.0,2.441743534430861,"[3.9871, 5.5662, 3.0035]","[0.2113, 0.2198, 0.2200]","[0.3847, 0.3322, 0.0446]","[3.9896, 5.5775, 2.9999]","[3.7360, 5.4315, 6.5388]","[0, 1, 2]",[]
7,triprotic,3,8,7.7,9.44,1.7399999999999993,0.21886373233112036,0.22678210813219943,1.0568235137275874,1.0937788877024606,1.4353722397540851,0.0,0.6666666666666666,0.0,0.0,1.0475105520663353,0.0,0.0,2.6215888269245626,"[3.9962, 5.5629, 2.9768]","[0.2084, 0.2268, 0.2214]","[0.3842, 0.3333, 0.0442]","[3.9910, 5.5770, 2.9957]","[3.7360, 5.4315, 6.5388]","[0, 1, 2]",[]
7,triprotic,3,9,10.2,9.44,0.7599999999999998,0.21716660637190352,0.22147445800797125,1.052065305201074,1.0924584626049147,1.4488984424805982,0.0,0.6666666666666666,0.0,0.0,1.046783181634278,0.0,0.0,0.010396790504454856,"[3.9826, 5.5764, 2.9911]","[0.2133, 0.2215, 0.2168]","[0.3843, 0.3324, 0.0443]","[3.9889, 5.5791, 2.9980]","[3.7360, 5.4315, 6.5388]","[0, 1, 2]",[]
7,triprotic,3,10,8.08,9.44,1.3599999999999994,0.22305304603498602,0.22810102412308444,1.0489285644116384,1.0902017009148126,1.4457554612818964,0.0,0.6666666666666666,0.0,0.0,1.0462832354096099,0.0,0.0,2.806389229297638,"[3.9858, 5.5685, 3.0052]","[0.2178, 0.2281, 0.2232]","[0.3847, 0.3327, 0.0438]","[3.9894, 5.5779, 3.0002]","[3.7360, 5.4315, 6.5388]","[0, 1, 2]",[]
7,triprotic,3,11,8.49,9.44,0.9499999999999993,0.2228532797051168,0.2284580742908844,1.0438783335726323,1.0864781251226616,1.447225492181912,0.0,0.6666666666666666,0.0,0.0,1.0454892547041839,0.0,0.0,2.984348704814911,"[3.9843, 5.5778, 3.0126]","[0.2285, 0.2237, 0.2164]","[0.3861, 0.3324, 0.0449]","[3.9891, 5.5793, 3.0013]","[3.7360, 5.4315, 6.5388]","[0, 1, 2]",[]
7,triprotic,3,12,10.14,9.44,0.7000000000000011,0.21892029025420076,0.2209640925007404,1.043721825452248,1.0858645355335028,1.4477105311302756,0.0,0.6666666666666666,0.0,0.0,1.0454713079934554,0.0,0.0,0.014807476997376057,"[3.9838, 5.5865, 3.0048]","[0.2185, 0.2210, 0.2173]","[0.3862, 0.3316, 0.0433]","[3.9890, 5.5807, 3.0001]","[3.7360, 5.4315, 6.5388]","[0, 1, 2]",[]
7,triprotic,3,13,9.14,9.44,0.29999999999999893,0.2233745417348815,0.2275743245415919,1.0430335671071174,1.0829234910846506,1.4361100696552809,0.0,0.6666666666666666,0.0,0.0,1.0453669210326604,0.0,0.0,3.1400145435333258,"[3.9954, 5.5859, 2.9959]","[0.2276, 0.2224, 0.2202]","[0.3854, 0.3328, 0.0430]","[3.9909, 5.5806, 2.9987]","[3.7360, 5.4315, 6.5388]","[0, 1, 2]",[]
7,triprotic,3,14,9.72,9.44,0.28000000000000114,0.22676400156148582,0.24045620997227943,1.0440462194720503,1.086377769298527,1.4475691205940504,0.0,0.6666666666666666,0.0,0.0,1.0455128239637694,0.0,0.0,0.13989088058471744,"[3.9840, 5.5818, 3.0084]","[0.2405, 0.2230, 0.2168]","[0.3850, 0.3330, 0.0420]","[3.9891, 5.5800, 3.0007]","[3.7360, 5.4315, 6.5388]","[0, 1, 2]",[]
7,triprotic,3,15,9.43,9.44,0.009999999999999787,0.22487740607651405,0.2330717626127469,1.0543194584658317,1.0977542211712996,1.4668917762706837,0.0,0.6666666666666666,0.0,0.0,1.0471102136561907,0.0,1.0,1.7561260986328122,"[3.9647, 5.5787, 3.0000]","[0.2331, 0.2269, 0.2147]","[0.3840, 0.3338, 0.0417]","[3.9861, 5.5795, 2.9994]","[3.7360, 5.4315, 6.5388]","[0, 1, 2]",[]
10,triprotic,3,0,2.4,10.72,8.32,0.20000000000000004,0.2,0.9122647685519326,1.0291593961911027,1.5859571950421776,0.0,0.6666666666666666,0.0,0.0,0.9122647685519326,0.0,0.0,,"[5.9355, 2.9629, 5.1278]","[0.2000, 0.2000, 0.2000]","[0.3088, 0.1942, 0.4883]","[5.9355, 2.9629, 5.1278]","[2.3833, 4.5565, 7.5215]","[0, 1, 2]",[]
10,triprotic,3,1,3.19,10.72,7.530000000000001,0.20266722603410628,0.2050281379608299,0.9114529054055523,1.0279047860159827,1.5834125231207894,0.0,0.6666666666666666,0.0,0.0,0.9121328882013492,0.0,0.0,1.153425422674045,"[5.9381, 2.9695, 5.1212]","[0.2025, 0.2050, 0.2004]","[0.3089, 0.1940, 0.4884]","[5.9359, 2.9639, 5.1267]","[2.3833, 4.5565, 7.5215]","[0, 1, 2]",[]
10,triprotic,3,2,4.99,10.72,5.73,0.20270512644995095,0.2078938168006872,0.9090195980665046,1.024633322614733,1.577560227685101,0.0,0.6666666666666666,0.0,0.0,0.9117409049905292,0.0,0.0,0.33700196771882496,"[5.9439, 2.9693, 5.1200]","[0.2047, 0.2079, 0.1955]","[0.3088, 0.1943, 0.4880]","[5.9369, 2.9639, 5.1265]","[2.3833, 4.5565, 7.5215]","[0, 1, 2]",[]
10,triprotic,3,3,7.45,10.72,3.2700000000000005,0.20605071739186043,0.20885247865235174,0.9079855737465836,1.0228862719648644,1.5736990317412136,0.0,0.6666666666666666,0.0,0.0,0.9115807002539268,0.0,0.0,2.3021022005006673,"[5.9478, 2.9786, 5.1114]","[0.2089, 0.2067, 0.2026]","[0.3091, 0.1939, 0.4875]","[5.9375, 2.9654, 5.1252]","[2.3833, 4.5565, 7.5215]","[0, 1, 2]",[]
10,triprotic,3,4,10.95,10.72,0.22999999999999865,0.21575612626123977,0.2234899416384642,0.8923980218353652,1.0105311082645794,1.5626012275134427,0.0,0.6666666666666666,0.0,0.0,0.909132366811587,0.0,0.0,0.006201979517935996,"[5.9589, 2.9585, 5.0959]","[0.2235, 0.2152, 0.2086]","[0.3094, 0.1940, 0.4872]","[5.9392, 2.9622, 5.1227]","[2.3833, 4.5565, 7.5215]","[0, 1, 2]",[]
10,triprotic,3,5,9.54,10.72,1.1800000000000015,0.21106163940994985,0.21714734571153857,0.8968697952665247,1.0186327215066742,1.5787548317776112,0.0,0.6666666666666666,0.0,0.0,0.9098016721275145,0.0,0.0,2.333854594230651,"[5.9427, 2.9729, 5.0788]","[0.2171, 0.2132, 0.2028]","[0.3089, 0.1940, 0.4872]","[5.9367, 2.9644, 5.1199]","[2.3833, 4.5565, 7.5215]","[0, 1, 2]",[]
10,triprotic,3,6,10.55,10.72,0.16999999999999993,0.2116829492103667,0.22307425467255002,0.8936637209876873,1.0177358105810477,1.580940567526345,0.0,0.6666666666666666,0.0,0.0,0.9092686813251475,0.0,0.0,0.028055238723755593,"[5.9405, 2.9716, 5.0682]","[0.2231, 0.2145, 0.1975]","[0.3084, 0.1935, 0.4871]","[5.9363, 2.9642, 5.1182]","[2.3833, 4.5565, 7.5215]","[0, 1, 2]",[]
10,triprotic,3,7,10.94,10.72,0.21999999999999886,0.20791743459380999,0.21752486390804726,0.8922336802442908,1.01205488435283,1.5657626736222383,0.0,0.6666666666666666,0.0,0.0,0.9090304903895854,0.0,0.0,0.0054939562082285676,"[5.9557, 2.9838, 5.0669]","[0.2075, 0.2175, 0.1987]","[0.3084, 0.1933, 0.4874]","[5.9387, 2.9662, 5.1180]","[2.3833, 4.5565, 7.5215]","[0, 1, 2]",[]
10,triprotic,3,8,10.78,10.72,0.05999999999999872,0.2082040411848595,0.21856270179959522,0.8890243602250666,1.0057372928548016,1.552547951451774,0.0,0.6666666666666666,0.0,0.0,0.908530302985861,0.0,1.0,0.006322069764136629,"[5.9689, 2.9795, 5.0748]","[0.2036, 0.2186, 0.2024]","[0.3082, 0.1936, 0.4872]","[5.9409, 2.9655, 5.1193]","[2.3833, 4.5565, 7.5215]","[0, 1, 2]",[]
11,diprotic,2,0,3.34,5.21,1.87,0.20000000000000004,0.2,1.3025199180322102,1.3195980576463315,1.5141348912107047,0.0,0.0,0.0,0.0,1.3025199180322102,0.3828505981821391,0.0,,"[2.6245, 2.5217, 4.6897]","[0.2000, 0.2000, 0.2000]","[0.2943, 0.4747, 0.4709]","[2.6245, 2.5217, 4.6897]","[3.7154, 6.2039]","[0, 2]",[1]
11,diprotic,2,1,3.63,5.21,1.58,0.2021696605616554,0.20586428419840888,1.2975747584995636,1.3150121607945835,1.511014982315129,0.0,0.0,0.0,0.0,1.3017313309137755,0.38294990951917357,0.0,1.3786132483463733,"[2.6312, 2.5120, 4.6928]","[0.2054, 0.1953, 0.2059]","[0.2943, 0.4748, 0.4708]","[2.6255, 2.5201, 4.6902]","[3.7154, 6.2039]","[0, 2]",[1]
11,diprotic,2,2,4.31,5.21,0.9000000000000004,0.19994808954471402,0.20343695757332397,1.298608046794353,1.3162177086525346,1.5131918238407174,0.0,0.0,0.0,0.0,1.301891911102736,0.3829674930987524,0.0,1.8222705139219757,"[2.6313, 2.5196, 4.6907]","[0.1994, 0.1970, 0.2034]","[0.2941, 0.4747, 0.4707]","[2.6256, 2.5214, 4.6899]","[3.7154, 6.2039]","[0, 2]",[1]
11,diprotic,2,3,4.93,5.21,0.28000000000000025,0.19967378619696463,0.2042398436522035,1.2955852796812286,1.312772850726087,1.5073194070126767,0.0,0.0,0.0,0.0,1.301408912938957,0.3830920806720935,0.0,2.333101555071771,"[2.6315, 2.5239, 4.6965]","[0.1991, 0.1957, 0.2042]","[0.2936, 0.4747, 0.4708]","[2.6256, 2.5220, 4.6908]","[3.7154, 6.2039]","[0, 2]",[1]
11,diprotic,2,4,5.18,5.21,0.03000000000000025,0.1985109006078937,0.20784587500368748,1.2965791798094504,1.3132991787082926,1.5054742809500201,0.0,0.0,0.0,0.0,1.3015627497569366,0.383201594269211,1.0,2.547067811777815,"[2.6277, 2.5215, 4.6984]","[0.2078, 0.1948, 0.1929]","[0.2932, 0.4750, 0.4714]","[2.6250, 2.5217, 4.6911]","[3.7154, 6.2039]","[0, 2]",[1]
12,triprotic,3,0,1.75,3.97,2.22,0.20000000000000004,0.2,1.1060097397961994,1.6901353355072715,2.905328482874876,0.6666666666666666,0.6666666666666666,0.0,0.0,1.1060097397961994,0.0,0.0,,"[4.3116, 4.7837, 2.5393]","[0.2000, 0.2000, 0.2000]","[0.3541, 0.3507, 0.2898]","[4.3116, 4.7837, 2.5393]","[2.4806, 4.6656, 7.6890]","[0, 1, 2]",[]
12,triprotic,3,1,2.57,3.97,1.4000000000000004,0.19387101642183865,0.20329333878502784,1.1073770133673209,1.6905787159470629,2.9069707988071167,0.6666666666666666,0.6666666666666666,0.0,0.0,1.106216367237314,0.0,0.0,1.0444356604199858,"[4.3210, 4.7820, 2.5512]","[0.1823, 0.1961, 0.2033]","[0.3540, 0.3506, 0.2896]","[4.3131, 4.7834, 2.5412]","[2.4806, 4.6656, 7.6890]","[0, 1, 2]",[]
12,triprotic,3,2,3.01,3.97,0.9600000000000004,0.1919615949301321,0.19945364564516976,1.1068999005467661,1.6910145080822545,2.9083434547091223,0.6666666666666666,0.6666666666666666,0.0,0.0,1.106139772679495,0.0,0.0,0.7013287773681807,"[4.3269, 4.7807, 2.5542]","[0.1847, 0.1917, 0.1995]","[0.3539, 0.3504, 0.2899]","[4.3141, 4.7832, 2.5417]","[2.4806, 4.6656, 7.6890]","[0, 1, 2]",[]
12,triprotic,3,3,3.55,3.97,0.4200000000000004,0.18965185289185174,0.20014774355074774,1.1100225080514052,1.6987448990376692,2.9206327477072085,0.6666666666666666,0.6666666666666666,0.0,0.0,1.1066567778780616,0.0,0.0,0.22243547537364083,"[4.3137, 4.7684, 2.5382]","[0.1752, 0.1936, 0.2001]","[0.3535, 0.3505, 0.2899]","[4.3120, 4.7812, 2.5391]","[2.4806, 4.6656, 7.6890]","[0, 1, 2]",[]
12,triprotic,3,4,4.27,3.97,0.2999999999999994,0.18982940696261288,0.20106389530434293,1.1105450862026178,1.6960236304069018,2.914723091733614,0.6666666666666666,0.6666666666666666,0.0,0.0,1.1067545524842013,0.0,0.0,0.42977206756360786,"[4.3039, 4.7743, 2.5358]","[0.1761, 0.1923, 0.2011]","[0.3541, 0.3503, 0.2894]","[4.3103, 4.7822, 2.5387]","[2.4806, 4.6656, 7.6890]","[0, 1, 2]",[]
12,triprotic,3,5,4.14,3.97,0.16999999999999948,0.19102836780599755,0.2066170239097831,1.1109554843800538,1.6964151173607025,2.9144035666495496,0.6666666666666666,0.6666666666666666,0.0,0.0,1.1068388925350598,0.0,0.0,0.31449021420907197,"[4.2948, 4.7746, 2.5283]","[0.1778, 0.1887, 0.2066]","[0.3546, 0.3505, 0.2893]","[4.3088, 4.7822, 2.5375]","[2.4806, 4.6656, 7.6890]","[0, 1, 2]",[]
12,triprotic,3,6,4.04,3.97,0.06999999999999984,0.18876241991262366,0.2010741792784583,1.1136535869440527,1.6999806345141104,2.920798027659613,0.6666666666666666,0.6666666666666666,0.0,0.0,1.107271260088734,0.0,1.0,0.22583990423940126,"[4.2966, 4.7682, 2.5318]","[0.1803, 0.1849, 0.2011]","[0.3547, 0.3508, 0.2893]","[4.3091, 4.7812, 2.5381]","[2.4806, 4.6656, 7.6890]","[0, 1, 2]",[]
13,diprotic,2,0,1.68,7.09,5.41,0.20000000000000004,0.2,1.2102012378717202,1.5161119937432208,2.1234419188675897,0.5,0.5,0.0,0.0,1.2102012378717202,0.403247662569188,0.0,,"[3.9675, 3.7512, 4.7093]","[0.2000, 0.2000, 0.2000]","[0.3076, 0.3990, 0.0561]","[3.9675, 3.7512, 4.7093]","[3.4543, 6.8327]","[1, 2]",[0]
13,diprotic,2,1,4.14,7.09,2.95,0.205528471031745,0.21071295630831832,1.2248310142587213,1.5272011645409782,2.137043918949985,0.5,0.5,0.0,0.0,1.2125420817940906,0.40340493503057756,0.0,0.4178518465347585,"[3.9740, 3.7669, 4.6957]","[0.2107, 0.1997, 0.2062]","[0.3076, 0.3990, 0.0559]","[3.9685, 3.7537, 4.7071]","[3.4543, 6.8327]","[1, 2]",[0]
13,diprotic,2,2,6.46,7.09,0.6299999999999999,0.20571345795244841,0.21251271349581202,1.2217009035020168,1.5206707789721394,2.1271767565219024,0.5,0.5,0.0,0.0,1.2120418971870166,0.40314376646207556,0.0,2.5000813799351453,"[3.9834, 3.7705, 4.7056]","[0.2125, 0.2025, 0.2022]","[0.3076, 0.3991, 0.0564]","[3.9700, 3.7543, 4.7087]","[3.4543, 6.8327]","[1, 2]",[0]
13,diprotic,2,3,6.67,7.09,0.41999999999999993,0.20211951330070096,0.21462253124611647,1.2208744324560363,1.5237575421974245,2.1326324417867397,0.5,0.5,0.0,0.0,1.2119218560421277,0.403573448267329,0.0,2.6542217369005083,"[3.9841, 3.7634, 4.7001]","[0.2146, 0.2000, 0.1917]","[0.3082, 0.3991, 0.0563]","[3.9701, 3.7532, 4.7078]","[3.4543, 6.8327]","[1, 2]",[0]
13,diprotic,2,4,6.84,7.09,0.25,0.20348348635953262,0.2212393548761375,1.222734410407798,1.5258778143222533,2.135545270249831,0.5,0.5,0.0,0.0,1.2122252456274092,0.40413287012674065,0.0,2.772946524117142,"[3.9726, 3.7642, 4.6972]","[0.2212, 0.2061, 0.1831]","[0.3086, 0.3992, 0.0558]","[3.9683, 3.7533, 4.7073]","[3.4543, 6.8327]","[1, 2]",[0]
13,diprotic,2,5,6.95,7.09,0.13999999999999968,0.2108049181330647,0.23135089778631415,1.2212272685637136,1.523489495672699,2.132064357148421,0.5,0.5,0.0,0.0,1.2119643274903085,0.40385042535687593,0.0,2.8511667938902976,"[3.9733, 3.7647, 4.7007]","[0.2314, 0.2131, 0.1880]","[0.3087, 0.3993, 0.0564]","[3.9684, 3.7533, 4.7079]","[3.4543, 6.8327]","[1, 2]",[0]
13,diprotic,2,6,7.02,7.09,0.07000000000000028,0.21458048290043444,0.23998554984530676,1.224882466630403,1.5206919496154463,2.126085522865038,0.5,0.5,0.0,0.0,1.2125268921892738,0.40392215017589633,1.0,2.90151438627392,"[3.9845, 3.7779, 4.7067]","[0.2400, 0.2130, 0.1907]","[0.3090, 0.3998, 0.0562]","[3.9701, 3.7554, 4.7089]","[3.4543, 6.8327]","[1, 2]",[0]
15,diprotic,2,0,2.95,10.99,8.04,0.20000000000000004,0.2,0.9199261096424451,0.9459741563658945,1.1403871205044158,0.0,0.5,0.0,0.0,0.9199261096424451,0.20431874364509503,0.0,,"[5.4572, 2.8413, 2.9224]","[0.2000, 0.2000, 0.2000]","[0.3880, 0.2153, 0.4506]","[5.4572, 2.8413, 2.9224]","[3.6219, 6.5976]","[0, 2]",[1]
15,diprotic,2,1,4.5,10.99,6.49,0.20143991480010293,0.2088140415309127,0.9180475093014531,0.9419747173387191,1.129009920101951,0.0,0.5,0.0,0.0,0.9196132539773085,0.20440992678537956,0.0,0.8986933209234849,"[5.4686, 2.8334, 2.9148]","[0.1956, 0.1999, 0.2088]","[0.3879, 0.2154, 0.4505]","[5.4590, 2.8401, 2.9212]","[3.6219, 6.5976]","[0, 2]",[1]
15,diprotic,2,2,6.89,10.99,4.1000000000000005,0.20231915228369746,0.2077123453967553,0.9206843718940079,0.9444735732131093,1.1313277146515581,0.0,0.5,0.0,0.0,0.9200411934183612,0.20475913757348518,0.0,3.1215568269696083,"[5.4662, 2.8511, 2.9118]","[0.2014, 0.1979, 0.2077]","[0.3879, 0.2158, 0.4502]","[5.4586, 2.8429, 2.9207]","[3.6219, 6.5976]","[0, 2]",[1]
15,diprotic,2,3,11.9,10.99,0.9100000000000001,0.20911630631959946,0.21301591642309772,0.9201790262916103,0.9445899667762931,1.133534984510411,0.0,0.5,0.0,0.0,0.9199697326640643,0.2045317986761292,0.0,7.988641171809286,"[5.4640, 2.8544, 2.9150]","[0.2130, 0.2065, 0.2078]","[0.3882, 0.2157, 0.4508]","[5.4583, 2.8434, 2.9212]","[3.6219, 6.5976]","[0, 2]",[1]
15,diprotic,2,4,11.48,10.99,0.4900000000000002,0.2132523341101525,0.21919258972571987,0.9258161532683906,0.9511562723688035,1.1439049077098735,0.0,0.5,0.0,0.0,0.9208560563026864,0.2045258141704077,0.0,7.610760147003457,"[5.4537, 2.8456, 2.9141]","[0.2192, 0.2091, 0.2115]","[0.3884, 0.2158, 0.4509]","[5.4566, 2.8420, 2.9211]","[3.6219, 6.5976]","[0, 2]",[1]
15,diprotic,2,5,8.67,10.99,2.3200000000000003,0.2112562570793947,0.21346086607822706,0.924297644956183,0.9477635507634432,1.133891565870373,0.0,0.5,0.0,0.0,0.9206160863023192,0.20465495615841559,0.0,4.8287342782877385,"[5.4637, 2.8384, 2.9071]","[0.2127, 0.2076, 0.2135]","[0.3887, 0.2160, 0.4506]","[5.4582, 2.8409, 2.9200]","[3.6219, 6.5976]","[0, 2]",[1]
15,diprotic,2,6,11.12,10.99,0.129999999999999,0.21063780051969838,0.22737122318034744,0.9117129582289043,0.9354088723006543,1.120923952625188,0.0,0.5,0.0,0.0,0.9186044648052973,0.2045129762863126,0.0,7.2656923624500624,"[5.4766, 2.8335, 2.9194]","[0.2025, 0.2020, 0.2274]","[0.3884, 0.2155, 0.4500]","[5.4603, 2.8401, 2.9219]","[3.6219, 6.5976]","[0, 2]",[1]
15,diprotic,2,7,10.82,10.99,0.16999999999999993,0.21620420394441545,0.22966808722800527,0.9025529465286404,0.9267176440485644,1.1127998739815546,0.0,0.5,0.0,0.0,0.9171808047442609,0.204959326009509,0.0,6.970311920093373,"[5.4848, 2.8410, 2.9295]","[0.2088, 0.2102, 0.2297]","[0.3887, 0.2162, 0.4498]","[5.4616, 2.8413, 2.9235]","[3.6219, 6.5976]","[0, 2]",[1]
15,diprotic,2,8,10.99,10.99,0.0,0.220568114618006,0.23933949548342542,0.9030389709583748,0.9274829448810431,1.1145696542543249,0.0,0.5,0.0,0.0,0.9172747771816476,0.20503473548950985,1.0,7.136122058155015,"[5.4830, 2.8441, 2.9303]","[0.2120, 0.2104, 0.2393]","[0.3893, 0.2162, 0.4489]","[5.4613, 2.8418, 2.9236]","[3.6219, 6.5976]","[0, 2]",[1]
16,monoprotic,1,0,2.18,3.34,1.1599999999999997,0.20000000000000004,0.2,0.586286706883802,0.586286706883802,0.586286706883802,0.0,1.0,0.0,1.0,0.586286706883802,0.5440798402479221,0.0,,"[4.3649, 2.3927, 3.0937]","[0.2000, 0.2000, 0.2000]","[0.1348, 0.0835, 0.1829]","[4.3649, 2.3927, 3.0937]",[3.6800],[2],"[0, 1]"
16,monoprotic,1,1,3.3,3.34,0.040000000000000036,0.19814808384177737,0.19931855874287682,0.5943587387254103,0.5943587387254103,0.5943587387254103,0.0,1.0,0.0,1.0,0.5875845611849875,0.5448160768520703,1.0,0.44806076232343894,"[4.3649, 2.3930, 3.0856]","[0.1993, 0.1965, 0.1987]","[0.1349, 0.0837, 0.1826]","[4.3649, 2.3927, 3.0924]",[3.6800],[2],"[0, 1]"
14,triprotic,3,0,2.94,2.0,0.94,0.20000000000000004,0.2,2.831491761565516,3.5386025058397146,5.142927459718545,0.3333333333333333,0.3333333333333333,0.0,0.0,2.831491761565516,0.0,0.0,,"[2.6881, 2.2781, 2.5231]","[0.2000, 0.2000, 0.2000]","[0.2651, 0.0136, 0.3157]","[2.6881, 2.2781, 2.5231]","[2.2605, 5.8570, 7.8311]","[0, 1, 2]",[]
